Time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Power [Watt]
1.032,-70.029,-90.006,38.706,0.0029,-41.045,180.01,2066.6
1.044,-68.349,-90.006,38.707,0.0029,-41.045,180.01,2050.5
1.056,-66.669,-90.005,38.709,0.0029,-41.044,180.01,1981
1.068,-64.99,-90.004,38.715,0.0029,-41.044,180.01,1965.3
1.08,-63.31,-90.002,38.727,0.0029,-41.042,180.01,1870
1.092,-61.63,-89.997,38.747,0.0029,-41.04,180.01,1890.7
1.104,-59.95,-89.99,38.779,0.0029,-41.037,180.01,1907.2
1.116,-58.276,-89.979,38.827,0.0029,-41.032,180.01,2011.9
1.128,-56.607,-89.963,38.896,0.0029,-41.024,180.01,2064.7
1.14,-54.949,-89.941,38.992,0.0029,-41.013,180.01,2014.2
1.152,-53.304,-89.912,39.121,0.0029,-40.999,180.01,1982
1.164,-51.675,-89.874,39.289,0.0029,-40.981,180.01,1903.7
1.176,-50.064,-89.826,39.502,0.0029,-40.957,180.01,1827.9
1.188,-48.477,-89.766,39.767,0.0029,-40.928,180.01,1910
1.2,-46.917,-89.692,40.091,0.0029,-40.892,180.01,1961
1.212,-45.386,-89.604,40.481,0.0029,-40.849,180.01,1903.9
1.224,-43.893,-89.499,40.946,0.0029,-40.798,180.01,1823.1
1.236,-42.443,-89.375,41.491,0.0029,-40.738,180.01,1588.5
1.248,-41.041,-89.231,42.126,0.0029,-40.668,180.01,1302.8
1.26,-39.698,-89.066,42.853,0.0029,-40.588,180.01,1071
1.272,-38.425,-88.88,43.674,0.0029,-40.498,180.01,890.85
1.284,-37.233,-88.673,44.589,0.0029,-40.397,180.01,803.84
1.296,-36.133,-88.446,45.588,0.0029,-40.287,180.01,785.56
1.308,-35.133,-88.202,46.665,0.0029,-40.168,180.01,898.29
1.32,-34.235,-87.943,47.809,0.0029002,-40.042,180.01,1026.7
1.332,-33.438,-87.67,49.012,0.0028993,-39.91,180.01,1228.8
1.344,-32.739,-87.386,50.267,0.0029028,-39.771,180.01,1422.1
1.356,-32.132,-87.091,51.569,0.0028894,-39.628,180.01,1667.4
1.368,-31.609,-86.786,52.913,0.0029534,-39.48,180.01,1830.8
1.38,-31.163,-86.473,54.294,0.0030105,-39.328,180.01,2002
1.392,-30.787,-86.153,55.708,0.0029971,-39.172,180.01,2045.8
1.404,-30.471,-85.825,57.152,0.0030008,-39.013,180.01,1921.2
1.416,-30.21,-85.492,58.623,0.0029998,-38.851,180.01,1800.9
1.428,-29.997,-85.153,60.118,0.003,-38.686,180.01,1664.8
1.44,-29.826,-84.809,61.634,0.003,-38.519,180.01,1516.3
1.452,-29.691,-84.462,63.169,0.003,-38.35,180.01,1663
1.464,-29.587,-84.11,64.719,0.003,-38.179,180.01,1812.1
1.476,-29.511,-83.756,66.284,0.003,-38.007,180.01,2068.6
1.488,-29.456,-83.399,67.859,0.003,-37.833,180.01,2398.2
1.5,-29.419,-83.04,69.443,0.003,-37.659,180.01,2661.5
1.512,-29.395,-82.679,71.034,0.003,-37.484,180.01,2820.3
1.524,-29.381,-82.317,72.629,0.003,-37.308,180.01,2872.3
1.536,-29.374,-81.955,74.227,0.003,-37.132,180.01,2902.6
1.548,-29.371,-81.593,75.824,0.003,-36.956,180.01,2815.4
