Time,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Angle 6,Power
0.49200000000000005,-146.173,-90.0061,43.0907,0.0029,-45.2281,180.011,5285.05045755224
0.504,-144.537,-90.0061,42.4285,0.0029,-44.5963,180.011,4310.676009903088
0.516,-142.886,-90.0061,41.8434,0.0029,-44.038000000000004,180.011,2939.275033588064
0.528,-141.224,-90.0062,41.3294,0.0029,-43.5476,180.011,2654.879142153442
0.54,-139.553,-90.0062,40.8805,0.0029,-43.1194,180.011,1595.432845739182
0.552,-137.878,-90.0062,40.4911,0.0029,-42.7479,180.011,1525.9392467685689
0.564,-136.19899999999998,-90.0062,40.1559,0.0029,-42.428000000000004,180.011,1434.4720617359317
0.5760000000000001,-134.519,-90.0062,39.8695,0.0029,-42.1547,180.011,1263.4227828176518
0.588,-132.839,-90.0062,39.6271,0.0029,-41.9234,180.011,1326.0645956391572
0.6,-131.159,-90.0062,39.424,0.0029,-41.7295,180.011,1343.9418262736801
0.612,-129.47899999999998,-90.0062,39.2558,0.0029,-41.5692,180.011,1285.9706686680804
0.624,-127.79899999999999,-90.0062,39.1186,0.0029,-41.4382,180.011,1447.670597223325
0.636,-126.119,-90.0062,39.0085,0.0029,-41.3332,180.011,1471.2437327462624
0.648,-124.439,-90.0062,38.9219,0.0029,-41.2505,180.011,1969.3931644785455
0.66,-122.759,-90.0062,38.8552,0.0029,-41.1869,180.011,1944.3251237355994
0.672,-121.079,-90.0062,38.8052,0.0029,-41.1392,180.011,2060.059233790314
0.684,-119.399,-90.0062,38.7688,0.0029,-41.1045,180.011,2117.7804002127345
0.696,-117.719,-90.0062,38.7434,0.0029,-41.0804,180.011,1774.2783984064724
0.708,-116.039,-90.0062,38.7267,0.0029,-41.0643,180.011,1964.2343962262173
0.72,-114.359,-90.0062,38.7164,0.0029,-41.0545,180.011,1722.4040873518604
0.732,-112.679,-90.0062,38.7106,0.0029,-41.0489,180.011,1662.5663750662652
0.7440000000000001,-110.999,-90.0062,38.7076,0.0029,-41.0461,180.011,2110.5150639718327
0.7559999999999999,-109.319,-90.0062,38.7065,0.0029,-41.045,180.011,2178.5242330753645
0.768,-107.639,-90.0062,38.7062,0.0029,-41.0447,180.011,2400.179158699637
0.78,-105.959,-90.0062,38.7062,0.0029,-41.0447,180.011,2611.321463631512
0.792,-104.279,-90.0062,38.7062,0.0029,-41.0447,180.011,2307.689062740624
0.804,-102.59899999999999,-90.0062,38.7062,0.0029,-41.0447,180.011,2293.8021631761703
0.816,-100.919,-90.0062,38.7062,0.0029,-41.0447,180.011,2164.698997734879
0.828,-99.2388,-90.0062,38.7062,0.0029,-41.0447,180.011,2130.234841021811
0.84,-97.5588,-90.0062,38.7062,0.0029,-41.0447,180.011,2323.231107015256
0.852,-95.8789,-90.0062,38.7062,0.0029,-41.0447,180.011,2318.6224029559694
0.8640000000000001,-94.1989,-90.0062,38.7062,0.0029,-41.0447,180.011,2484.8082854108447
0.8759999999999999,-92.5189,-90.0062,38.7062,0.0029,-41.0447,180.011,2489.6896059449145
0.888,-90.8389,-90.0062,38.7062,0.0029,-41.0447,180.011,2421.3179610809475
0.9,-89.1588,-90.0062,38.7062,0.0029,-41.0447,180.011,2403.996527022549
0.912,-87.4789,-90.0062,38.7062,0.0029,-41.0447,180.011,2246.0875046174588
0.924,-85.7989,-90.0062,38.7062,0.0029,-41.0447,180.011,2198.300558945205
0.9359999999999999,-84.1189,-90.0062,38.7062,0.0029,-41.0447,180.011,2203.5312505103007
0.948,-82.4388,-90.0062,38.7062,0.0029,-41.0447,180.011,2353.3853642500167
0.96,-80.7589,-90.0062,38.7062,0.0029,-41.0447,180.011,2497.4444692843035
0.972,-79.0788,-90.0062,38.7062,0.0029,-41.0447,180.011,2455.017040924369
0.9840000000000001,-77.3988,-90.0062,38.7062,0.0029,-41.0447,180.011,2489.1184207282877
0.996,-75.719,-90.0062,38.7062,0.0029,-41.0447,180.011,2289.9216501595174
1.008,-74.0384,-90.0062,38.7062,0.0029,-41.0447,180.011,2306.3531485240073
1.02,-72.3584,-90.0062,38.7062,0.0029,-41.0447,180.011,2218.5528537010214
1.032,-70.6787,-90.0062,38.7063,0.0029,-41.0447,180.011,2253.998055102545
1.044,-68.9989,-90.0061,38.7066,0.0029,-41.0447,180.011,2434.0121588476068
1.056,-67.319,-90.0057,38.7082,0.0029,-41.0446,180.011,2308.3590344624236
1.068,-65.6391,-90.0048,38.7126,0.0029,-41.044,180.011,2493.229151208381
1.08,-63.9595,-90.0028,38.7215,0.0029,-41.0431,180.011,2413.437848484089
1.092,-62.2783,-89.9991,38.7377,0.0029,-41.0413,180.011,2280.7040036612666
1.104,-60.5993,-89.993,38.7645,0.0029,-41.0384,180.011,2381.459027518865
1.1159999999999999,-58.9218,-89.9836,38.8058,0.0029,-41.0338,180.011,2232.8572389051724
1.128,-57.2488,-89.97,38.8663,0.0029,-41.0271,180.011,2167.6997511390136
1.14,-55.583999999999996,-89.9506,38.9514,0.0029,-41.0177,180.011,2508.8993154504774
1.1520000000000001,-53.9283,-89.9244,39.0673,0.0029,-41.0049,180.011,2336.951191796555
1.1640000000000001,-52.2884,-89.8898,39.2201,0.0029,-40.9882,180.011,2399.938480206513
1.176,-50.6673,-89.8453,39.4159,0.0029,-40.9666,180.011,2379.4856191880417
1.188,-49.0703,-89.7899,39.6608,0.0029,-40.9396,180.011,2305.9803351402716
1.2,-47.5017,-89.7217,39.9613,0.0029,-40.9065,180.011,2322.1972705870394
1.212,-45.9682,-89.6396,40.3235,0.0029,-40.8666,180.011,2139.350995430946
1.224,-44.4762,-89.5421,40.7537,0.0029,-40.8192,180.011,2521.8077289164776
1.236,-43.0309,-89.4278,41.2578,0.0029,-40.7637,180.011,2385.3873635332993
1.248,-41.6405,-89.2959,41.8402,0.0029,-40.6995,180.011,1931.9930156005244
1.26,-40.3114,-89.1453,42.5046,0.0029,-40.6264,180.011,2195.7082865060574
1.272,-39.05,-88.9756,43.2531,0.0029,-40.5439,180.011,1688.4633047437233
1.284,-37.8635,-88.787,44.0856,0.0029,-40.4522,180.011,1465.4662909846218
1.296,-36.7567,-88.5795,45.0011,0.00290001,-40.3513,180.011,1503.3406991170086
1.308,-35.735,-88.3541,45.9956,0.00289998,-40.2418,180.011,999.9210005319816
1.32,-34.8007,-88.1115,47.066,0.00290005,-40.1239,180.011,872.9862994004613
1.3319999999999999,-33.9558,-87.8527,48.2074,0.00289992,-39.9982,180.011,961.8420524148598
1.344,-33.2012,-87.5793,49.4137,0.00290003,-39.8653,180.011,889.1219255040453
1.3559999999999999,-32.5339,-87.2919,50.6819,0.00290074,-39.7256,180.011,796.1445110203479
1.368,-31.9523,-86.9923,52.0036,0.00289462,-39.58,180.011,982.956387349213
1.38,-31.4506,-86.6815,53.375,0.00298791,-39.4289,180.011,1198.3786445455153
1.392,-31.0225,-86.3606,54.7908,0.00300428,-39.273,180.011,1203.7337172319517
1.4040000000000001,-30.6614,-86.0308,56.2456,0.00299856,-39.1127,180.011,1574.9145451989514
1.416,-30.3607,-85.6934,57.7342,0.00300046,-38.9487,180.011,1854.451840798179
1.4280000000000002,-30.1139,-85.34899999999999,59.2537,0.00299986,-38.7814,180.011,2164.678396179631
1.44,-29.9145,-84.9986,60.8,0.00300004,-38.6111,180.011,2426.024816270465
1.452,-29.7567,-84.64299999999999,62.3688,0.00299999,-38.4382,180.011,2640.251809058547
1.464,-29.6346,-84.2828,63.958,0.003,-38.2632,180.011,3198.3867077877453
1.476,-29.5429,-83.9189,65.5632,0.003,-38.0864,180.011,3084.2228280315294
1.4880000000000002,-29.4769,-83.552,67.1821,0.003,-37.908,180.011,3644.414605814232
1.5,-29.4316,-83.1826,68.8121,0.003,-37.7285,180.011,3746.7358924744303
1.5119999999999998,-29.4025,-82.8116,70.4489,0.003,-37.5482,180.011,3620.793936191712
1.524,-29.3852,-82.4393,72.0915,0.003,-37.3673,180.011,3909.696259168149
1.536,-29.375999999999998,-82.0665,73.7362,0.003,-37.1861,180.011,3842.7011770761765
1.548,-29.3719,-81.6936,75.3812,0.003,-37.0048,180.011,3756.4653305992906
1.56,-29.3704,-81.3216,77.0223,0.003,-36.8241,180.011,3576.0042973449895
1.5719999999999998,-29.3701,-80.9512,78.6562,0.003,-36.6441,180.011,3677.204194133645
1.584,-29.3701,-80.5827,80.2824,0.003,-36.4649,180.011,3478.420067373204
1.5959999999999999,-29.3701,-80.2168,81.8969,0.003,-36.2871,180.011,3105.3455290182687
1.608,-29.3701,-79.8544,83.4958,0.003,-36.111,180.011,2916.9670291261514
1.62,-29.3701,-79.4963,85.07600000000001,0.003,-35.937,180.011,2871.291965401987
1.632,-29.3701,-79.1428,86.6351,0.003,-35.7652,180.011,2302.873063965801
1.6440000000000001,-29.3701,-78.7952,88.1686,0.003,-35.5963,180.011,1761.0012834482852
1.656,-29.3701,-78.4542,89.6735,0.003,-35.4305,180.011,1826.4269872086031
1.6680000000000001,-29.3701,-78.1204,91.1461,0.003,-35.2683,180.011,1496.0250337097084
1.68,-29.3701,-77.795,92.5817,0.003,-35.1102,180.011,1087.2774367931663
1.692,-29.3701,-77.4791,93.9756,0.003,-34.9566,180.011,1163.3144881020473
1.704,-29.3701,-77.1737,95.3233,0.003,-34.8082,180.011,749.5198477338871
1.716,-29.3701,-76.8799,96.6194,0.003,-34.6654,180.011,416.6318782093764
1.7280000000000002,-29.3701,-76.5985,97.86,0.003,-34.5297,180.011,480.3882732078704
1.74,-29.3701,-76.3309,99.0362,0.003,-34.4124,180.011,400.0598084261678
1.7519999999999998,-29.3701,-76.0743,100.152,0.003,-34.3335,180.011,408.1913420960092
1.764,-29.3701,-75.8236,101.219,0.003,-34.313,180.011,400.697159234896
1.776,-29.3701,-75.5762,102.241,0.003,-34.3611,180.012,404.9253106299796
1.788,-29.3701,-75.3305,103.215,0.003,-34.4799,180.012,392.7064667635797
1.8,-29.3701,-75.0862,104.13600000000001,0.003,-34.6694,180.012,414.4337055120942
1.8119999999999998,-29.3701,-74.8441,104.999,0.003,-34.9272,180.012,399.1811484323897
1.824,-29.3701,-74.6047,105.803,0.003,-35.2486,180.012,419.92569653885045
1.8359999999999999,-29.3701,-74.3699,106.541,0.003,-35.6241,180.012,418.2262508379199
1.848,-29.3701,-74.1409,107.212,0.003,-36.0391,180.012,420.9208147801701
1.86,-29.3701,-73.9198,107.819,0.003,-36.4724,180.012,419.1677971531166
1.8719999999999999,-29.3702,-73.7084,108.365,0.003,-36.9032,180.012,437.77763473962654
1.8840000000000001,-29.3702,-73.508,108.852,0.00299999,-37.3201,180.012,427.3692875823192
1.896,-29.3702,-73.3202,109.28299999999999,0.00300004,-37.7214,180.011,399.60144158631
1.9080000000000001,-29.3702,-73.1458,109.65799999999999,0.00299983,-38.1044,180.011,408.7801725640294
1.92,-29.3702,-72.9863,109.98200000000001,0.00300062,-38.4643,180.011,388.45771504656597
1.932,-29.3702,-72.8415,110.258,0.00299768,-38.797,180.011,406.9499252421074
1.944,-29.3702,-72.7122,110.492,0.00300867,-39.0993,180.011,382.01814253198273
1.956,-29.3702,-72.5987,110.69,0.00296088,-39.3679,180.011,405.88743372657444
1.9680000000000002,-29.3702,-72.5011,110.854,0.00288926,-39.5999,180.011,403.1936747556666
1.98,-29.3702,-72.4194,110.99,0.00290288,-39.7928,180.011,390.0105883722823
1.992,-29.3702,-72.3538,111.098,0.00289923,-39.9463,180.011,400.4029146697357
2.004,-29.3702,-72.3047,111.178,0.00290021,-40.0605,180.011,396.50845442298527
2.016,-29.3702,-72.2725,111.23,0.00289994,-40.1352,180.011,387.3806692521058
2.028,-29.3702,-72.2571,111.25399999999999,0.00290001,-40.1705,180.011,406.4762351886985
2.04,-29.3702,-72.2589,111.25200000000001,0.0029,-40.1665,180.011,404.4712441581429
2.052,-29.3702,-72.2776,111.221,0.0029,-40.1231,180.011,412.4486089910272
2.064,-29.3702,-72.3134,111.164,0.0029,-40.0403,180.011,393.83203251803883
2.076,-29.3702,-72.3659,111.07799999999999,0.0029,-39.9182,180.011,402.2897602545405
2.088,-29.3702,-72.4348,110.965,0.0029,-39.7566,180.011,406.50435702461306
2.1,-29.3702,-72.5197,110.823,0.0029,-39.5558,180.011,416.7076832124347
2.112,-29.3702,-72.6205,110.652,0.0029,-39.3163,180.011,415.4466315795302
2.124,-29.3702,-72.7372,110.447,0.0029,-39.0406,180.011,412.02700046895905
2.136,-29.3702,-72.8696,110.204,0.0029,-38.7319,180.011,381.2701092267269
2.148,-29.3702,-73.0172,109.91799999999999,0.0029,-38.3935,180.011,429.88114937312554
2.16,-29.3702,-73.1797,109.583,0.0029,-38.0289,180.011,399.3372818091624
2.1719999999999997,-29.3702,-73.3565,109.195,0.00290001,-37.6422,180.011,385.6807987766228
2.184,-29.3702,-73.547,108.751,0.00289995,-37.2373,180.012,426.9941709259634
2.1959999999999997,-29.3702,-73.7499,108.251,0.00290019,-36.8171,180.012,395.370859416296
2.208,-29.3702,-73.9636,107.691,0.00289927,-36.3848,180.012,432.4061849840275
2.22,-29.3702,-74.1863,107.072,0.0029028,-35.9534,180.012,381.46699342091205
2.2319999999999998,-29.3702,-74.4165,106.38799999999999,0.00288924,-35.5448,180.012,734.0301369767649
2.244,-29.3702,-74.653,105.635,0.00296254,-35.1782,180.012,1421.391263531769
2.256,-29.3702,-74.8943,104.815,0.00300602,-34.8678,180.012,1506.4158257046138
2.2680000000000002,-29.3702,-75.1393,103.932,0.00299913,-34.6219,180.012,1926.0553249556478
2.28,-29.3702,-75.3871,102.98899999999999,0.00300004,-34.446,180.012,2253.400582895979
2.292,-29.3702,-75.6369,101.992,0.00300002,-34.3428,180.012,2720.604470853592
2.3040000000000003,-29.3702,-75.8891,100.94200000000001,0.00299999,-34.3117,180.011,3149.768215574898
2.316,-29.3701,-76.1448,99.8469,0.003,-34.3492,180.011,3417.705310102373
2.3280000000000003,-29.3701,-76.4069,98.7035,0.003,-34.4419,180.011,3580.855872135265
2.34,-29.3701,-76.6794,97.5041,0.003,-34.5674,180.011,3813.311241406506
2.352,-29.3701,-76.9638,96.2489,0.003,-34.7062,180.011,3887.107564186924
2.364,-29.3701,-77.2599,94.9427,0.003,-34.85,180.011,4565.156160458075
2.376,-29.3701,-77.5666,93.5893,0.003,-34.9991,180.011,5011.927824912399
2.388,-29.3701,-77.8832,92.1925,0.003,-35.153,180.011,5545.33306117713
2.4,-29.3701,-78.2087,90.7565,0.003,-35.3112,180.011,5584.977220812874
2.412,-29.3701,-78.5421,89.2854,0.003,-35.4732,180.011,5887.933235265825
2.424,-29.3701,-78.8828,87.7823,0.003,-35.6388,180.011,5759.677136647025
2.436,-29.3701,-79.23,86.2505,0.003,-35.8076,180.011,5390.708728100143
2.448,-29.3701,-79.583,84.6931,0.003,-35.9791,180.011,5268.247636764917
2.46,-29.3701,-79.9408,83.1145,0.00299999,-36.153,180.011,5386.822960526028
2.472,-29.3701,-80.3028,81.5175,0.00300003,-36.3289,180.011,7011.160494100561
2.484,-29.3701,-80.6684,79.9039,0.00299989,-36.5066,180.011,7418.480158585263
2.496,-29.3703,-81.0372,78.2769,0.00300037,-36.6859,180.011,7246.618281853981
2.508,-29.3711,-81.4081,76.6406,0.00299872,-36.8661,180.011,7920.592256423126
2.52,-29.3739,-81.7808,74.9963,0.00300448,-37.0472,180.011,7847.883174981161
2.532,-29.3804,-82.1546,73.3474,0.00298324,-37.2288,180.011,6602.048698609038
2.544,-29.393,-82.5287,71.6968,0.00289147,-37.4107,180.011,6166.26196025655
2.556,-29.4148,-82.9029,70.0459,0.00290224,-37.5925,180.011,6062.475606842407
2.568,-29.4495,-83.2764,68.3977,0.00289941,-37.7741,180.011,5015.7671299513695
2.58,-29.5015,-83.6484,66.7563,0.00290015,-37.9549,180.011,5220.373880527977
2.592,-29.5761,-84.0182,65.1251,0.00289996,-38.1346,180.011,5959.73303533193
2.6039999999999996,-29.679000000000002,-84.3854,63.5051,0.00290001,-38.313,180.011,5473.787495557976
2.616,-29.8168,-84.7493,61.8994,0.0029,-38.4898,180.011,5495.328511252401
2.628,-29.9957,-85.1085,60.3143,0.0029,-38.6645,180.011,6122.705572597825
2.64,-30.2223,-85.4629,58.7507,0.0029,-38.8367,180.011,4136.490294916763
2.6519999999999997,-30.5027,-85.811,57.2148,0.0029,-39.0058,180.011,3771.175164605784
2.6639999999999997,-30.8435,-86.1524,55.7089,0.0029,-39.1718,180.011,4136.545127603747
2.676,-31.2502,-86.4854,54.2398,0.0029,-39.3336,180.011,2360.2990630829004
2.688,-31.7287,-86.809,52.8123,0.0029,-39.4908,180.011,2835.021266485702
2.7,-32.2845,-87.1219,51.4312,0.0029,-39.6429,180.011,3740.763837016748
2.7119999999999997,-32.9215,-87.4229,50.1035,0.0029,-39.7892,180.011,2352.029730268348
2.7239999999999998,-33.641999999999996,-87.71,48.8366,0.0029,-39.9288,180.011,3114.5043703132505
2.736,-34.4477,-87.9819,47.637,0.0029,-40.0609,180.011,3156.4939290183843
2.748,-35.3394,-88.2373,46.5102,0.0029,-40.185,180.011,2027.681613040287
2.76,-36.3158,-88.4748,45.4624,0.0029,-40.3004,180.011,1790.8619350305446
2.772,-37.3742,-88.6933,44.4984,0.0029,-40.4066,180.011,1480.6984503119434
2.784,-38.5108,-88.8921,43.6212,0.0029,-40.5033,180.011,1132.8794149485004
2.7960000000000003,-39.7209,-89.0709,42.8322,0.0029,-40.5902,180.011,1208.5266580590583
2.8080000000000003,-40.9989,-89.2299,42.1309,0.0029,-40.6675,180.011,1522.265444508703
2.82,-42.3379,-89.3693,41.5158,0.0029,-40.7352,180.011,1112.5621506485938
2.832,-43.7338,-89.4903,40.9822,0.0029,-40.794000000000004,180.011,1883.3822859555669
2.844,-45.1793,-89.5939,40.5251,0.0029,-40.8443,180.011,2030.6896616273464
2.8560000000000003,-46.6694,-89.6816,40.1379,0.0029,-40.887,180.011,1890.335178371576
2.8680000000000003,-48.1972,-89.7551,39.814,0.0029,-40.9226,180.011,2182.770952437091
2.88,-49.7579,-89.8156,39.5467,0.0029,-40.952,180.011,2493.4911530174836
2.892,-51.3479,-89.8649,39.3294,0.0029,-40.976000000000006,180.011,2640.8774957017026
2.904,-52.9626,-89.9041,39.156,0.0029,-40.9951,180.011,2734.0494959569055
2.9160000000000004,-54.5958,-89.9348,39.0208,0.0029,-41.01,180.011,3211.450158974764
2.928,-56.2436,-89.9581,38.918,0.0029,-41.0214,180.011,3512.8073334073238
2.94,-57.9047,-89.9753,38.8421,0.0029,-41.0297,180.011,3885.550555802556
2.952,-59.5746,-89.9874,38.7885,0.0029,-41.0356,180.011,4006.4623937793763
2.964,-61.25,-89.9956,38.7525,0.0029,-41.0395,180.011,4485.33475179012
2.9760000000000004,-62.9285,-90.0007,38.7299,0.0029,-41.042,180.011,4429.835866053319
2.988,-64.6094,-90.0037,38.7168,0.0029,-41.0435,180.011,4513.209418030955
3.0,-66.2889,-90.0052,38.71,0.0029,-41.0442,180.011,4443.36562906676
3.012,-67.9687,-90.0059,38.7072,0.0029,-41.0445,180.011,4186.296228976121
3.0239999999999996,-69.6489,-90.0061,38.7062,0.0029,-41.0446,180.011,4299.972725762751
3.036,-71.3292,-90.0061,38.7061,0.0029,-41.0447,180.011,4064.292340400172
3.048,-73.008,-90.0061,38.7061,0.0029,-41.0447,180.011,3709.111628571894
3.06,-74.6885,-90.0061,38.7061,0.0029,-41.0447,180.011,3213.2837583503665
3.072,-76.3686,-90.0061,38.7061,0.0029,-41.0447,180.011,3537.120708252453
3.0839999999999996,-78.0485,-90.0061,38.7061,0.0029,-41.0447,180.011,3295.8239080873564
3.096,-79.7296,-90.0061,38.7062,0.0029,-41.0447,180.011,2531.0498282115163
3.108,-81.4092,-90.006,38.7067,0.0029,-41.0446,180.011,2577.2336449866075
3.12,-83.0891,-90.0055,38.7086,0.0029,-41.0446,180.011,2427.1025484805896
3.1319999999999997,-84.7689,-90.0043,38.7132,0.0029,-41.0443,180.011,2005.1043359510631
3.1439999999999997,-86.4488,-90.00200000000001,38.7225,0.0029,-41.044,180.011,2133.93045003807
3.156,-88.1285,-89.9979,38.7388,0.0029,-41.0432,180.011,2356.702075752045
3.168,-89.8084,-89.9911,38.7651,0.0029,-41.042,180.011,2467.88621636643
3.18,-91.4878,-89.98100000000001,38.8052,0.0029,-41.0403,180.011,2288.183899403257
3.1919999999999997,-93.164,-89.9663,38.8632,0.0029,-41.0376,180.011,2322.6670553369377
3.2039999999999997,-94.835,-89.9458,38.9443,0.0029,-41.0341,180.011,2629.152529174966
3.216,-96.4972,-89.91799999999999,39.0539,0.0029,-41.0292,180.011,2044.9046236062145
3.228,-98.1484,-89.8816,39.1978,0.0029,-41.0228,180.011,2290.8772544310236
3.24,-99.7826,-89.835,39.3816,0.0029,-41.0146,180.011,2348.4568124258453
3.252,-101.396,-89.7768,39.6111,0.0029,-41.0045,180.011,1909.8948949737824
3.264,-102.985,-89.7057,39.891999999999996,0.0029,-40.9919,180.011,2396.503294813162
3.2760000000000002,-104.54299999999999,-89.6201,40.2297,0.0029,-40.9769,180.011,2395.7165201087555
3.2880000000000003,-106.06299999999999,-89.5188,40.6298,0.0029,-40.9592,180.011,2351.6082123442748
3.3,-107.54,-89.4002,41.0974,0.0029,-40.9384,180.011,2412.266023104583
3.312,-108.96700000000001,-89.2635,41.6372,0.0029,-40.9143,180.011,2348.456430084316
3.324,-110.34,-89.1075,42.2528,0.00290001,-40.887,180.011,2045.6836297132752
3.3360000000000003,-111.648,-88.9322,42.9446,0.00289995,-40.8561,180.011,1844.6659958247958
3.3480000000000003,-112.887,-88.7373,43.7143,0.0029002,-40.8219,180.011,1723.8832510192403
3.36,-114.052,-88.5231,44.5597,0.00289924,-40.7843,180.011,1632.3671398671272
3.372,-115.13799999999999,-88.2902,45.4787,0.00290276,-40.7434,180.011,1288.4189255862982
3.384,-116.14200000000001,-88.0396,46.4679,0.00289065,-40.6994,180.011,1111.0295652273428
3.3960000000000004,-117.06200000000001,-87.7726,47.5219,0.00293414,-40.6526,180.011,1124.0807655345939
3.408,-117.896,-87.4901,48.6369,0.00301012,-40.603,180.011,1096.1781944862003
3.42,-118.647,-87.1932,49.8085,0.0029978,-40.5509,180.011,870.6519886217957
3.432,-119.315,-86.8837,51.0304,0.00300034,-40.4965,180.011,882.9282420997346
3.444,-119.905,-86.5621,52.2994,0.00300001,-40.4401,180.011,1020.4349674508198
3.4560000000000004,-120.419,-86.2299,53.6105,0.00299996,-40.3818,180.011,1139.6740100424906
3.468,-120.866,-85.8881,54.9597,0.00300002,-40.3218,180.011,1229.1487417561834
3.48,-121.25,-85.5376,56.3431,0.00299999,-40.2602,180.011,1277.599756409704
3.492,-121.57700000000001,-85.1795,57.7567,0.003,-40.1974,180.011,1767.2301343061515
3.5039999999999996,-121.852,-84.8146,59.1967,0.003,-40.1334,180.011,1903.6057969478347
3.516,-122.081,-84.4434,60.6617,0.003,-40.0682,180.011,2018.927149693289
3.528,-122.26899999999999,-84.0668,62.1482,0.003,-40.0021,180.011,2192.7720233099576
3.54,-122.42,-83.6856,63.653,0.003,-39.9352,180.01,2355.2423977449644
3.552,-122.54,-83.2999,65.1752,0.003,-39.8674,180.011,2430.0125589384124
3.5639999999999996,-122.632,-82.9108,66.7111,0.003,-39.7991,180.01,2718.550917858498
3.576,-122.7,-82.5187,68.2585,0.003,-39.7303,180.011,2785.0348664392586
3.588,-122.749,-82.1242,69.8155,0.003,-39.6611,180.01,3024.729031938408
3.6,-122.78299999999999,-81.7275,71.3814,0.003,-39.5914,180.01,3214.9821594185914
3.612,-122.804,-81.3296,72.9518,0.003,-39.5216,180.01,3255.502732753874
3.6239999999999997,-122.81700000000001,-80.9309,74.5255,0.003,-39.4516,180.01,3449.240775069928
3.636,-122.824,-80.5316,76.1014,0.003,-39.3815,180.01,2978.684393337033
3.648,-122.82700000000001,-80.1325,77.6769,0.003,-39.3115,180.01,3196.561188947851
3.66,-122.82799999999999,-79.7339,79.25,0.00300001,-39.2415,180.01,3173.7768446502773
3.6719999999999997,-122.82799999999999,-79.3365,80.8184,0.00299997,-39.1718,180.01,2465.1642870545866
