,Time,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Angle 6,Power
55,0.672,-121.745,-90.0062,38.8232,0.0029,-41.1564,180.011,2153.2149309443544
56,0.684,-120.065,-90.0062,38.7818,0.0029,-41.1168,180.011,2056.0892580533314
57,0.696,-118.385,-90.0062,38.7523,0.0029,-41.0889,180.011,2093.653966028293
58,0.708,-116.705,-90.0062,38.7325,0.0029,-41.0699,180.011,1872.987443674184
59,0.72,-115.025,-90.0062,38.7198,0.0029,-41.0578,180.011,1746.8611236385204
60,0.732,-113.345,-90.0062,38.7124,0.0029,-41.0507,180.011,1913.0545417944763
61,0.7440000000000001,-111.665,-90.0062,38.7085,0.0029,-41.047,180.011,1796.5318583153005
62,0.7559999999999999,-109.985,-90.0062,38.7068,0.0029,-41.0453,180.011,2134.4544230635993
63,0.768,-108.305,-90.0062,38.7063,0.0029,-41.0448,180.011,2380.040118733095
64,0.78,-106.625,-90.0062,38.7062,0.0029,-41.0447,180.011,2456.5898878801336
65,0.792,-104.945,-90.0062,38.7062,0.0029,-41.0447,180.011,2495.8680908336496
66,0.804,-103.265,-90.0062,38.7062,0.0029,-41.0447,180.011,2288.4847125323295
67,0.816,-101.585,-90.0062,38.7062,0.0029,-41.0447,180.011,2276.7218818785104
68,0.828,-99.905,-90.0062,38.7062,0.0029,-41.0447,180.011,2169.1436069439274
69,0.84,-98.2249,-90.0062,38.7062,0.0029,-41.0447,180.011,2203.255231235835
70,0.852,-96.545,-90.0062,38.7062,0.0029,-41.0447,180.011,2384.2728899639974
71,0.8640000000000001,-94.865,-90.0062,38.7062,0.0029,-41.0447,180.011,2319.75587958542
72,0.8759999999999999,-93.1849,-90.0062,38.7062,0.0029,-41.0447,180.011,2569.597877151983
73,0.888,-91.505,-90.0062,38.7062,0.0029,-41.0447,180.011,2467.9942717085005
74,0.9,-89.825,-90.0062,38.7062,0.0029,-41.0447,180.011,2401.992095269637
75,0.912,-88.1449,-90.0062,38.7062,0.0029,-41.0447,180.011,2409.2386827641476
76,0.924,-86.4649,-90.0062,38.7062,0.0029,-41.0447,180.011,2175.9564574545147
77,0.9359999999999999,-84.785,-90.0062,38.7062,0.0029,-41.0447,180.011,2243.4291784721086
78,0.948,-83.105,-90.0062,38.7062,0.0029,-41.0447,180.011,2324.821941664956
79,0.96,-81.425,-90.0062,38.7062,0.0029,-41.0447,180.011,2312.592895448338
80,0.972,-79.745,-90.0062,38.7062,0.0029,-41.0447,180.011,2621.0210211923895
81,0.9840000000000001,-78.065,-90.0062,38.7062,0.0029,-41.0447,180.011,2447.3052687064996
82,0.996,-76.3848,-90.0062,38.7062,0.0029,-41.0447,180.011,2347.841044704997
83,1.008,-74.7045,-90.0062,38.7062,0.0029,-41.0447,180.011,2420.0758677049357
84,1.02,-73.0248,-90.0062,38.7062,0.0029,-41.0447,180.011,2156.9026937397575
85,1.032,-71.345,-90.0062,38.7062,0.0029,-41.0447,180.011,2271.2876618355253
86,1.044,-69.6652,-90.0062,38.7064,0.0029,-41.0447,180.011,2443.0257191330766
87,1.056,-67.9853,-90.006,38.7074,0.0029,-41.0447,180.011,2283.1004021388876
88,1.068,-66.3056,-90.0053,38.7104,0.0029,-41.0443,180.011,2430.3809484561934
89,1.08,-64.6252,-90.0037,38.7173,0.0029,-41.0435,180.011,2457.25231858179
90,1.092,-62.9442,-90.0008,38.7302,0.0029,-41.0421,180.011,2369.6642318801273
91,1.104,-61.2651,-89.9958,38.7524,0.0029,-41.0397,180.011,2310.495753686699
92,1.1159999999999999,-59.5869,-89.9878,38.7874,0.0029,-41.0358,180.011,2327.9903264446075
93,1.128,-57.9116,-89.976,38.8397,0.0029,-41.03,180.011,2235.000995957625
94,1.14,-56.2432,-89.959,38.9143,0.0029,-41.0218,180.011,2353.673742746598
95,1.1520000000000001,-54.5841,-89.9357,39.0172,0.0029,-41.0105,180.011,2359.9861647748435
96,1.1640000000000001,-52.9385,-89.9046,39.1546,0.0029,-40.9954,180.011,2398.5512239021464
97,1.176,-51.3114,-89.8643,39.3323,0.0029,-40.9758,180.011,2547.98520193277
98,1.188,-49.7067,-89.8135,39.5564,0.0029,-40.9511,180.011,2225.042245262602
99,1.2,-48.1311,-89.7509,39.8329,0.0029,-40.9207,180.011,2257.6404471777614
100,1.212,-46.59,-89.6749,40.1677,0.0029,-40.8838,180.011,2349.462442209485
101,1.224,-45.0877,-89.5844,40.5672,0.0029,-40.8397,180.011,2381.20096629422
102,1.236,-43.6319,-89.4779,41.0367,0.0029,-40.788000000000004,180.011,2309.1742177174856
103,1.248,-42.2295,-89.3547,41.5806,0.0029,-40.7281,180.011,2096.542218022341
104,1.26,-40.887,-89.2138,42.2026,0.0029,-40.6596,180.011,2272.6488647574206
105,1.272,-39.6084,-89.0543,42.9061,0.0029,-40.5822,180.011,1790.7347111369418
106,1.284,-38.4014,-88.8764,43.6911,0.0029,-40.4957,180.011,1416.7846768176244
107,1.296,-37.2707,-88.6801,44.5573,0.0029,-40.4002,180.011,1553.3092680791722
108,1.308,-36.2199,-88.4656,45.5034,0.00290001,-40.296,180.011,1155.9653193631461
109,1.32,-35.251999999999995,-88.2336,46.5271,0.00289994,-40.1833,180.011,772.3005247383308
110,1.3319999999999999,-34.3704,-87.985,47.6236,0.00290021,-40.0625,180.011,809.8381514253933
111,1.344,-33.5753,-87.7206,48.79,0.00289925,-39.934,180.011,601.4147577976503
112,1.3559999999999999,-32.8665,-87.4415,50.0219,0.00290261,-39.7983,180.011,733.0777386949911
113,1.368,-32.2427,-87.1487,51.3136,0.00289121,-39.656,180.011,887.452341954444
114,1.38,-31.6998,-86.8431,52.6618,0.00293338,-39.5075,180.011,763.7413610349928
115,1.392,-31.2329,-86.5261,54.0605,0.00301041,-39.3534,180.011,1014.2442043812949
116,1.4040000000000001,-30.8367,-86.1993,55.5025,0.00299737,-39.1946,180.011,1421.2494304987179
117,1.416,-30.5041,-85.8632,56.9851,0.00300065,-39.0313,180.011,1680.147432735146
118,1.4280000000000002,-30.2289,-85.5191,58.503,0.00299984,-38.8641,180.011,1886.4661257853852
119,1.44,-30.0052,-85.1684,60.0506,0.00300004,-38.6936,180.011,2380.211960222504
120,1.452,-29.8265,-84.8117,61.6243,0.00299999,-38.5203,180.011,2838.8438471600884
121,1.464,-29.6871,-84.4501,63.2197,0.003,-38.3445,180.011,3009.745832756781
122,1.476,-29.581,-84.0842,64.8344,0.003,-38.1667,180.011,3478.571959318672
123,1.4880000000000002,-29.5033,-83.7149,66.4632,0.003,-37.9872,180.011,3728.6004348448882
124,1.5,-29.4491,-83.3434,68.1027,0.003,-37.8066,180.011,4005.7341048505373
125,1.5119999999999998,-29.4132,-82.9697,69.751,0.003,-37.6251,180.011,4201.480873839329
126,1.524,-29.3912,-82.5948,71.405,0.003,-37.4429,180.011,4198.307635912038
127,1.536,-29.379,-82.2196,73.0606,0.003,-37.2605,180.011,3975.148173857995
128,1.548,-29.3731,-81.8442,74.7167,0.003,-37.078,180.011,4291.051419807115
129,1.56,-29.3708,-81.4695,76.3698,0.003,-36.896,180.011,4135.361159138964
130,1.5719999999999998,-29.3702,-81.0961,78.0172,0.003,-36.7145,180.011,3519.6972087562604
131,1.584,-29.3701,-80.7245,79.6567,0.003,-36.5339,180.011,3898.9364471186072
132,1.5959999999999999,-29.3701,-80.3557,81.2841,0.003,-36.3546,180.011,3378.251370022007
133,1.608,-29.3701,-79.9901,82.8968,0.003,-36.177,180.011,3088.413288901522
134,1.62,-29.3701,-79.62899999999999,84.4904,0.003,-36.0015,180.011,2851.953743571933
135,1.632,-29.3701,-79.2728,86.0618,0.003,-35.8284,180.011,2467.7951891639073
136,1.6440000000000001,-29.3701,-78.9224,87.6076,0.003,-35.6581,180.011,1851.2336514443743
137,1.656,-29.3701,-78.5788,89.1235,0.003,-35.4911,180.011,1815.6723461270744
138,1.6680000000000001,-29.3701,-78.2432,90.6044,0.003,-35.328,180.011,1527.7889107093768
139,1.68,-29.3701,-77.916,92.0481,0.003,-35.169000000000004,180.011,1130.6966506957488
140,1.692,-29.3701,-77.5985,93.4488,0.003,-35.0147,180.011,1142.003098954278
141,1.704,-29.3701,-77.2915,94.8035,0.003,-34.8655,180.011,995.4702950785351
142,1.716,-29.3701,-76.9959,96.1075,0.003,-34.7218,180.011,552.4602338238586
143,1.7280000000000002,-29.3701,-76.7124,97.3581,0.003,-34.5842,180.011,410.98066800778616
144,1.74,-29.3701,-76.4416,98.5506,0.003,-34.4581,180.011,392.75992883549037
145,1.7519999999999998,-29.3701,-76.1829,99.6818,0.003,-34.3612,180.011,417.8449234212061
146,1.764,-29.3701,-75.9318,100.762,0.003,-34.3137,180.011,393.82062422775317
147,1.776,-29.3701,-75.6854,101.794,0.003,-34.3312,180.012,381.8727179913429
148,1.788,-29.3701,-75.4418,102.779,0.003,-34.4172,180.012,397.75457656105186
149,1.8,-29.3701,-75.2001,103.712,0.003,-34.5721,180.012,384.4020801628225
150,1.8119999999999998,-29.3701,-74.96,104.59200000000001,0.003,-34.7952,180.012,419.69865561685157
151,1.824,-29.3701,-74.7222,105.415,0.003,-35.0827,180.012,384.21812556681465
152,1.8359999999999999,-29.3701,-74.4877,106.177,0.003,-35.4286,180.012,407.26387050406294
153,1.848,-29.3701,-74.2577,106.875,0.003,-35.8222,180.012,397.6644704849361
154,1.86,-29.3701,-74.0338,107.51100000000001,0.003,-36.2458,180.012,403.9113512431968
155,1.8719999999999999,-29.3702,-73.8182,108.085,0.003,-36.6781,180.012,383.9564422635945
156,1.8840000000000001,-29.3702,-73.6122,108.602,0.003,-37.1021,180.012,400.1478815082829
157,1.896,-29.3702,-73.4177,109.06200000000001,0.00299999,-37.5117,180.012,408.7641452240538
158,1.9080000000000001,-29.3702,-73.236,109.46700000000001,0.00300003,-37.905,180.011,406.76178047712324
159,1.92,-29.3702,-73.0686,109.81700000000001,0.00299988,-38.2776,180.011,415.7840985220507
160,1.932,-29.3702,-72.916,110.118,0.00300044,-38.6251,180.011,409.41802861261004
161,1.944,-29.3702,-72.7785,110.374,0.00299836,-38.9438,180.011,368.38591981192843
162,1.956,-29.3702,-72.6566,110.59,0.00300611,-39.2306,180.011,413.77969886095445
163,1.9680000000000002,-29.3702,-72.5505,110.771,0.00290906,-39.4823,180.011,397.1225262475127
164,1.98,-29.3702,-72.4605,110.92200000000001,0.00289762,-39.6959,180.011,383.88970036644355
165,1.992,-29.3702,-72.3864,111.045,0.00290064,-39.8702,180.011,415.3850588824887
166,2.004,-29.3702,-72.3285,111.139,0.00289983,-40.0052,180.011,401.71955814711794
167,2.016,-29.3702,-72.2874,111.206,0.00290005,-40.1007,180.011,399.38126406424806
168,2.028,-29.3702,-72.2631,111.245,0.00289999,-40.1568,180.011,397.44232461103036
169,2.04,-29.3702,-72.2558,111.257,0.0029,-40.1735,180.011,387.70706241133786
170,2.052,-29.3702,-72.2656,111.241,0.0029,-40.150999999999996,180.011,403.423811464812
171,2.064,-29.3702,-72.2924,111.198,0.0029,-40.0889,180.011,394.4042794600333
172,2.076,-29.3702,-72.3361,111.12700000000001,0.0029,-39.9875,180.011,409.8928225643558
173,2.088,-29.3702,-72.3964,111.02799999999999,0.0029,-39.8467,180.011,421.79015697530525
174,2.1,-29.3702,-72.4729,110.902,0.0029,-39.6667,180.011,423.5087771631689
175,2.112,-29.3702,-72.5653,110.74600000000001,0.0029,-39.4474,180.011,411.42223203926875
176,2.124,-29.3702,-72.6736,110.56,0.0029,-39.1903,180.011,389.94236449030086
177,2.136,-29.3702,-72.7978,110.337,0.0029,-38.8987,180.011,416.5258018027903
178,2.148,-29.3702,-72.9375,110.075,0.0029,-38.5755,180.011,410.19057339104523
179,2.16,-29.3702,-73.0921,109.766,0.0029,-38.2243,180.011,403.87286320464415
180,2.1719999999999997,-29.3702,-73.2615,109.406,0.0029,-37.8486,180.011,397.35690820302716
181,2.184,-29.3702,-73.4449,108.992,0.00290001,-37.4529,180.012,405.608228086955
182,2.1959999999999997,-29.3702,-73.6412,108.522,0.00289996,-37.0411,180.012,396.09473140138215
183,2.208,-29.3702,-73.8489,107.99600000000001,0.00290012,-36.6154,180.012,542.0518913085235
184,2.22,-29.3702,-74.0664,107.41,0.00289963,-36.1821,180.012,1022.0937339078205
185,2.2319999999999998,-29.3702,-74.2917,106.764,0.00290084,-35.7607,180.012,1218.915074402231
186,2.244,-29.3702,-74.5238,106.053,0.00290065,-35.371,180.012,1375.7692223095578
187,2.256,-29.3702,-74.7609,105.275,0.00300508,-35.0312,180.012,1477.4148825131585
188,2.2680000000000002,-29.3702,-75.002,104.434,0.00299774,-34.751,180.012,1783.279825420585
189,2.28,-29.3702,-75.2462,103.531,0.00300072,-34.537,180.012,2068.704707017522
190,2.292,-29.3702,-75.4929,102.573,0.00299981,-34.3933,180.012,2603.9153011585468
191,2.3040000000000003,-29.3702,-75.7419,101.559,0.00300005,-34.3211,180.012,2880.7026017494222
192,2.316,-29.3701,-75.9943,100.495,0.00299999,-34.3193,180.011,3271.4547367352293
193,2.3280000000000003,-29.3701,-76.2514,99.3837,0.003,-34.3818,180.011,3506.3995347537802
194,2.34,-29.3701,-76.5165,98.2217,0.003,-34.4903,180.011,3590.4025150292327
195,2.352,-29.3701,-76.7923,97.0061,0.003,-34.6224,180.011,3904.093942698206
196,2.364,-29.3701,-77.0797,95.7378,0.003,-34.7625,180.011,4138.565424728871
197,2.376,-29.3701,-77.3783,94.4203,0.003,-34.9076,180.011,4727.812483961558
198,2.388,-29.3701,-77.6873,93.0568,0.003,-35.0578,180.011,5189.502333117374
199,2.4,-29.3701,-78.0063,91.6494,0.003,-35.2128,180.011,5480.777689394301
200,2.412,-29.3701,-78.3343,90.2024,0.003,-35.3723,180.011,5610.737578371326
201,2.424,-29.3701,-78.6702,88.7202,0.003,-35.5355,180.011,5677.262316106107
202,2.436,-29.3701,-79.0137,87.2052,0.003,-35.7024,180.011,5656.679590631487
203,2.448,-29.3701,-79.3636,85.6611,0.003,-35.8725,180.011,5453.372180717662
204,2.46,-29.3701,-79.7195,84.0906,0.003,-36.0454,180.011,5341.483087980116
205,2.472,-29.3701,-80.0802,82.4995,0.00299998,-36.2207,180.011,6222.297670538135
206,2.484,-29.3701,-80.445,80.8897,0.00300006,-36.3981,180.011,7107.544716335771
207,2.496,-29.3701,-80.8134,79.2643,0.00299979,-36.5771,180.011,7151.907366178346
208,2.508,-29.3705,-81.1842,77.6284,0.00300078,-36.7573,180.011,7482.008093746485
209,2.52,-29.3719,-81.5574,75.9821,0.00299709,-36.9386,180.011,7925.019900440887
210,2.532,-29.375999999999998,-81.9319,74.3295,0.00301081,-37.1206,180.011,7315.9613378653785
211,2.544,-29.3846,-82.3071,72.6742,0.00293737,-37.303000000000004,180.011,6502.489650919795
212,2.556,-29.4006,-82.6824,71.0187,0.00289153,-37.4854,180.011,6433.685585989874
213,2.568,-29.4274,-83.0575,69.3638,0.00290229,-37.6677,180.011,6036.744989127638
214,2.58,-29.4688,-83.4319,67.7115,0.00289938,-37.8497,180.011,5256.792956851384
215,2.592,-29.5299,-83.8047,66.0665,0.00290017,-38.0309,180.011,6072.009865856353
216,2.6039999999999996,-29.6162,-84.1753,64.4319,0.00289995,-38.2109,180.011,5967.998139366925
217,2.616,-29.7339,-84.5431,62.8093,0.00290001,-38.3896,180.011,5206.966721874952
218,2.628,-29.8895,-84.9068,61.2045,0.0029,-38.5664,180.011,5887.985935987052
219,2.64,-30.0895,-85.2657,59.6208,0.0029,-38.7409,180.011,5061.741117850767
220,2.6519999999999997,-30.3404,-85.619,58.0619,0.0029,-38.9126,180.011,3809.7936865536385
221,2.6639999999999997,-30.6481,-85.9654,56.534,0.0029,-39.0808,180.011,4237.079112649092
222,2.676,-31.0187,-86.3039,55.0407,0.0029,-39.2454,180.011,3354.096651258873
223,2.688,-31.4575,-86.633,53.5886,0.0029,-39.4053,180.011,2332.0707213612754
224,2.7,-31.9691,-86.9513,52.1843,0.0029,-39.56,180.011,3743.8138754064407
225,2.7119999999999997,-32.5585,-87.2577,50.8319,0.0029,-39.709,180.011,3360.7584340429066
226,2.7239999999999998,-33.228,-87.551,49.5384,0.0029,-39.8515,180.011,2441.2806677718086
227,2.736,-33.9802,-87.8296,48.3087,0.0029,-39.9869,180.011,3443.218120532197
228,2.748,-34.8145,-88.0921,47.151,0.0029,-40.1144,180.011,2426.0272041579465
229,2.76,-35.7318,-88.3375,46.0684,0.0029,-40.2337,180.011,1762.309131136141
230,2.772,-36.7309,-88.5649,45.0652,0.0029,-40.3442,180.011,1746.4386804849048
231,2.784,-37.808,-88.7732,44.1462,0.0029,-40.4455,180.011,1259.6500497631953
232,2.7960000000000003,-38.9607,-88.9622,43.3121,0.0029,-40.5374,180.011,1018.3948737587883
233,2.8080000000000003,-40.1847,-89.1318,42.5634,0.0029,-40.6198,180.011,1260.756962201242
234,2.82,-41.4748,-89.2823,41.8995,0.0029,-40.6929,180.011,1197.0080366021884
235,2.832,-42.8257,-89.4142,41.3179,0.0029,-40.757,180.011,1069.0518380602834
236,2.844,-44.2314,-89.5282,40.8148,0.0029,-40.8124,180.011,1632.998446271153
237,2.8560000000000003,-45.6872,-89.6257,40.3844,0.0029,-40.8598,180.011,1594.5456286696074
238,2.8680000000000003,-47.1871,-89.7082,40.0205,0.0029,-40.8999,180.011,1910.3259646884987
239,2.88,-48.7255,-89.7771,39.7169,0.0029,-40.9333,180.011,1872.3480163011457
240,2.892,-50.2968,-89.8336,39.4673,0.0029,-40.9608,180.011,2501.3206803094627
241,2.904,-51.8957,-89.8793,39.2657,0.0029,-40.983000000000004,180.011,2699.1694566200777
242,2.9160000000000004,-53.5178,-89.9155,39.1059,0.0029,-41.0006,180.011,2882.0185127521363
243,2.928,-55.1584,-89.9435,38.9823,0.0029,-41.0142,180.011,3384.6461272634647
244,2.94,-56.8134,-89.9646,38.8891,0.0029,-41.0245,180.011,3760.2180998814783
245,2.952,-58.4792,-89.98,38.8214,0.0029,-41.032,180.011,4173.6897927724995
246,2.964,-60.153,-89.9907,38.7743,0.0029,-41.0372,180.011,4288.992838396308
247,2.9760000000000004,-61.8304,-89.9977,38.7434,0.0029,-41.0405,180.011,4672.747943286499
248,2.988,-63.50899999999999,-90.00200000000001,38.7245,0.0029,-41.0426,180.011,4637.626631973202
249,3.0,-65.1896,-90.0044,38.7139,0.0029,-41.0438,180.011,4669.087617584153
250,3.012,-66.87,-90.0055,38.7087,0.0029,-41.0444,180.011,4558.31264992157
251,3.0239999999999996,-68.5498,-90.006,38.7067,0.0029,-41.0446,180.011,4392.851897434292
252,3.036,-70.2292,-90.0061,38.7061,0.0029,-41.0447,180.011,4118.559673372759
253,3.048,-71.9091,-90.0061,38.7061,0.0029,-41.0447,180.011,3987.015575869065
254,3.06,-73.5892,-90.0061,38.7061,0.0029,-41.0447,180.011,3659.2342197424323
255,3.072,-75.2697,-90.0061,38.7061,0.0029,-41.0447,180.011,3346.11770026303
256,3.0839999999999996,-76.9495,-90.0061,38.7061,0.0029,-41.0447,180.011,3264.720863355288
257,3.096,-78.6291,-90.0061,38.7062,0.0029,-41.0447,180.011,3049.975327821028
258,3.108,-80.3088,-90.006,38.7063,0.0029,-41.0446,180.011,2554.706560978254
259,3.12,-81.9897,-90.0059,38.7072,0.0029,-41.0446,180.011,2318.0463731813525
260,3.1319999999999997,-83.6701,-90.0052,38.7098,0.0029,-41.0445,180.011,2269.576635327735
261,3.1439999999999997,-85.3498,-90.0037,38.7158,0.0029,-41.0442,180.011,2199.7037199696492
262,3.156,-87.0297,-90.0008,38.7272,0.0029,-41.0437,180.011,2147.5817358276317
263,3.168,-88.7094,-89.9959,38.7466,0.0029,-41.0428,180.011,2345.995702134048
264,3.18,-90.3894,-89.9881,38.7772,0.0029,-41.0415,180.011,2515.2872059384504
265,3.1919999999999997,-92.0678,-89.9765,38.823,0.0029,-41.0394,180.011,2427.835711611559
266,3.2039999999999997,-93.7427,-89.9599,38.8884,0.0029,-41.0365,180.011,2290.3038681558564
267,3.216,-95.411,-89.9371,38.9787,0.0029,-41.0325,180.011,2325.8785885791644
268,3.228,-97.069,-89.9065,39.0994,0.0029,-41.0272,180.011,2143.1500542155245
269,3.24,-98.7144,-89.8667,39.2565,0.0029,-41.0202,180.011,2234.79226509031
270,3.252,-100.34100000000001,-89.8163,39.4552,0.0029,-41.0114,180.011,2405.829439556196
271,3.264,-101.943,-89.75399999999999,39.7011,0.0029,-41.0004,180.011,2205.7492398104528
272,3.2760000000000002,-103.51799999999999,-89.6783,40.0001,0.0029,-40.9871,180.011,2229.4764099850127
273,3.2880000000000003,-105.059,-89.5878,40.3572,0.0029,-40.9713,180.011,2477.1633453371423
274,3.3,-106.559,-89.4813,40.7775,0.0029,-40.9526,180.011,2369.9300505079
275,3.312,-108.01299999999999,-89.3575,41.2661,0.0029,-40.9308,180.011,2365.2703387369265
276,3.324,-109.414,-89.2156,41.8262,0.00290001,-40.9059,180.011,2160.784888347969
277,3.3360000000000003,-110.755,-89.0549,42.4606,0.00289999,-40.8777,180.011,1960.3547815684356
278,3.3480000000000003,-112.03299999999999,-88.8748,43.1713,0.00290002,-40.846,180.011,1832.918179255914
279,3.36,-113.242,-88.6754,43.9582,0.00290003,-40.8111,180.011,1643.475641843022
280,3.372,-114.376,-88.4573,44.8194,0.00289959,-40.7728,180.011,1561.9236533330732
281,3.384,-115.43299999999999,-88.2205,45.754,0.00290231,-40.7312,180.011,1260.179516383335
282,3.3960000000000004,-116.40899999999999,-87.9662,46.7576,0.00288973,-40.6866,180.011,889.3073210822207
283,3.408,-117.303,-87.6953,47.8271,0.00296394,-40.639,180.011,835.2680216330883
284,3.42,-118.115,-87.4084,48.9592,0.00300969,-40.5886,180.011,978.5440208615895
285,3.432,-118.844,-87.1069,50.1491,0.00299716,-40.5357,180.011,784.2046127473767
286,3.444,-119.494,-86.7918,51.3932,0.00300077,-40.4804,180.011,710.7070020987335
287,3.4560000000000004,-120.066,-86.464,52.6867,0.00299981,-40.4229,180.011,987.0767113502346
288,3.468,-120.565,-86.1249,54.0247,0.00300004,-40.3634,180.011,961.3228221918919
289,3.48,-120.99700000000001,-85.7754,55.4044,0.00299999,-40.302,180.011,1241.640438787095
290,3.492,-121.367,-85.4169,56.8198,0.003,-40.239000000000004,180.011,1698.2350199903785
291,3.5039999999999996,-121.681,-85.0499,58.2681,0.003,-40.1746,180.011,1641.2635784466436
292,3.516,-121.943,-84.6759,59.7443,0.003,-40.109,180.011,2136.3437804048795
