Time,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Angle 6,Power
1.4040000000000001,-30.4677,-85.8219,57.1675,0.00300077,-39.0112,180.011,2418.2933660005
1.416,-30.2071,-85.4883,58.6391,0.00299981,-38.8491,180.011,2311.863285018293
1.4280000000000002,-29.9943,-85.149,60.1361,0.00300005,-38.6842,180.011,2071.665258720733
1.44,-29.8236,-84.8052,61.6534,0.00299999,-38.5171,180.011,2006.14052923649
1.452,-29.6895,-84.4572,63.1882,0.003,-38.3479,180.011,1985.2446541855688
1.464,-29.5863,-84.1055,64.7403,0.003,-38.177,180.011,2114.9938862995887
1.476,-29.5098,-83.7508,66.3049,0.003,-38.0047,180.011,2408.7064695207123
1.4880000000000002,-29.4552,-83.3935,67.8815,0.003,-37.830999999999996,180.011,2602.3494620777024
1.5,-29.4183,-83.0341,69.4671,0.003,-37.6563,180.011,2764.1812570216325
1.5119999999999998,-29.3949,-82.6734,71.0584,0.003,-37.481,180.011,3279.036945429322
1.524,-29.3813,-82.3114,72.6557,0.003,-37.3051,180.011,3352.8992671900583
1.536,-29.3742,-81.9492,74.2537,0.003,-37.1291,180.011,3260.3711771970907
1.548,-29.3713,-81.587,75.8516,0.003,-36.953,180.011,3186.076488162169
1.56,-29.3703,-81.2253,77.4473,0.003,-36.7773,180.011,3433.2081115876395
1.5719999999999998,-29.3701,-80.8648,79.0377,0.003,-36.6021,180.011,2898.174641836066
1.584,-29.3701,-80.5058,80.6222,0.003,-36.4275,180.011,2745.4485178180257
1.5959999999999999,-29.3701,-80.1489,82.1962,0.003,-36.2541,180.011,2678.875950860431
1.608,-29.3701,-79.7951,83.7576,0.003,-36.0822,180.011,2371.89273931874
1.62,-29.3701,-79.4442,85.3055,0.003,-35.9117,180.011,2006.500420718567
1.632,-29.3701,-79.0973,86.8361,0.003,-35.7431,180.011,1591.3487420774097
1.6440000000000001,-29.3701,-78.7549,88.3465,0.003,-35.5767,180.011,1948.731401172625
1.656,-29.3701,-78.4177,89.8343,0.003,-35.4128,180.011,1699.8339866509384
1.6680000000000001,-29.3701,-78.0865,91.2958,0.003,-35.2518,180.011,1121.7367655825012
1.68,-29.3701,-77.7618,92.7283,0.003,-35.094,180.011,1404.6858985393526
1.692,-29.3701,-77.4447,94.1274,0.003,-34.9399,180.011,1048.4872563168653
1.704,-29.3701,-77.13600000000001,95.4894,0.003,-34.7899,180.011,499.11708565205583
1.716,-29.3701,-76.8369,96.8089,0.003,-34.6445,180.011,502.50509174193695
1.7280000000000002,-29.3701,-76.5503,98.0722,0.003,-34.5071,180.011,411.593929603664
1.74,-29.3701,-76.2802,99.258,0.003,-34.3933,180.011,419.5290878054273
1.7519999999999998,-29.3701,-76.0219,100.37700000000001,0.003,-34.3238,180.011,386.345326659743
1.764,-29.3701,-75.7696,101.445,0.003,-34.3176,180.011,418.0957362290514
1.776,-29.3701,-75.5172,102.479,0.003,-34.3831,180.012,381.6762501250545
1.788,-29.3701,-75.2641,103.47,0.003,-34.5243,180.012,416.1454367831819
1.8,-29.3701,-75.0116,104.40700000000001,0.003,-34.7415,180.012,402.7224160094072
1.8119999999999998,-29.3701,-74.7611,105.28399999999999,0.003,-35.0312,180.012,380.9736673698126
1.824,-29.3701,-74.5147,106.09200000000001,0.003,-35.3858,180.012,379.24442661215096
1.8359999999999999,-29.3701,-74.2745,106.82600000000001,0.003,-35.7917,180.012,394.8606407870889
1.848,-29.3701,-74.0431,107.485,0.003,-36.2277,180.012,401.3692392859289
1.86,-29.3702,-73.8209,108.079,0.003,-36.6727,180.012,379.5080908710012
1.8719999999999999,-29.3702,-73.6109,108.605,0.003,-37.1049,180.012,384.5723675649446
1.8840000000000001,-29.3702,-73.4162,109.066,0.00299999,-37.5148,180.012,419.02723855802736
1.896,-29.3702,-73.2347,109.47,0.00300003,-37.9078,180.011,375.86160037500446
1.9080000000000001,-29.3702,-73.0674,109.82,0.00299989,-38.2803,180.011,410.89867633192824
1.92,-29.3702,-72.9149,110.12,0.00300042,-38.6276,180.011,384.5791996308534
1.932,-29.3702,-72.7775,110.376,0.00299844,-38.9461,180.011,400.09542725268636
1.944,-29.3702,-72.6557,110.59100000000001,0.00300581,-39.2326,180.011,388.39537853783185
1.956,-29.3702,-72.5498,110.772,0.00290842,-39.4841,180.011,401.0854859703221
1.9680000000000002,-29.3702,-72.4599,110.92299999999999,0.00289778,-39.6974,180.011,401.2442367853317
1.98,-29.3702,-72.3859,111.046,0.00290059,-39.8714,180.011,385.0752943251129
1.992,-29.3702,-72.3282,111.14,0.00289984,-40.006,180.011,398.1012222526669
2.004,-29.3702,-72.2872,111.206,0.00290004,-40.1013,180.011,427.40611447243157
2.016,-29.3702,-72.263,111.245,0.00289999,-40.1571,180.011,393.2975941473209
2.028,-29.3702,-72.2558,111.257,0.0029,-40.1735,180.011,400.0472602027302
2.04,-29.3702,-72.2657,111.241,0.0029,-40.1506,180.011,392.88011711986195
2.052,-29.3702,-72.2927,111.197,0.0029,-40.0883,180.011,376.25374263825046
2.064,-29.3702,-72.3365,111.126,0.0029,-39.9866,180.011,404.15074996563345
2.076,-29.3702,-72.3969,111.027,0.0029,-39.8455,180.011,399.71724403787937
2.088,-29.3702,-72.4736,110.9,0.0029,-39.6652,180.011,402.97662012420034
2.1,-29.3702,-72.5661,110.745,0.0029,-39.4456,180.011,401.45663434548305
2.112,-29.3702,-72.6745,110.55799999999999,0.0029,-39.1883,180.011,424.1656215941714
2.124,-29.3702,-72.7988,110.336,0.0029,-38.8964,180.011,428.44177141915225
2.136,-29.3702,-72.9386,110.072,0.0029,-38.573,180.011,391.911124980772
2.148,-29.3702,-73.0934,109.76299999999999,0.0029,-38.2216,180.011,390.85277480254763
2.16,-29.3702,-73.2629,109.40299999999999,0.0029,-37.8457,180.011,402.9216224403609
2.1719999999999997,-29.3702,-73.4462,108.98899999999999,0.00290001,-37.4501,180.012,434.03224735892354
2.184,-29.3702,-73.645,108.51299999999999,0.00289997,-37.0331,180.012,559.7478974939511
2.1959999999999997,-29.3702,-73.8577,107.973,0.00290008,-36.5977,180.012,1148.8633673085124
2.208,-29.3702,-74.0804,107.37100000000001,0.00289989,-36.1551,180.012,1356.6697716585716
2.22,-29.3702,-74.3114,106.706,0.00289923,-35.7257,180.012,1439.1926682703645
2.2319999999999998,-29.3702,-74.551,105.96600000000001,0.00291062,-35.3289,180.012,1447.3098590181598
2.244,-29.3702,-74.7976,105.15,0.00300965,-34.9842,180.012,1590.9461290695513
2.256,-29.3702,-75.0492,104.26299999999999,0.00299729,-34.704,180.012,1857.9209406724076
2.2680000000000002,-29.3702,-75.3045,103.309,0.00300059,-34.4964,180.012,2273.2955952634943
2.28,-29.3702,-75.5615,102.29799999999999,0.0029999000000000002,-34.3662,180.012,2740.3423563113515
2.292,-29.3702,-75.8195,101.235,0.00300001,-34.3131,180.012,3207.581532084307
2.3040000000000003,-29.3701,-76.078,100.13600000000001,0.003,-34.3333,180.011,3760.7588956688573
2.316,-29.3701,-76.3413,98.991,0.003,-34.415,180.011,4155.838570657918
2.3280000000000003,-29.3701,-76.6155,97.7857,0.003,-34.5367,180.011,4098.285945549311
2.34,-29.3701,-76.905,96.5086,0.003,-34.6775,180.011,4002.3697528977964
2.352,-29.3701,-77.2061,95.1801,0.003,-34.8239,180.011,4914.149220110157
2.364,-29.3701,-77.5162,93.8118,0.003,-34.9746,180.011,5674.47127903113
2.376,-29.3701,-77.8346,92.4067,0.003,-35.1294,180.011,5823.436589977067
2.388,-29.3701,-78.1604,90.9694,0.003,-35.2878,180.011,6215.580001866591
2.4,-29.3701,-78.4925,89.5043,0.003,-35.4491,180.011,6403.375897438649
2.412,-29.3701,-78.8304,88.0134,0.003,-35.6133,180.011,6065.84498171932
2.424,-29.3701,-79.1736,86.4994,0.003,-35.7801,180.011,4921.688975094927
2.436,-29.3701,-79.5215,84.9645,0.003,-35.9492,180.011,4765.5240838204245
2.448,-29.3701,-79.8729,83.4139,0.003,-36.12,180.011,6363.436341119453
2.46,-29.3701,-80.22800000000001,81.8473,0.00300001,-36.2926,180.011,8420.241471577632
2.472,-29.3701,-80.5862,80.2669,0.00299999,-36.4666,180.011,7655.698024520061
2.484,-29.3702,-80.9464,78.6777,0.003,-36.6417,180.011,6579.855287014862
2.496,-29.3708,-81.3085,77.0803,0.00300018,-36.8177,180.011,7889.244313821296
2.508,-29.3728,-81.6718,75.4774,0.00299884,-36.9942,180.011,7416.373464622773
2.52,-29.3778,-82.036,73.8704,0.00300579,-37.1712,180.011,5658.308061032252
2.532,-29.3878,-82.4004,72.2626,0.00291128,-37.3483,180.011,5185.484303177148
2.544,-29.4055,-82.7648,70.6553,0.0028963,-37.5254,180.011,4900.946392098008
2.556,-29.4339,-83.1284,69.0505,0.00290121,-37.7022,180.011,3697.1157858615265
2.568,-29.476999999999997,-83.4908,67.4518,0.00289961,-37.8783,180.011,4511.845033688338
2.58,-29.5392,-83.8514,65.8608,0.00290012,-38.0535,180.011,5287.487072308435
2.592,-29.6258,-84.21,64.279,0.00289996,-38.2278,180.011,5231.894854908215
2.6039999999999996,-29.7424,-84.5656,62.7098,0.00290001,-38.4006,180.011,5754.568363612007
2.616,-29.8949,-84.9177,61.1562,0.0029,-38.5717,180.011,5262.801916664233
2.628,-30.0897,-85.266,59.6196,0.0029,-38.7411,180.011,3761.178411284362
2.64,-30.333000000000002,-85.6097,58.1029,0.0029,-38.9081,180.011,3730.6171584972403
2.6519999999999997,-30.6309,-85.9479,56.6112,0.0029,-39.0723,180.011,2876.7434462999677
2.6639999999999997,-30.99,-86.2799,55.1463,0.0029,-39.2338,180.011,1813.867327400221
2.676,-31.4172,-86.6053,53.7108,0.0029,-39.3919,180.011,2625.65092710189
2.688,-31.9189,-86.9225,52.3113,0.0029,-39.546,180.011,2922.3093479361764
2.7,-32.5028,-87.23100000000001,50.95,0.0029,-39.696,180.011,2356.0358390078286
2.7119999999999997,-33.1738,-87.529,49.6354,0.0029,-39.8408,180.011,3834.7945044823614
2.7239999999999998,-33.937,-87.8148,48.3741,0.0029,-39.9797,180.011,3199.3106729001483
2.736,-34.7957,-88.0866,47.1751,0.0029,-40.1118,180.011,1936.1010392312685
2.748,-35.7501,-88.34200000000001,46.0485,0.0029,-40.2359,180.011,2295.9948790018207
2.76,-36.7964,-88.5785,45.0049,0.0029,-40.3508,180.011,1513.7899285971698
2.772,-37.9286,-88.7945,44.0522,0.0029,-40.4558,180.011,1042.8974842036625
2.784,-39.1375,-88.9885,43.1958,0.0029,-40.5502,180.011,1255.746846697875
2.7960000000000003,-40.4144,-89.1606,42.4365,0.0029,-40.6338,180.011,1924.537044294235
2.8080000000000003,-41.7505,-89.3112,41.772,0.0029,-40.707,180.011,1927.683261914894
2.82,-43.1385,-89.4414,41.1976,0.0029,-40.7702,180.011,2690.208587969439
2.832,-44.5724,-89.5528,40.7063,0.0029,-40.8244,180.011,3200.709490228945
2.844,-46.0474,-89.6471,40.2902,0.0029,-40.8702,180.011,3244.4306904566515
2.8560000000000003,-47.5588,-89.7262,39.9412,0.0029,-40.9086,180.011,3685.8238871463614
2.8680000000000003,-49.1008,-89.7918,39.6521,0.0029,-40.9404,180.011,3866.340633820598
2.88,-50.6715,-89.8453,39.4157,0.0029,-40.9664,180.011,3266.79319487876
2.892,-52.2666,-89.8884,39.2255,0.0029,-40.9875,180.011,2852.6301082771683
2.904,-53.8822,-89.9224,39.0754,0.0029,-41.004,180.011,3028.675518695556
2.9160000000000004,-55.5163,-89.9486,38.9597,0.0029,-41.0167,180.011,2631.060922484666
2.928,-57.1651,-89.9683,38.8728,0.0029,-41.0263,180.011,3069.5218334594388
2.94,-58.8252,-89.9825,38.8101,0.0029,-41.0332,180.011,3362.4304340286367
2.952,-60.495,-89.9924,38.7668,0.0029,-41.038000000000004,180.011,3776.4274352783927
2.964,-62.1702,-89.9988,38.7387,0.0029,-41.041000000000004,180.011,4001.5570020945343
2.9760000000000004,-63.8503,-90.0026,38.7218,0.0029,-41.0429,180.011,4223.1396897464565
2.988,-65.5304,-90.0047,38.7124,0.0029,-41.0439,180.011,4176.364511806163
3.0,-67.21,-90.0057,38.7081,0.0029,-41.0444,180.011,3804.877202066078
3.012,-68.8898,-90.0061,38.7065,0.0029,-41.0446,180.011,3948.1255189436674
3.0239999999999996,-70.5706,-90.0061,38.7061,0.0029,-41.0447,180.011,3723.2043665279593
3.036,-72.2496,-90.0061,38.7061,0.0029,-41.0447,180.011,3404.6664183983776
3.048,-73.9294,-90.0061,38.7061,0.0029,-41.0447,180.011,3751.2187930554155
3.06,-75.61,-90.0061,38.7061,0.0029,-41.0447,180.011,3589.858517275953
3.072,-77.2895,-90.0061,38.7061,0.0029,-41.0447,180.011,3330.4052257978606
3.0839999999999996,-78.9692,-90.0061,38.7062,0.0029,-41.0447,180.011,3148.621275589156
3.096,-80.6503,-90.006,38.7064,0.0029,-41.0446,180.011,2549.240038301455
3.108,-82.3304,-90.0058,38.7075,0.0029,-41.0446,180.011,2299.031492032112
3.12,-84.0101,-90.0049,38.7107,0.0029,-41.0444,180.011,1791.62141236698
3.1319999999999997,-85.69,-90.0033,38.7176,0.0029,-41.0442,180.011,2047.4119726109543
3.1439999999999997,-87.3698,-90.0,38.7304,0.0029,-41.0436,180.011,2497.760590484024
3.156,-89.0496,-89.9945,38.7518,0.0029,-41.0426,180.011,2410.0419457914936
3.168,-90.7295,-89.9861,38.7851,0.0029,-41.0412,180.011,2336.713971087444
3.18,-92.4075,-89.9736,38.8345,0.0029,-41.0389,180.011,2636.03585840818
3.1919999999999997,-94.079,-89.9559,38.9044,0.0029,-41.0358,180.011,2469.8363452829317
3.2039999999999997,-95.7439,-89.9316,39.0003,0.0029,-41.0316,180.011,2038.52662200211
3.216,-97.396,-89.8994,39.1275,0.0029,-41.0259,180.011,2136.596152009193
3.228,-99.0351,-89.8577,39.292,0.0029,-41.0186,180.011,2423.951926898067
3.24,-100.656,-89.8051,39.4994,0.0029,-41.0094,180.011,1919.0389286893367
3.252,-102.256,-89.7402,39.7557,0.0029,-40.998000000000005,180.011,2228.0742456819694
3.264,-103.83200000000001,-89.6613,40.0672,0.0029,-40.9841,180.011,2620.6235212496867
3.2760000000000002,-105.37899999999999,-89.5668,40.4403,0.0029,-40.9676,180.011,2346.239974698868
3.2880000000000003,-106.89,-89.4551,40.8811,0.0029,-40.948,180.011,2416.56244387095
3.3,-108.361,-89.3245,41.3963,0.0029,-40.925,180.011,2340.497916317043
3.312,-109.78399999999999,-89.1738,41.9911,0.00290001,-40.8986,180.011,1887.1625811897998
3.324,-111.15100000000001,-89.0021,42.6687,0.00289996,-40.8684,180.011,1613.2239811502795
3.3360000000000003,-112.45200000000001,-88.8092,43.4304,0.00290015,-40.8345,180.011,1678.8283266909486
3.3480000000000003,-113.678,-88.5955,44.2738,0.00289953,-40.7971,180.011,1390.2571094633495
3.36,-114.819,-88.3623,45.1941,0.00290145,-40.7561,180.011,1307.223726623228
3.372,-115.87,-88.1115,46.184,0.00289596,-40.711999999999996,180.011,1265.1364331609025
3.384,-116.82600000000001,-87.8449,47.2365,0.00290929,-40.6653,180.011,1319.090022355065
3.3960000000000004,-117.69,-87.564,48.3453,0.00300246,-40.6159,180.011,1606.91165262651
3.408,-118.462,-87.2706,49.503,0.00300097,-40.5645,180.011,1534.2001030857548
3.42,-119.148,-86.9659,50.7057,0.00299914,-40.510999999999996,180.011,1461.7037371133931
3.432,-119.751,-86.6511,51.9483,0.00300042,-40.4557,180.011,1691.1521284680323
3.444,-120.27799999999999,-86.3272,53.2266,0.00299984,-40.3989,180.011,1795.1109219331754
3.4560000000000004,-120.735,-85.9947,54.5387,0.00300005,-40.3405,180.011,1682.1611241001485
3.468,-121.12899999999999,-85.6547,55.8809,0.00299998,-40.2808,180.011,1896.808257329078
3.48,-121.46600000000001,-85.3081,57.2491,0.003,-40.2199,180.011,1868.0304972938306
3.492,-121.75200000000001,-84.955,58.6426,0.003,-40.158,180.011,1592.6405243235042
3.5039999999999996,-121.993,-84.5962,60.0587,0.003,-40.095,180.011,1469.8835323216622
3.516,-122.191,-84.2326,61.4939,0.003,-40.0312,180.011,1325.041234123496
3.528,-122.354,-83.8642,62.948,0.003,-39.9665,180.011,1365.8423145638494
3.54,-122.484,-83.4917,64.4181,0.003,-39.9011,180.01,1236.198795837814
3.552,-122.586,-83.1158,65.9019,0.003,-39.8351,180.011,1933.313470704839
3.5639999999999996,-122.665,-82.73700000000001,67.3968,0.003,-39.7686,180.01,1985.2734149755547
3.576,-122.723,-82.3555,68.9023,0.003,-39.7017,180.011,2339.2590203985674
3.588,-122.764,-81.9716,70.4178,0.003,-39.6343,180.01,2992.2869549977618
3.6,-122.792,-81.5862,71.9391,0.003,-39.5666,180.01,3030.3386310176165
3.612,-122.809,-81.1996,73.4651,0.003,-39.4988,180.01,3022.8221399464614
3.6239999999999997,-122.82,-80.8118,74.9957,0.003,-39.4306,180.01,3158.1053934981815
3.636,-122.825,-80.4237,76.5272,0.00300001,-39.3626,180.01,2831.106258284313
3.648,-122.82700000000001,-80.0357,78.0588,0.00299997,-39.2945,180.01,2496.5239603293917
