,Time,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Angle 6,Power
25,0.312,-166.44799999999998,-90.0062,62.5105,0.0029,-63.7571,180.011,11955.18590950066
26,0.324,-165.37900000000002,-90.0062,60.8543,0.0029,-62.1768,180.011,10836.594345904707
27,0.336,-164.27,-90.0062,59.1998,0.0029,-60.5983,180.011,8986.290217160782
28,0.348,-163.113,-90.0062,57.5552,0.0029,-59.0291,180.011,8363.827388614638
29,0.36,-161.907,-90.0062,55.9336,0.0029,-57.4819,180.011,6631.461178125452
30,0.37200000000000005,-160.648,-90.0062,54.3497,0.0029,-55.9706,180.011,5748.165024103094
31,0.384,-159.338,-90.0061,52.8186,0.0029,-54.5097,180.011,4774.063031593282
32,0.396,-157.97799999999998,-90.0061,51.3537,0.0029,-53.111999999999995,180.011,4356.61335073779
33,0.408,-156.571,-90.0061,49.9668,0.0029,-51.7887,180.011,3526.104695899029
34,0.42,-155.122,-90.0061,48.6671,0.0029,-50.5486,180.011,3900.55556603319
35,0.43200000000000005,-153.632,-90.0061,47.4618,0.0029,-49.3987,180.011,4458.713451854165
36,0.444,-152.107,-90.0061,46.3553,0.0029,-48.343,180.011,4610.9457839720435
37,0.456,-150.55,-90.0061,45.349,0.0029,-47.3828,180.011,6143.49170694315
38,0.46799999999999997,-148.966,-90.0061,44.4412,0.0029,-46.5166,180.011,6581.916268007187
39,0.48,-147.359,-90.0061,43.6278,0.0029,-45.7406,180.011,6207.0120960710965
40,0.49200000000000005,-145.731,-90.0061,42.9031,0.0029,-45.0491,180.011,5755.537085501921
41,0.504,-144.086,-90.0061,42.2609,0.0029,-44.4365,180.011,4240.940809036302
42,0.516,-142.429,-90.0061,41.6951,0.0029,-43.8965,180.011,3176.6265371507848
43,0.528,-140.762,-90.0062,41.1989,0.0029,-43.4231,180.011,2300.167605498831
44,0.54,-139.088,-90.0062,40.7666,0.0029,-43.0107,180.011,1374.7042768815083
45,0.552,-137.41,-90.0062,40.3926,0.0029,-42.6538,180.011,995.0548300723021
46,0.564,-135.731,-90.0062,40.0714,0.0029,-42.3473,180.011,1041.4450543562402
47,0.5760000000000001,-134.05100000000002,-90.0062,39.7978,0.0029,-42.0862,180.011,965.9919815470107
48,0.588,-132.371,-90.0062,39.5667,0.0029,-41.8658,180.011,988.9131572071071
49,0.6,-130.691,-90.0062,39.3738,0.0029,-41.6816,180.011,1085.031452916534
50,0.612,-129.011,-90.0062,39.2146,0.0029,-41.5299,180.011,1098.9927257363825
51,0.624,-127.331,-90.0062,39.0853,0.0029,-41.4065,180.011,1306.6622599111283
52,0.636,-125.65100000000001,-90.0062,38.9822,0.0029,-41.3081,180.011,1623.3317695421501
53,0.648,-123.971,-90.0062,38.9015,0.0029,-41.231,180.011,1686.5963322667417
54,0.66,-122.291,-90.0062,38.8397,0.0029,-41.1722,180.011,1815.9212740503244
55,0.672,-120.611,-90.0062,38.7938,0.0029,-41.1283,180.011,2127.6359821632727
56,0.684,-118.931,-90.0062,38.7607,0.0029,-41.0968,180.011,1988.9249675012302
57,0.696,-117.251,-90.0062,38.738,0.0029,-41.0752,180.011,1625.0176295812348
58,0.708,-115.571,-90.0062,38.7233,0.0029,-41.06100000000001,180.011,1799.7447668473317
59,0.72,-113.891,-90.0062,38.7144,0.0029,-41.0526,180.011,1756.8752689405208
60,0.732,-112.211,-90.0062,38.7095,0.0029,-41.0479,180.011,1762.7521065886522
61,0.7440000000000001,-110.531,-90.0062,38.7071,0.0029,-41.0456,180.011,2080.69376207534
62,0.7559999999999999,-108.851,-90.0062,38.7064,0.0029,-41.0449,180.011,2253.941887488312
63,0.768,-107.171,-90.0062,38.7062,0.0029,-41.0447,180.011,2554.6121823978333
64,0.78,-105.491,-90.0062,38.7062,0.0029,-41.0447,180.011,2496.0113507459223
65,0.792,-103.811,-90.0062,38.7062,0.0029,-41.0447,180.011,2267.833656181042
66,0.804,-102.131,-90.0062,38.7062,0.0029,-41.0447,180.011,2227.5715792055785
67,0.816,-100.45100000000001,-90.0062,38.7062,0.0029,-41.0447,180.011,2027.3646566205575
68,0.828,-98.7707,-90.0062,38.7062,0.0029,-41.0447,180.011,2145.9223574871016
69,0.84,-97.0908,-90.0062,38.7062,0.0029,-41.0447,180.011,2322.546422229011
70,0.852,-95.4107,-90.0062,38.7062,0.0029,-41.0447,180.011,2417.7296426780526
71,0.8640000000000001,-93.7308,-90.0062,38.7062,0.0029,-41.0447,180.011,2570.215639072887
72,0.8759999999999999,-92.0507,-90.0062,38.7062,0.0029,-41.0447,180.011,2467.4487997340807
73,0.888,-90.3708,-90.0062,38.7062,0.0029,-41.0447,180.011,2361.7529949442237
74,0.9,-88.6908,-90.0062,38.7062,0.0029,-41.0447,180.011,2274.8904225411616
75,0.912,-87.0108,-90.0062,38.7062,0.0029,-41.0447,180.011,2142.048399257883
76,0.924,-85.3307,-90.0062,38.7062,0.0029,-41.0447,180.011,2120.3365287109036
77,0.9359999999999999,-83.6508,-90.0062,38.7062,0.0029,-41.0447,180.011,2281.1992490694847
78,0.948,-81.9708,-90.0062,38.7062,0.0029,-41.0447,180.011,2453.264914630561
79,0.96,-80.2907,-90.0062,38.7062,0.0029,-41.0447,180.011,2552.4454241899684
80,0.972,-78.6108,-90.0062,38.7062,0.0029,-41.0447,180.011,2508.2952150121955
81,0.9840000000000001,-76.9307,-90.0062,38.7062,0.0029,-41.0447,180.011,2302.19783051093
82,0.996,-75.2508,-90.0062,38.7062,0.0029,-41.0447,180.011,2202.061932024563
83,1.008,-73.5707,-90.0062,38.7062,0.0029,-41.0447,180.011,2216.2466986922022
84,1.02,-71.8909,-90.0062,38.7062,0.0029,-41.0447,180.011,2136.8040654491674
85,1.032,-70.2111,-90.0062,38.7063,0.0029,-41.0447,180.011,2357.7133819972396
86,1.044,-68.5313,-90.0061,38.7069,0.0029,-41.0447,180.011,2475.023880890598
87,1.056,-66.8513,-90.0055,38.7091,0.0029,-41.0445,180.011,2378.6265891152093
88,1.068,-65.1702,-90.0044,38.7145,0.0029,-41.0438,180.011,2470.080286032319
89,1.08,-63.4904,-90.0019,38.7251,0.0029,-41.0427,180.011,2285.0245168668002
90,1.092,-61.8107,-89.9977,38.744,0.0029,-41.0406,180.011,2328.0643823443907
91,1.104,-60.1322,-89.9907,38.7744,0.0029,-41.0373,180.011,2178.9461403244773
92,1.1159999999999999,-58.4555,-89.9803,38.8205,0.0029,-41.0322,180.011,2181.02061217633
93,1.128,-56.7845,-89.9652,38.8873,0.0029,-41.0248,180.011,2406.690191602421
94,1.14,-55.1222,-89.944,38.9803,0.0029,-41.0145,180.011,2368.648462347906
95,1.1520000000000001,-53.4728,-89.9157,39.1057,0.0029,-41.0007,180.011,2436.6503720563555
96,1.1640000000000001,-51.8366,-89.8785,39.2699,0.0029,-40.9827,180.011,2409.1238324769956
97,1.176,-50.2214,-89.8311,39.4787,0.0029,-40.9596,180.011,2239.5847528809227
98,1.188,-48.6283,-89.7722,39.739000000000004,0.0029,-40.931,180.011,2239.038360117548
99,1.2,-47.0638,-89.7,40.0573,0.0029,-40.8959,180.011,2304.1208857372635
100,1.212,-45.5323,-89.6131,40.4406,0.0029,-40.8537,180.011,2188.27121269801
101,1.224,-44.042,-89.51,40.8953,0.0029,-40.8036,180.011,2317.818527683475
102,1.236,-42.5963,-89.3891,41.4287,0.0029,-40.7448,180.011,2403.354209643022
103,1.248,-41.2056,-89.2495,42.045,0.0029,-40.677,180.011,2090.0021694985135
104,1.26,-39.876999999999995,-89.0901,42.7482,0.0029,-40.5996,180.011,1874.3402075828537
105,1.272,-38.6178,-88.9105,43.5406,0.0029,-40.5123,180.011,1556.8927632889072
106,1.284,-37.4387,-88.7113,44.4195,0.0029,-40.4154,180.011,1289.217019120305
107,1.296,-36.3446,-88.4929,45.3829,0.00290001,-40.3093,180.011,1424.1988993342434
108,1.308,-35.3409,-88.2565,46.4259,0.00289995,-40.1944,180.011,1169.5379876321092
109,1.32,-34.4325,-88.00399999999999,47.5402,0.00290019,-40.0717,180.011,837.3136771605796
110,1.3319999999999999,-33.6189,-87.7363,48.7207,0.00289932,-39.9416,180.011,1234.7111361736274
111,1.344,-32.8987,-87.4553,49.961000000000006,0.00290236,-39.805,180.011,1194.3597752147198
112,1.3559999999999999,-32.2693,-87.1623,51.2536,0.00289214,-39.6627,180.011,1090.6251315922673
113,1.368,-31.7249,-86.8586,52.5935,0.00292796,-39.515,180.011,1533.0619625055535
114,1.38,-31.2587,-86.5453,53.9759,0.00300976,-39.3628,180.011,1670.934885596663
115,1.392,-30.8635,-86.2236,55.3954,0.00299772,-39.2064,180.011,1525.3898230997427
116,1.4040000000000001,-30.5322,-85.8945,56.847,0.00300048,-39.0465,180.011,2099.4322133701758
117,1.416,-30.2574,-85.5586,58.3291,0.00299992,-38.8832,180.011,2013.1687181599043
118,1.4280000000000002,-30.0331,-85.2169,59.8365,0.00300001,-38.7172,180.011,2116.191430358379
119,1.44,-29.8527,-84.8701,61.367,0.003,-38.5486,180.011,2550.0895959344007
120,1.452,-29.7107,-84.5187,62.9169,0.003,-38.3778,180.011,2379.6259544414424
121,1.464,-29.6013,-84.1636,64.4839,0.003,-38.2053,180.011,2632.2342466412256
122,1.476,-29.5199,-83.805,66.0657,0.003,-38.031,180.011,2953.1872684512073
123,1.4880000000000002,-29.4617,-83.4439,67.6591,0.003,-37.8555,180.011,2942.249979344697
124,1.5,-29.4222,-83.0805,69.2623,0.003,-37.6789,180.011,3068.02394199279
125,1.5119999999999998,-29.397,-82.7157,70.8718,0.003,-37.5016,180.011,3386.2020698301963
126,1.524,-29.3824,-82.3498,72.4862,0.003,-37.3238,180.011,3308.214013224083
127,1.536,-29.3747,-81.9836,74.1017,0.003,-37.1458,180.011,3236.3114168176803
128,1.548,-29.3714,-81.6171,75.7186,0.003,-36.9677,180.011,3673.022840499873
129,1.56,-29.3703,-81.2514,77.3321,0.003,-36.79,180.011,3033.9228635912928
130,1.5719999999999998,-29.3701,-80.8869,78.9401,0.003,-36.6128,180.011,3440.4024321093307
131,1.584,-29.3701,-80.5242,80.5408,0.003,-36.4365,180.011,3112.060364370455
132,1.5959999999999999,-29.3701,-80.1641,82.1293,0.003,-36.2615,180.011,2709.7416445095196
133,1.608,-29.3701,-79.8065,83.7074,0.003,-36.0877,180.011,2728.0173954669376
134,1.62,-29.3701,-79.4526,85.2686,0.003,-35.9158,180.011,2427.960332370632
135,1.632,-29.3701,-79.10300000000001,86.8106,0.003,-35.7459,180.011,1962.8850414332185
136,1.6440000000000001,-29.3701,-78.7583,88.3314,0.003,-35.5783,180.011,1645.018718490999
137,1.656,-29.3701,-78.4193,89.8271,0.003,-35.4136,180.011,1760.8703719037062
138,1.6680000000000001,-29.3701,-78.0868,91.2945,0.003,-35.251999999999995,180.011,1360.169727687014
139,1.68,-29.3701,-77.7617,92.7288,0.003,-35.094,180.011,1173.0830819274402
140,1.692,-29.3701,-77.4451,94.1259,0.003,-34.9401,180.011,1327.2307743412387
141,1.704,-29.3701,-77.1378,95.4815,0.003,-34.7908,180.011,638.4405340177215
142,1.716,-29.3701,-76.8414,96.7891,0.003,-34.6467,180.011,545.7777515646275
143,1.7280000000000002,-29.3701,-76.5575,98.0407,0.003,-34.5104,180.011,420.5425819430982
144,1.74,-29.3701,-76.2888,99.2204,0.003,-34.3965,180.011,417.9190392455292
145,1.7519999999999998,-29.3701,-76.0315,100.336,0.003,-34.3254,180.011,412.6059627737028
146,1.764,-29.3701,-75.7792,101.405,0.003,-34.3165,180.011,390.16791536392134
147,1.776,-29.3701,-75.5288,102.43299999999999,0.003,-34.3785,180.012,414.4350816833243
148,1.788,-29.3701,-75.2791,103.412,0.003,-34.5139,180.012,407.4153889843654
149,1.8,-29.3701,-75.0303,104.34,0.003,-34.7228,180.012,391.74050088767996
150,1.8119999999999998,-29.3701,-74.7838,105.206,0.003,-35.001999999999995,180.012,395.77252994527396
151,1.824,-29.3701,-74.541,106.008,0.003,-35.3447,180.012,399.05929469686004
152,1.8359999999999999,-29.3701,-74.3037,106.73899999999999,0.003,-35.7395,180.012,398.10809865292873
153,1.848,-29.3701,-74.0741,107.4,0.003,-36.1672,180.012,388.3767633924114
154,1.86,-29.3702,-73.8538,107.993,0.003,-36.6057,180.012,434.8600829786216
155,1.8719999999999999,-29.3702,-73.6444,108.523,0.003,-37.0352,180.012,367.69631896475835
156,1.8840000000000001,-29.3702,-73.4478,108.993,0.00299999,-37.4476,180.012,386.98816278077885
157,1.896,-29.3702,-73.264,109.406,0.00300005,-37.8436,180.011,412.09676379512246
158,1.9080000000000001,-29.3702,-73.0942,109.765,0.0029998,-38.2199,180.011,429.33423125627854
159,1.92,-29.3702,-72.9393,110.073,0.00300073,-38.5716,180.011,407.59197618900083
160,1.932,-29.3702,-72.7993,110.336,0.00299728,-38.8952,180.011,398.79304875322714
161,1.944,-29.3702,-72.6749,110.55799999999999,0.00301015,-39.1872,180.011,397.9502169619859
162,1.956,-29.3702,-72.5664,110.745,0.00292466,-39.4447,180.011,397.6782905458127
163,1.9680000000000002,-29.3702,-72.4738,110.9,0.00289397,-39.6645,180.011,394.9106092246022
164,1.98,-29.3702,-72.3971,111.027,0.00290161,-39.8451,180.011,361.8393616162722
165,1.992,-29.3702,-72.3366,111.126,0.00289957,-39.9863,180.011,396.9787377611776
166,2.004,-29.3702,-72.2928,111.197,0.00290012,-40.0881,180.011,410.82997018197364
167,2.016,-29.3702,-72.2658,111.24,0.00289997,-40.1505,180.011,375.6483868315106
168,2.028,-29.3702,-72.2558,111.257,0.00290001,-40.1735,180.011,403.5945994760101
169,2.04,-29.3702,-72.2629,111.245,0.0029,-40.1572,180.011,371.2990068854168
170,2.052,-29.3702,-72.28699999999999,111.206,0.0029,-40.1014,180.011,412.3991287610671
171,2.064,-29.3702,-72.3281,111.14,0.0029,-40.0063,180.011,389.384946985604
172,2.076,-29.3702,-72.3857,111.046,0.0029,-39.8718,180.011,392.5502129390605
173,2.088,-29.3702,-72.4597,110.92399999999999,0.0029,-39.6979,180.011,408.9453195613304
174,2.1,-29.3702,-72.5496,110.773,0.0029,-39.4849,180.011,392.2931808621428
175,2.112,-29.3702,-72.6553,110.59100000000001,0.0029,-39.2337,180.011,382.27627950582587
176,2.124,-29.3702,-72.777,110.375,0.0029,-38.9473,180.011,399.84903651735266
177,2.136,-29.3702,-72.9143,110.119,0.0029,-38.6289,180.011,411.8882206168954
178,2.148,-29.3702,-73.0665,109.818,0.0029,-38.2819,180.011,435.4192964011476
179,2.16,-29.3702,-73.2336,109.46700000000001,0.0029,-37.9098,180.011,381.7278460011826
180,2.1719999999999997,-29.3702,-73.4148,109.06200000000001,0.00290002,-37.5172,180.012,402.60333761561213
181,2.184,-29.3702,-73.6096,108.6,0.00289994,-37.1066,180.012,410.72687207540224
182,2.1959999999999997,-29.3702,-73.8173,108.07799999999999,0.00290022,-36.6795,180.012,380.7433586266839
183,2.208,-29.3702,-74.0355,107.495,0.00289925,-36.2425,180.012,415.7358437695766
184,2.22,-29.3702,-74.2624,106.851,0.0029024000000000003,-35.8134,180.012,432.3453037692811
185,2.2319999999999998,-29.3702,-74.4975,106.13600000000001,0.00289406,-35.4125,180.012,1082.760795319616
186,2.244,-29.3702,-74.7394,105.348,0.00299994,-35.0595,180.012,1462.4720130562039
187,2.256,-29.3702,-74.9864,104.49,0.00299831,-34.7671,180.012,1584.5122964742757
188,2.2680000000000002,-29.3702,-75.2372,103.566,0.00300069,-34.5436,180.012,2017.0345220866047
189,2.28,-29.3702,-75.4902,102.583,0.00299981,-34.3945,180.012,2411.22514005127
190,2.292,-29.3702,-75.745,101.546,0.00300004,-34.3206,180.012,2957.373206086225
191,2.3040000000000003,-29.3701,-76.0017,100.463,0.00299999,-34.3203,180.011,3350.673307717018
192,2.316,-29.3701,-76.2616,99.3392,0.003,-34.3853,180.011,3634.250703436799
193,2.3280000000000003,-29.3701,-76.5299,98.1628,0.003,-34.4964,180.011,3897.8742823304237
194,2.34,-29.3701,-76.8115,96.9213,0.003,-34.6318,180.011,3861.0931041314243
195,2.352,-29.3701,-77.1056,95.6236,0.003,-34.7751,180.011,4092.186529286786
196,2.364,-29.3701,-77.4101,94.2799,0.003,-34.9231,180.011,5066.139717722372
197,2.376,-29.3701,-77.7242,92.89399999999999,0.003,-35.0757,180.011,5428.437434467045
198,2.388,-29.3701,-78.0465,91.47200000000001,0.003,-35.2324,180.011,6004.746502614388
199,2.4,-29.3701,-78.3766,90.0154,0.003,-35.3929,180.011,5985.873657230776
200,2.412,-29.3701,-78.7132,88.5308,0.003,-35.5563,180.011,6346.421342513201
201,2.424,-29.3701,-79.0556,87.02,0.003,-35.7228,180.011,5613.85011512723
202,2.436,-29.3701,-79.4034,85.4856,0.003,-35.8918,180.011,5116.6251338872635
203,2.448,-29.3701,-79.7558,83.9308,0.003,-36.063,180.011,4853.069220030729
204,2.46,-29.3701,-80.112,82.3593,0.00299999,-36.2362,180.011,6212.3776594797555
205,2.472,-29.3701,-80.4717,80.7719,0.00300005,-36.411,180.011,8152.055406034366
206,2.484,-29.3701,-80.8342,79.1726,0.0029998,-36.5872,180.011,7300.767678836305
207,2.496,-29.3705,-81.1986,77.5649,0.00300077,-36.7643,180.011,7187.305834421104
208,2.508,-29.372,-81.565,75.9487,0.0029971,-36.9423,180.011,8251.07686298269
209,2.52,-29.375999999999998,-81.9326,74.3268,0.0030108,-37.1209,180.011,7167.45935920407
210,2.532,-29.3844,-82.3005,72.7035,0.00293941,-37.2998,180.011,5836.420557670078
211,2.544,-29.3999,-82.6686,71.0794,0.0028909,-37.4787,180.011,5548.3508337298
212,2.556,-29.4255,-83.0364,69.4566,0.00290254,-37.6575,180.011,4832.473227539117
213,2.568,-29.465,-83.4031,67.8385,0.00289929,-37.8357,180.011,4087.824065211889
214,2.58,-29.5228,-83.7681,66.22800000000001,0.0029002,-38.0131,180.011,5256.87216831371
215,2.592,-29.6043,-84.1309,64.6277,0.00289994,-38.1894,180.011,5393.764154927117
216,2.6039999999999996,-29.715,-84.4911,63.0386,0.00290002,-38.3644,180.011,5197.271052597752
217,2.616,-29.8614,-84.8479,61.4641,0.0029,-38.5378,180.011,6012.60803910433
218,2.628,-30.0495,-85.2007,59.9075,0.0029,-38.7093,180.011,5006.18708848392
219,2.64,-30.2858,-85.5488,58.3718,0.0029,-38.8785,180.011,3661.3094809816344
220,2.6519999999999997,-30.5764,-85.8911,56.8614,0.0029,-39.0448,180.011,3994.4318601424743
221,2.6639999999999997,-30.9281,-86.2272,55.3789,0.0029,-39.2081,180.011,2647.9732122747123
222,2.676,-31.3472,-86.556,53.9283,0.0029,-39.3679,180.011,1887.1360226263341
223,2.688,-31.8398,-86.8762,52.5157,0.0029,-39.5235,180.011,3273.1543291294442
224,2.7,-32.4123,-87.1866,51.1458,0.0029,-39.6744,180.011,2802.646977832809
225,2.7119999999999997,-33.0696,-87.486,49.8253,0.0029,-39.8199,180.011,2463.4934175512844
226,2.7239999999999998,-33.8149,-87.7722,48.5621,0.0029,-39.959,180.011,3881.741551499755
227,2.736,-34.6501,-88.0436,47.3647,0.0029,-40.0909,180.011,2656.7552482661163
228,2.748,-35.5764,-88.2986,46.2399,0.0029,-40.2148,180.011,2088.796828511592
229,2.76,-36.5911,-88.5352,45.1961,0.0029,-40.3298,180.011,2066.9357110310443
230,2.772,-37.6894,-88.7519,44.2402,0.0029,-40.4351,180.011,1241.084465198999
231,2.784,-38.8664,-88.9479,43.3752,0.0029,-40.5304,180.011,1051.2213634573827
232,2.7960000000000003,-40.1157,-89.12299999999999,42.6023,0.0029,-40.6155,180.011,1519.2979061094616
233,2.8080000000000003,-41.4291,-89.2774,41.9211,0.0029,-40.6906,180.011,1720.3058876443354
234,2.82,-42.7997,-89.4119,41.3281,0.0029,-40.7559,180.011,1685.8675602577978
235,2.832,-44.2217,-89.5275,40.8179,0.0029,-40.8121,180.011,2579.0394838513944
236,2.844,-45.6878,-89.6258,40.3842,0.0029,-40.8598,180.011,2617.847168197806
237,2.8560000000000003,-47.1932,-89.7085,40.0192,0.0029,-40.9001,180.011,2715.214152806778
238,2.8680000000000003,-48.7336,-89.7774,39.7154,0.0029,-40.9335,180.011,3054.351261449703
239,2.88,-50.3039,-89.8338,39.4663,0.0029,-40.9609,180.011,3018.295329237131
240,2.892,-51.8987,-89.8794,39.2653,0.0029,-40.9831,180.011,2887.60485540859
241,2.904,-53.516000000000005,-89.9155,39.1061,0.0029,-41.0006,180.011,2797.3643280527635
242,2.9160000000000004,-55.1519,-89.9434,38.9827,0.0029,-41.0142,180.011,3126.7001717134094
243,2.928,-56.8017,-89.9645,38.8897,0.0029,-41.0245,180.011,3426.3277347643184
244,2.94,-58.4634,-89.9798,38.8219,0.0029,-41.0319,180.011,3621.578449880329
245,2.952,-60.1332,-89.9906,38.7748,0.0029,-41.0371,180.011,3958.6951972029674
246,2.964,-61.8092,-89.9976,38.7437,0.0029,-41.0405,180.011,4299.299419031154
247,2.9760000000000004,-63.4882,-90.0019,38.7247,0.0029,-41.0426,180.011,4153.125845513557
248,2.988,-65.1676,-90.0043,38.7139,0.0029,-41.0438,180.011,4175.298465369303
249,3.0,-66.8482,-90.0055,38.7088,0.0029,-41.0444,180.011,4234.253345108035
250,3.012,-68.5289,-90.006,38.7067,0.0029,-41.0446,180.011,3987.215662022817
251,3.0239999999999996,-70.2082,-90.0061,38.7061,0.0029,-41.0447,180.011,3768.775392000063
252,3.036,-71.8881,-90.0061,38.7061,0.0029,-41.0447,180.011,3841.7189571473627
253,3.048,-73.5682,-90.0061,38.7061,0.0029,-41.0447,180.011,3876.4529172417742
254,3.06,-75.2487,-90.0061,38.7061,0.0029,-41.0447,180.011,3269.354076098752
255,3.072,-76.9285,-90.0061,38.7061,0.0029,-41.0447,180.011,3498.1444938454842
256,3.0839999999999996,-78.6081,-90.0061,38.7062,0.0029,-41.0447,180.011,3191.6419853544594
257,3.096,-80.288,-90.0061,38.7063,0.0029,-41.0446,180.011,2559.1943386276566
258,3.108,-81.9678,-90.0059,38.7071,0.0029,-41.0446,180.011,2510.05331199545
259,3.12,-83.6474,-90.0052,38.7097,0.0029,-41.0445,180.011,2034.3445818279993
260,3.1319999999999997,-85.3283,-90.0037,38.7157,0.0029,-41.0443,180.011,2125.5088234259956
261,3.1439999999999997,-87.0088,-90.0009,38.727,0.0029,-41.0437,180.011,2452.6463500237405
262,3.156,-88.6884,-89.9959,38.7463,0.0029,-41.0429,180.011,2070.377677849456
263,3.168,-90.3684,-89.9882,38.7767,0.0029,-41.0415,180.011,2542.3493051481746
264,3.18,-92.04700000000001,-89.9767,38.8223,0.0029,-41.0395,180.011,2542.4777636434146
265,3.1919999999999997,-93.721,-89.9602,38.8874,0.0029,-41.0366,180.011,2180.7419061384066
266,3.2039999999999997,-95.3887,-89.9374,38.9773,0.0029,-41.0326,180.011,2307.7812289980693
267,3.216,-97.0469,-89.90700000000001,39.0976,0.0029,-41.0273,180.011,2175.467497404694
268,3.228,-98.693,-89.8673,39.2542,0.0029,-41.0203,180.011,2281.325721761734
269,3.24,-100.322,-89.81700000000001,39.4527,0.0029,-41.0115,180.011,2167.630240829913
270,3.252,-101.93,-89.7546,39.6989,0.0029,-41.0005,180.011,2169.374420718357
271,3.264,-103.51299999999999,-89.6786,39.9989,0.0029,-40.9872,180.011,2474.5966792521344
272,3.2760000000000002,-105.065,-89.5874,40.3588,0.0029,-40.9712,180.011,2406.257283682866
273,3.2880000000000003,-106.58200000000001,-89.4795,40.7845,0.0029,-40.9523,180.011,2250.927111036427
274,3.3,-108.055,-89.3536,41.2815,0.0029,-40.9301,180.011,2452.266963635332
275,3.312,-109.48,-89.2083,41.8551,0.00290001,-40.9046,180.011,2283.8307855548896
276,3.324,-110.84700000000001,-89.0429,42.5077,0.00289998,-40.8756,180.011,1812.5365898649543
277,3.3360000000000003,-112.147,-88.8573,43.2404,0.00290005,-40.843,180.011,1673.3068868567009
278,3.3480000000000003,-113.376,-88.6514,44.0531,0.00289989,-40.8069,180.011,1760.7039418312672
279,3.36,-114.525,-88.426,44.943000000000005,0.00290006,-40.7673,180.011,1492.1680274121884
280,3.372,-115.589,-88.1824,45.9041,0.0029009,-40.7245,180.011,1289.9934605832375
281,3.384,-116.565,-87.9217,46.933,0.00289332,-40.6788,180.011,1233.2823081679992
282,3.3960000000000004,-117.45200000000001,-87.6457,48.0226,0.00298134,-40.6303,180.011,1312.1136886434738
283,3.408,-118.25,-87.3558,49.1666,0.00300683,-40.5794,180.011,1238.0300694009143
284,3.42,-118.962,-87.0534,50.3601,0.00299763,-40.5264,180.011,1202.431216381331
285,3.432,-119.59100000000001,-86.7397,51.5987,0.00300075,-40.4713,180.011,1208.7335736243601
286,3.444,-120.14200000000001,-86.4156,52.8776,0.00299979,-40.4144,180.011,1282.2097239012019
287,3.4560000000000004,-120.62200000000001,-86.0824,54.1927,0.00300005,-40.3559,180.011,1400.538582506972
288,3.468,-121.035,-85.7411,55.5399,0.00299999,-40.296,180.011,1353.2265268804167
289,3.48,-121.39,-85.3924,56.9163,0.003,-40.2347,180.011,1710.8125314900326
290,3.492,-121.691,-85.0369,58.3195,0.003,-40.1723,180.011,1886.3959745049233
291,3.5039999999999996,-121.943,-84.6756,59.7456,0.003,-40.109,180.011,1636.9055611327547
