Time,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Angle 6,Power
0.924,-85.057,-90.0062,38.7062,0.0029,-41.0447,180.011,2321.4993972297075
0.9359999999999999,-83.37700000000001,-90.0062,38.7062,0.0029,-41.0447,180.011,2411.8743177040997
0.948,-81.697,-90.0062,38.7062,0.0029,-41.0447,180.011,2542.9861811554742
0.96,-80.0171,-90.0062,38.7062,0.0029,-41.0447,180.011,2585.5805902465268
0.972,-78.3371,-90.0062,38.7062,0.0029,-41.0447,180.011,2371.4048669676913
0.9840000000000001,-76.657,-90.0062,38.7062,0.0029,-41.0447,180.011,2219.3114752919155
0.996,-74.9773,-90.0062,38.7062,0.0029,-41.0447,180.011,2179.4107572343382
1.008,-73.2975,-90.0062,38.7062,0.0029,-41.0447,180.011,2204.555573600456
1.02,-71.6164,-90.0062,38.7062,0.0029,-41.0447,180.011,2391.1873164043154
1.032,-69.9368,-90.0062,38.7064,0.0029,-41.0447,180.011,2438.553584653498
1.044,-68.2569,-90.006,38.7071,0.0029,-41.0447,180.011,2496.6954377532074
1.056,-66.577,-90.0054,38.7097,0.0029,-41.0444,180.011,2501.121054099962
1.068,-64.8972,-90.0041,38.7158,0.0029,-41.0437,180.011,2249.012564036982
1.08,-63.2175,-90.0014,38.7276,0.0029,-41.0424,180.011,2254.0860241261794
1.092,-61.5375,-89.9967,38.748000000000005,0.0029,-41.0402,180.011,2261.78479659346
1.104,-59.8582,-89.9893,38.7807,0.0029,-41.0366,180.011,2233.329945760983
1.1159999999999999,-58.184,-89.9782,38.8298,0.0029,-41.0311,180.011,2314.1788152193444
1.128,-56.5174,-89.9623,38.9003,0.0029,-41.0234,180.011,2382.214583090699
1.14,-54.8607,-89.9401,38.9978,0.0029,-41.0126,180.011,2588.955850639011
1.1520000000000001,-53.2165,-89.9105,39.1286,0.0029,-40.9982,180.011,2587.684007138909
1.1640000000000001,-51.5897,-89.87200000000001,39.2986,0.0029,-40.9795,180.011,2054.030862109147
1.176,-49.9815,-89.8231,39.5142,0.0029,-40.9557,180.011,2252.4961797151923
1.188,-48.3973,-89.7624,39.7818,0.0029,-40.9263,180.011,2257.642251954579
1.2,-46.8396,-89.6883,40.1087,0.0029,-40.8903,180.011,2257.5588130943015
1.212,-45.3135,-89.5992,40.501999999999995,0.0029,-40.8469,180.011,2361.5980344519194
1.224,-43.8235,-89.4931,40.9697,0.0029,-40.7954,180.011,2598.8454231635856
1.236,-42.3774,-89.3688,41.5185,0.0029,-40.7349,180.011,2103.197783223861
1.248,-40.9803,-89.2244,42.1558,0.0029,-40.6648,180.011,1652.830832163764
1.26,-39.643,-89.059,42.8854,0.0029,-40.5845,180.011,1564.0716600184453
1.272,-38.3765,-88.8724,43.7087,0.0029,-40.4937,180.011,1299.9043325268508
1.284,-37.1904,-88.6649,44.6244,0.0029,-40.3928,180.011,1268.6066027872946
1.296,-36.097,-88.4382,45.6245,0.00290001,-40.2827,180.011,1016.9407775555568
1.308,-35.1031,-88.1944,46.7,0.00289996,-40.1642,180.011,1162.9524805742335
1.32,-34.21,-87.9352,47.8437,0.00290017,-40.0383,180.011,1320.4236202010725
1.3319999999999999,-33.4173,-87.6625,49.0467,0.0028993,-39.9057,180.011,1449.7520908345068
1.344,-32.7221,-87.3782,50.3009,0.00290279,-39.7676,180.011,1697.427817136167
1.3559999999999999,-32.1181,-87.0834,51.6018,0.00288931,-39.6243,180.011,1830.6741939160318
1.368,-31.5981,-86.7791,52.9445,0.00295599,-39.4763,180.011,2024.4162493555664
1.38,-31.1546,-86.4665,54.3238,0.00301027,-39.3244,180.011,2509.528627870747
1.392,-30.7795,-86.1461,55.736999999999995,0.00299711,-39.1688,180.011,2334.907177319148
1.4040000000000001,-30.4653,-85.819,57.1801,0.00300078,-39.0098,180.011,2623.320546944573
1.416,-30.2055,-85.486,58.6492,0.0029998,-38.848,180.011,2533.4626237418747
1.4280000000000002,-29.9934,-85.1474,60.1429,0.00300005,-38.6835,180.011,1866.3294479688027
1.44,-29.8231,-84.8041,61.6582,0.00299999,-38.5165,180.011,1954.9248734977236
1.452,-29.6892,-84.4564,63.1919,0.003,-38.3475,180.011,2148.334517634201
1.464,-29.5862,-84.1052,64.7415,0.003,-38.1769,180.011,1844.9854237853049
1.476,-29.5098,-83.7511,66.3035,0.003,-38.0048,180.011,2294.537551543846
1.4880000000000002,-29.4553,-83.3944,67.8775,0.003,-37.8314,180.011,2826.3430076728127
1.5,-29.4185,-83.0359,69.4591,0.003,-37.6572,180.011,2873.5998169167806
1.5119999999999998,-29.395,-82.6755,71.0491,0.003,-37.4821,180.011,3082.4730234904223
1.524,-29.3814,-82.3144,72.6424,0.003,-37.3066,180.011,3552.2754188667686
1.536,-29.3743,-81.9528,74.2377,0.003,-37.1308,180.011,3413.795684591963
1.548,-29.3713,-81.5912,75.8329,0.003,-36.9551,180.011,3048.7246413164894
1.56,-29.3703,-81.2301,77.426,0.003,-36.7797,180.011,3566.8692377715456
1.5719999999999998,-29.3701,-80.8702,79.0139,0.003,-36.6047,180.011,3117.001771354166
1.584,-29.3701,-80.5117,80.5959,0.003,-36.4304,180.011,2671.577680120513
1.5959999999999999,-29.3701,-80.1554,82.1676,0.003,-36.2573,180.011,2535.6541617598114
1.608,-29.3701,-79.8015,83.7291,0.003,-36.0853,180.011,2519.562757588775
1.62,-29.3701,-79.4511,85.2753,0.003,-35.915,180.011,1901.1550908472525
1.632,-29.3701,-79.1046,86.8036,0.003,-35.7466,180.011,1650.0629136473492
1.6440000000000001,-29.3701,-78.7625,88.3131,0.003,-35.5804,180.011,2131.7700676027785
1.656,-29.3701,-78.4254,89.8003,0.003,-35.4165,180.011,1451.2058206138588
1.6680000000000001,-29.3701,-78.0943,91.2613,0.003,-35.2556,180.011,1383.7193875066866
1.68,-29.3701,-77.7697,92.6933,0.003,-35.0979,180.011,1434.8833922818094
1.692,-29.3701,-77.4526,94.0928,0.003,-34.9437,180.011,1100.5783096572964
1.704,-29.3701,-77.1436,95.4559,0.003,-34.7936,180.011,493.51655798608255
1.716,-29.3701,-76.8443,96.7764,0.003,-34.6481,180.011,526.7719559312275
1.7280000000000002,-29.3701,-76.5572,98.0421,0.003,-34.5103,180.011,415.0943704870531
1.74,-29.3701,-76.2863,99.2312,0.003,-34.3956,180.011,410.7815196008847
1.7519999999999998,-29.3701,-76.028,100.351,0.003,-34.3248,180.011,389.0063388873459
1.764,-29.3701,-75.7755,101.421,0.003,-34.3169,180.011,418.0859966124447
1.776,-29.3701,-75.5226,102.45700000000001,0.003,-34.3809,180.012,384.0569872808918
1.788,-29.3701,-75.26899999999999,103.45100000000001,0.003,-34.5209,180.012,406.50607347328696
1.8,-29.3701,-75.0156,104.39299999999999,0.003,-34.7374,180.012,390.5461542447189
1.8119999999999998,-29.3701,-74.7645,105.272,0.003,-35.0269,180.012,384.3785918027579
1.824,-29.3701,-74.517,106.084,0.003,-35.3822,180.012,427.79420148536303
1.8359999999999999,-29.3701,-74.2759,106.822,0.003,-35.7892,180.012,403.8131941587476
1.848,-29.3701,-74.0434,107.484,0.003,-36.227,180.012,401.42299715063984
1.86,-29.3702,-73.8201,108.08,0.003,-36.6742,180.012,396.9899208663867
1.8719999999999999,-29.3702,-73.6088,108.611,0.003,-37.1092,180.012,388.57985803331815
1.8840000000000001,-29.3702,-73.4142,109.07,0.00299999,-37.5192,180.012,404.86591158740816
1.896,-29.3702,-73.2328,109.47399999999999,0.00300003,-37.912,180.011,419.3301198663729
1.9080000000000001,-29.3702,-73.0657,109.823,0.0029999000000000002,-38.2842,180.011,397.6680195025181
1.92,-29.3702,-72.9134,110.12299999999999,0.00300038,-38.6312,180.011,426.5768588112766
1.932,-29.3702,-72.7761,110.37799999999999,0.00299856,-38.9494,180.011,382.012901089665
1.944,-29.3702,-72.6545,110.594,0.00300536,-39.2355,180.011,392.25552585642663
1.956,-29.3702,-72.5488,110.774,0.0029075,-39.4866,180.011,391.02751174579817
1.9680000000000002,-29.3702,-72.459,110.925,0.00289802,-39.6995,180.011,386.04624616747475
1.98,-29.3702,-72.3852,111.04700000000001,0.00290053,-39.8731,180.011,418.5538484321562
1.992,-29.3702,-72.3276,111.141,0.00289986,-40.0073,180.011,400.24163830959884
2.004,-29.3702,-72.2868,111.20700000000001,0.00290004,-40.1021,180.011,413.33652907657006
2.016,-29.3702,-72.2628,111.245,0.00289999,-40.1575,180.011,416.72886219049826
2.028,-29.3702,-72.2559,111.256,0.0029,-40.1735,180.011,387.44880309535705
2.04,-29.3702,-72.2659,111.24,0.0029,-40.1502,180.011,408.6105885648747
2.052,-29.3702,-72.2931,111.197,0.0029,-40.0874,180.011,416.2859334499298
2.064,-29.3702,-72.3371,111.125,0.0029,-39.9853,180.011,403.3343919747987
2.076,-29.3702,-72.3976,111.02600000000001,0.0029,-39.8438,180.011,404.24267477826675
2.088,-29.3702,-72.4745,110.899,0.0029,-39.663000000000004,180.011,382.470729536159
2.1,-29.3702,-72.5672,110.743,0.0029,-39.443000000000005,180.011,397.5539728552133
2.112,-29.3702,-72.6758,110.556,0.0029,-39.1853,180.011,407.04256322375073
2.124,-29.3702,-72.8003,110.333,0.0029,-38.893,180.011,401.25714924830055
2.136,-29.3702,-72.9402,110.069,0.0029,-38.5693,180.011,391.37270468012275
2.148,-29.3702,-73.0951,109.76,0.0029,-38.2176,180.011,386.91956917348796
2.16,-29.3702,-73.2648,109.399,0.0029,-37.8415,180.011,386.93769048780854
2.1719999999999997,-29.3702,-73.4483,108.984,0.00290001,-37.4458,180.012,408.42834639427633
2.184,-29.3702,-73.648,108.506,0.00289997,-37.0269,180.012,406.8546038929935
2.1959999999999997,-29.3702,-73.8622,107.961,0.00290006,-36.5886,180.012,413.10381711391136
2.208,-29.3702,-74.0861,107.355,0.00290002,-36.1441,180.012,465.2787257929938
2.22,-29.3702,-74.3184,106.685,0.00289855,-35.7135,180.012,1202.8587978617547
2.2319999999999998,-29.3702,-74.559,105.94,0.00291409,-35.3166,180.012,1442.3207146897578
2.244,-29.3702,-74.8069,105.118,0.00301011,-34.9726,180.012,1530.9120203041446
2.256,-29.3702,-75.0597,104.225,0.00299737,-34.6939,180.012,1868.3945593500068
2.2680000000000002,-29.3702,-75.3158,103.266,0.00300053,-34.4891,180.012,2173.493731088162
2.28,-29.3702,-75.574,102.24799999999999,0.00299993,-34.3619,180.012,2825.281028743442
2.292,-29.3702,-75.8326,101.18,0.003,-34.3124,180.012,3236.345426338777
2.3040000000000003,-29.3701,-76.0914,100.07799999999999,0.003,-34.3362,180.011,3825.156949680404
2.316,-29.3701,-76.3552,98.9302,0.003,-34.4205,180.011,4384.664975866821
2.3280000000000003,-29.3701,-76.6307,97.7188,0.003,-34.5439,180.011,4128.72818325207
2.34,-29.3701,-76.9215,96.4358,0.003,-34.6855,180.011,4139.799409563044
2.352,-29.3701,-77.2239,95.1016,0.003,-34.8325,180.011,5019.47964925192
2.364,-29.3701,-77.535,93.729,0.003,-34.9837,180.011,5752.824549957805
2.376,-29.3701,-77.8539,92.3217,0.003,-35.1388,180.011,5990.431854133509
2.388,-29.3701,-78.18,90.8832,0.003,-35.2973,180.011,6076.822518770263
2.4,-29.3701,-78.5127,89.4153,0.003,-35.4589,180.011,6623.957074713298
2.412,-29.3701,-78.8508,87.9236,0.003,-35.6232,180.011,6040.859765591942
2.424,-29.3701,-79.194,86.4095,0.003,-35.79,180.011,4751.078756321909
2.436,-29.3701,-79.5419,84.8745,0.003,-35.9591,180.011,4807.217668757122
2.448,-29.3701,-79.8935,83.3231,0.00299999,-36.13,180.011,6886.021040263601
2.46,-29.3701,-80.2485,81.757,0.00300001,-36.3025,180.011,8650.888746476698
2.472,-29.3701,-80.6062,80.1787,0.00299997,-36.4764,180.011,7401.006512592306
2.484,-29.3702,-80.9659,78.5915,0.00300006,-36.6512,180.011,6692.818519425713
2.496,-29.3708,-81.3278,76.9949,0.00299996,-36.8271,180.011,7950.185721506684
2.508,-29.373,-81.6909,75.393,0.00299956,-37.0035,180.011,6980.021984809177
2.52,-29.3782,-82.0546,73.7885,0.00300356,-37.1802,180.011,5840.967113879798
2.532,-29.3885,-82.4184,72.1834,0.00290714,-37.3571,180.011,5303.566480920798
2.544,-29.4066,-82.7821,70.5787,0.00289735,-37.5339,180.011,4436.081489759053
2.556,-29.4356,-83.1452,68.9767,0.00290093,-37.7103,180.011,3872.4347718150216
2.568,-29.4793,-83.5071,67.3797,0.00289968,-37.8862,180.011,4803.783934670171
2.58,-29.5425,-83.8671,65.7913,0.0029000999999999996,-38.0612,180.011,5267.3888382341565
2.592,-29.63,-84.225,64.2126,0.00289997,-38.2351,180.011,4961.185570196791
2.6039999999999996,-29.7478,-84.58,62.6464,0.00290001,-38.4076,180.011,5962.234482209396
2.616,-29.9017,-84.9314,61.0959,0.0029,-38.5784,180.011,5321.772945602306
2.628,-30.0979,-85.2789,59.5624,0.0029,-38.7474,180.011,3643.3529944103643
2.64,-30.3427,-85.6219,58.049,0.0029,-38.914,180.011,3708.27947786285
2.6519999999999997,-30.6423,-85.9595,56.5598,0.0029,-39.078,180.011,2612.4037147060926
2.6639999999999997,-31.0031,-86.2909,55.0977,0.0029,-39.2391,180.011,1892.6766741726594
2.676,-31.4319,-86.6154,53.6661,0.0029,-39.3968,180.011,2883.707680236505
2.688,-31.936,-86.9324,52.2677,0.0029,-39.5508,180.011,2822.8602424223254
2.7,-32.5216,-87.2401,50.9099,0.0029,-39.7004,180.011,2678.2954967488645
2.7119999999999997,-33.1953,-87.5378,49.5968,0.0029,-39.8451,180.011,3751.727366111688
2.7239999999999998,-33.961999999999996,-87.8234,48.3362,0.0029,-39.9838,180.011,3085.218145464305
2.736,-34.8243,-88.0949,47.1385,0.0029,-40.1158,180.011,2128.4071234682333
2.748,-35.7839,-88.3503,46.0119,0.0029,-40.2399,180.011,2192.078546260365
2.76,-36.8368,-88.5869,44.968,0.0029,-40.3549,180.011,1463.2956497622442
2.772,-37.9752,-88.8026,44.0164,0.0029,-40.4598,180.011,1106.7114677860789
2.784,-39.1891,-88.9961,43.1625,0.0029,-40.5538,180.011,1469.0660546943393
2.7960000000000003,-40.47,-89.1674,42.4064,0.0029,-40.6371,180.011,1835.4020555345444
2.8080000000000003,-41.8085,-89.3172,41.7458,0.0029,-40.7099,180.011,2061.1111493642916
2.82,-43.1985,-89.4465,41.1751,0.0029,-40.7727,180.011,2969.2191718007143
2.832,-44.6343,-89.5572,40.6871,0.0029,-40.8265,180.011,3116.579873486665
2.844,-46.1101,-89.6507,40.2743,0.0029,-40.872,180.011,3573.110417121534
2.8560000000000003,-47.6204,-89.7291,39.9284,0.0029,-40.9101,180.011,3747.3694142293157
2.8680000000000003,-49.163000000000004,-89.7941,39.6417,0.0029,-40.9416,180.011,3868.6352952903335
2.88,-50.733999999999995,-89.8472,39.4073,0.0029,-40.9674,180.011,3486.864289536049
2.892,-52.3285,-89.8899,39.219,0.0029,-40.9882,180.011,3064.019951580655
2.904,-53.9436,-89.9236,39.0705,0.0029,-41.0045,180.011,2777.355004836429
2.9160000000000004,-55.5768,-89.9495,38.955999999999996,0.0029,-41.0172,180.011,2637.952142362893
2.928,-57.2257,-89.9689,38.8701,0.0029,-41.0266,180.011,2935.568849322702
2.94,-58.8863,-89.98299999999999,38.8082,0.0029,-41.0334,180.011,3243.6452053199923
2.952,-60.5563,-89.9927,38.7655,0.0029,-41.0381,180.011,3800.7184269954664
2.964,-62.2318,-89.9989,38.7379,0.0029,-41.0411,180.011,4077.30216910579
2.9760000000000004,-63.9109,-90.0027,38.7213,0.0029,-41.043,180.011,4115.033939216479
2.988,-65.5904,-90.0047,38.7122,0.0029,-41.044,180.011,4091.1205024784763
3.0,-67.2714,-90.0057,38.7081,0.0029,-41.0444,180.011,4245.90166264119
3.012,-68.9516,-90.0061,38.7064,0.0029,-41.0446,180.011,3654.6236212389513
3.0239999999999996,-70.6309,-90.0061,38.7061,0.0029,-41.0447,180.011,3552.0742455105365
3.036,-72.311,-90.0061,38.7061,0.0029,-41.0447,180.011,3597.1667863435964
3.048,-73.9911,-90.0061,38.7061,0.0029,-41.0447,180.011,3653.462456455996
3.06,-75.6716,-90.0061,38.7061,0.0029,-41.0447,180.011,3708.67180774664
3.072,-77.3511,-90.0061,38.7061,0.0029,-41.0447,180.011,3422.408808926649
3.0839999999999996,-79.0309,-90.0061,38.7062,0.0029,-41.0447,180.011,3123.023990144523
3.096,-80.7107,-90.006,38.7064,0.0029,-41.0446,180.011,2596.2053602144556
3.108,-82.3906,-90.0058,38.7076,0.0029,-41.0446,180.011,2086.029022356929
3.12,-84.0702,-90.0049,38.7109,0.0029,-41.0444,180.011,1956.4727885349005
3.1319999999999997,-85.7515,-90.0032,38.7179,0.0029,-41.0442,180.011,2123.7843229564123
3.1439999999999997,-87.4315,-89.9999,38.731,0.0029,-41.0435,180.011,2170.282213595712
3.156,-89.1112,-89.9943,38.7528,0.0029,-41.0426,180.011,2524.7194715257874
3.168,-90.7912,-89.9857,38.7866,0.0029,-41.0411,180.011,2730.2372640718163
3.18,-92.4676,-89.973,38.8366,0.0029,-41.0388,180.011,2484.9477211026874
3.1919999999999997,-94.1401,-89.9551,38.9074,0.0029,-41.0357,180.011,2331.4635630325993
3.2039999999999997,-95.8023,-89.9306,39.0042,0.0029,-41.0314,180.011,2110.956558545441
3.216,-97.4548,-89.8981,39.1327,0.0029,-41.0257,180.011,2094.0401960616286
3.228,-99.0925,-89.8561,39.2985,0.0029,-41.0183,180.011,2135.3390183012325
3.24,-100.713,-89.8031,39.5075,0.0029,-41.00899999999999,180.011,2179.4226640471124
3.252,-102.311,-89.7377,39.7655,0.0029,-40.9976,180.011,2436.7347105429094
3.264,-103.884,-89.6584,40.0787,0.0029,-40.9836,180.011,2655.035759913861
3.2760000000000002,-105.429,-89.5634,40.4536,0.0029,-40.967,180.011,2245.919973828411
3.2880000000000003,-106.93799999999999,-89.4511,40.8965,0.0029,-40.9473,180.011,2376.643815184924
3.3,-108.40799999999999,-89.3199,41.4146,0.0029,-40.9242,180.011,2306.3125751741186
3.312,-109.83200000000001,-89.1683,42.0128,0.00290001,-40.8976,180.011,1661.4754529371698
3.324,-111.199,-88.9956,42.6945,0.00289995,-40.8673,180.011,1705.8678450631346
3.3360000000000003,-112.5,-88.8016,43.4604,0.00290016,-40.8332,180.011,1443.394413083157
3.3480000000000003,-113.72399999999999,-88.5868,44.3082,0.00289948,-40.7955,180.011,1652.8865591150918
3.36,-114.86399999999999,-88.3525,45.233000000000004,0.00290167,-40.7543,180.011,1404.89406391924
3.372,-115.912,-88.1007,46.2269,0.00289509,-40.7101,180.011,1158.7365205931173
3.384,-116.865,-87.8332,47.2826,0.00291279,-40.6632,180.011,1304.807177368266
3.3960000000000004,-117.725,-87.5518,48.3935,0.00300445,-40.6138,180.011,1541.3149789044812
3.408,-118.493,-87.2581,49.5523,0.00300024,-40.5623,180.011,1586.2316583892648
3.42,-119.17399999999999,-86.9532,50.7558,0.00299937,-40.5088,180.011,1445.459915212832
3.432,-119.774,-86.6382,51.9991,0.00300035,-40.4535,180.011,1954.3595488889478
3.444,-120.29700000000001,-86.3144,53.2771,0.00299985,-40.3967,180.011,2068.1918652907357
3.4560000000000004,-120.751,-85.9821,54.5884,0.00300005,-40.3383,180.011,1795.7421747044698
3.468,-121.14200000000001,-85.6424,55.9296,0.00299998,-40.2786,180.011,1927.869188058394
3.48,-121.477,-85.296,57.2968,0.003,-40.2178,180.011,1885.0197227783926
3.492,-121.76100000000001,-84.9433,58.6888,0.003,-40.1559,180.011,1604.9962169472637
3.5039999999999996,-121.999,-84.5852,60.1024,0.003,-40.0931,180.011,1245.790293435521
3.516,-122.196,-84.2219,61.5361,0.003,-40.0293,180.011,1295.4380086003346
3.528,-122.35799999999999,-83.8539,62.9886,0.003,-39.9647,180.011,1279.0007599300875
3.54,-122.48700000000001,-83.4821,64.4558,0.003,-39.8995,180.01,1336.746661642964
3.552,-122.589,-83.1068,65.9374,0.003,-39.8335,180.011,2039.8770066808775
3.5639999999999996,-122.666,-82.7285,67.4302,0.003,-39.7671,180.01,2038.472380451243
3.576,-122.72399999999999,-82.3476,68.9339,0.003,-39.7003,180.011,2375.8795634289263
3.588,-122.764,-81.9644,70.4461,0.003,-39.633,180.01,2983.9936091257646
3.6,-122.792,-81.5796,71.965,0.003,-39.5655,180.01,3016.363274886784
3.612,-122.809,-81.1933,73.4897,0.003,-39.4977,180.01,3067.01293775053
3.6239999999999997,-122.82,-80.8062,75.0177,0.003,-39.4297,180.01,3035.2381909655182
3.636,-122.825,-80.4188,76.5467,0.00300001,-39.3617,180.01,2853.9861252696337
3.648,-122.82700000000001,-80.0314,78.0759,0.00299997,-39.2937,180.01,2665.6825096423377
3.66,-122.82799999999999,-79.6441,79.6043,0.0030001,-39.2257,180.01,2310.826792826931
