Time,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Angle 6,Power
1.1159999999999999,-58.6146,-89.9815,38.8153,0.0029,-41.0327,180.011,2183.470695268864
1.128,-56.943000000000005,-89.9669,38.8799,0.0029,-41.0256,180.011,2528.2966622753147
1.14,-55.2783,-89.9463,38.9702,0.0029,-41.0156,180.011,2284.9878599431036
1.1520000000000001,-53.6262,-89.9187,39.0924,0.0029,-41.0022,180.011,2494.2874031811803
1.1640000000000001,-51.9885,-89.8824,39.2528,0.0029,-40.9846,180.011,2395.1793506295207
1.176,-50.37,-89.836,39.4573,0.0029,-40.961999999999996,180.011,2216.6879103029064
1.188,-48.7745,-89.7781,39.7126,0.0029,-40.9339,180.011,2255.0403642141405
1.2,-47.2081,-89.7073,40.0251,0.0029,-40.8995,180.011,2263.8952843720126
1.212,-45.6767,-89.62200000000001,40.4011,0.0029,-40.858000000000004,180.011,2472.3594131201316
1.224,-44.1855,-89.5208,40.8477,0.0029,-40.8088,180.011,2138.3028016984804
1.236,-42.7411,-89.4023,41.3707,0.0029,-40.7512,180.011,2187.6535299340144
1.248,-41.3508,-89.2653,41.9754,0.0029,-40.6846,180.011,2176.011451606051
1.26,-40.0233,-89.109,42.6646,0.0029,-40.6088,180.011,1587.0864402211382
1.272,-38.7655,-88.9332,43.4404,0.0029,-40.5233,180.011,1539.0598152566813
1.284,-37.585,-88.7379,44.3022,0.0029,-40.4283,180.011,1326.0079823713525
1.296,-36.4874,-88.5236,45.2478,0.00290001,-40.3241,180.011,1223.2507177678558
1.308,-35.4778,-88.2912,46.2731,0.00289995,-40.2112,180.011,1015.2838663615262
1.32,-34.5606,-88.0422,47.3714,0.00290015,-40.0903,180.011,1010.5604614178922
1.3319999999999999,-33.7358,-87.7777,48.5384,0.0028995,-39.9617,180.011,946.3495858271245
1.344,-33.0028,-87.4991,49.7678,0.00290159,-39.8263,180.011,994.4430540662643
1.3559999999999999,-32.3601,-87.2079,51.0524,0.00289531,-39.6848,180.011,1267.823671871891
1.368,-31.8021,-86.9052,52.388000000000005,0.0029133,-39.5376,180.011,1413.0674883861543
1.38,-31.3234,-86.5925,53.7677,0.00300578,-39.3857,180.011,1447.3317647997007
1.392,-30.9166,-86.2706,55.188,0.00299912,-39.2293,180.011,1678.2898874992832
1.4040000000000001,-30.5748,-85.9407,56.6431,0.00300002,-39.0689,180.011,1931.188684685178
1.416,-30.2913,-85.6041,58.1283,0.00300006,-38.9053,180.011,2146.2559694282513
1.4280000000000002,-30.0593,-85.26100000000001,59.641999999999996,0.00299996,-38.7386,180.011,2455.7739776410867
1.44,-29.8725,-84.9126,61.1794,0.00300001,-38.5693,180.011,2475.37709028884
1.452,-29.7252,-84.5592,62.7382,0.00299999,-38.3975,180.011,2794.2174075823073
1.464,-29.6116,-84.2019,64.315,0.003,-38.2239,180.011,3092.145092761142
1.476,-29.526999999999997,-83.8413,65.9059,0.003,-38.0486,180.011,3110.2545288183046
1.4880000000000002,-29.4663,-83.4777,67.51,0.003,-37.8719,180.011,3372.281503924555
1.5,-29.425,-83.11200000000001,69.1235,0.003,-37.6942,180.011,3454.1365189153457
1.5119999999999998,-29.3986,-82.7448,70.7435,0.003,-37.5157,180.011,3493.6690163236103
1.524,-29.3832,-82.3765,72.3685,0.003,-37.3368,180.011,3580.5313473912356
1.536,-29.375,-82.0075,73.9964,0.003,-37.1574,180.011,3481.9680164523843
1.548,-29.3715,-81.6388,75.6231,0.003,-36.9782,180.011,3477.765638802913
1.56,-29.3704,-81.2705,77.2477,0.003,-36.7993,180.011,3332.0557229395768
1.5719999999999998,-29.3701,-80.9038,78.8656,0.003,-36.621,180.011,3516.616266286222
1.584,-29.3701,-80.5389,80.4758,0.003,-36.4436,180.011,2988.388290951039
1.5959999999999999,-29.3701,-80.1763,82.0753,0.003,-36.2675,180.011,2613.742485766762
1.608,-29.3701,-79.8171,83.6606,0.003,-36.0929,180.011,2867.476361123374
1.62,-29.3701,-79.4617,85.2284,0.003,-35.9202,180.011,2143.9680087237884
1.632,-29.3701,-79.1106,86.7772,0.003,-35.7495,180.011,1686.4173405350828
1.6440000000000001,-29.3701,-78.7648,88.3028,0.003,-35.5815,180.011,1782.6014813668733
1.656,-29.3701,-78.4251,89.8017,0.003,-35.4164,180.011,1599.751979287738
1.6680000000000001,-29.3701,-78.092,91.2712,0.003,-35.2545,180.011,1232.538235275354
1.68,-29.3701,-77.7669,92.7061,0.003,-35.0965,180.011,1021.2218194192864
1.692,-29.3701,-77.4508,94.1007,0.003,-34.9429,180.011,1109.929655389908
1.704,-29.3701,-77.1447,95.4513,0.003,-34.7941,180.011,456.1729919007402
1.716,-29.3701,-76.8498,96.75200000000001,0.003,-34.6508,180.011,492.974059208005
1.7280000000000002,-29.3701,-76.5673,97.9975,0.003,-34.515,180.011,414.2788839978916
1.74,-29.3701,-76.2996,99.1733,0.003,-34.4004,180.011,416.66931100157086
1.7519999999999998,-29.3701,-76.0428,100.287,0.003,-34.3273,180.011,406.23797835103124
1.764,-29.3701,-75.7911,101.355,0.003,-34.3154,180.011,405.71769947252807
1.776,-29.3701,-75.5421,102.37899999999999,0.003,-34.3733,180.012,404.83537580679496
1.788,-29.3701,-75.294,103.355,0.003,-34.5037,180.012,408.3355191059277
1.8,-29.3701,-75.0474,104.277,0.003,-34.705999999999996,180.012,378.9935280916794
1.8119999999999998,-29.3701,-74.8028,105.14200000000001,0.003,-34.9781,180.012,405.5384328216793
1.824,-29.3701,-74.5615,105.94200000000001,0.003,-35.3134,180.012,396.09802884939376
1.8359999999999999,-29.3701,-74.3254,106.675,0.003,-35.7013,180.012,411.9998909376668
1.848,-29.3701,-74.0962,107.338,0.003,-36.1245,180.012,406.72845217910515
1.86,-29.3702,-73.8758,107.935,0.003,-36.561,180.012,394.30446596098375
1.8719999999999999,-29.3702,-73.6659,108.471,0.003,-36.9908,180.012,405.3540136252595
1.8840000000000001,-29.3702,-73.468,108.946,0.00299999,-37.4047,180.012,378.2281368227873
1.896,-29.3702,-73.2828,109.365,0.00300006,-37.8025,180.011,391.33638431888
1.9080000000000001,-29.3702,-73.1115,109.73,0.00299979,-38.1812,180.011,384.00596030927557
1.92,-29.3702,-72.955,110.04299999999999,0.00300077,-38.5356,180.011,389.42282163985016
1.932,-29.3702,-72.8134,110.31,0.00299711,-38.8623,180.011,410.29032018587964
1.944,-29.3702,-72.6873,110.536,0.00301078,-39.1579,180.011,407.60350281398837
1.956,-29.3702,-72.5771,110.726,0.00293651,-39.4192,180.011,400.74812885939787
1.9680000000000002,-29.3702,-72.4828,110.885,0.00289175,-39.6431,180.011,407.2947834458246
1.98,-29.3702,-72.4045,111.015,0.00290221,-39.8279,180.011,386.9526275933648
1.992,-29.3702,-72.3423,111.117,0.00289941,-39.9732,180.011,415.76538649464845
2.004,-29.3702,-72.2967,111.191,0.00290016,-40.0792,180.011,405.943255571641
2.016,-29.3702,-72.2679,111.23700000000001,0.00289996,-40.1458,180.011,393.9304600489415
2.028,-29.3702,-72.2561,111.256,0.00290001,-40.1729,180.011,429.1430677853032
2.04,-29.3702,-72.2613,111.24799999999999,0.0029,-40.1608,180.011,406.8960785528991
2.052,-29.3702,-72.2837,111.212,0.0029,-40.1092,180.011,389.84727357466807
2.064,-29.3702,-72.3229,111.148,0.0029,-40.0182,180.011,408.3082945183131
2.076,-29.3702,-72.3788,111.057,0.0029,-39.8879,180.011,419.21994264893476
2.088,-29.3702,-72.4511,110.93799999999999,0.0029,-39.7182,180.011,395.2881447511201
2.1,-29.3702,-72.5393,110.79,0.0029,-39.5093,180.011,379.3933170724396
2.112,-29.3702,-72.6434,110.61200000000001,0.0029,-39.262,180.011,420.0595309404428
2.124,-29.3702,-72.7634,110.4,0.0029,-38.9792,180.011,423.2153232084787
2.136,-29.3702,-72.899,110.148,0.0029,-38.6641,180.011,394.2746978882982
2.148,-29.3702,-73.0497,109.852,0.0029,-38.3199,180.011,411.8927463194401
2.16,-29.3702,-73.2152,109.507,0.0029,-37.9503,180.011,387.30379049358305
2.1719999999999997,-29.3702,-73.395,109.10700000000001,0.00290002,-37.5596,180.012,454.0167321225275
2.184,-29.3702,-73.5883,108.65100000000001,0.00289994,-37.1509,180.012,394.98773474134555
2.1959999999999997,-29.3702,-73.7942,108.13799999999999,0.00290024,-36.7266,180.012,595.6968885062174
2.208,-29.3702,-74.0106,107.564,0.00289914,-36.2916,180.012,1166.630072001836
2.22,-29.3702,-74.2359,106.928,0.00290304,-35.8617,180.012,1276.8009365865178
2.2319999999999998,-29.3702,-74.4691,106.225,0.00289007,-35.458,180.012,1447.1475582625815
2.244,-29.3702,-74.709,105.449,0.00298936,-35.1002,180.012,1473.160679650099
2.256,-29.3702,-74.9536,104.60600000000001,0.00300028,-34.8018,180.012,1895.4312080130753
2.2680000000000002,-29.3702,-75.2019,103.699,0.00300042,-34.5705,180.012,2263.186988927273
2.28,-29.3702,-75.4526,102.73200000000001,0.00299982,-34.4118,180.012,2663.8112985286953
2.292,-29.3702,-75.705,101.712,0.00300005,-34.3273,180.012,3200.425268644777
2.3040000000000003,-29.3701,-75.9598,100.64200000000001,0.00299999,-34.3155,180.011,3535.9120478023597
2.316,-29.3701,-76.2179,99.5295,0.003,-34.3707,180.011,3619.8669497576225
2.3280000000000003,-29.3701,-76.4835,98.3672,0.003,-34.4753,180.011,3795.5194969824365
2.34,-29.3701,-76.7609,97.1447,0.003,-34.607,180.011,4004.9444784816164
2.352,-29.3701,-77.0508,95.8653,0.003,-34.7484,180.011,4605.876216788384
2.364,-29.3701,-77.3518,94.5372,0.003,-34.8947,180.011,5153.612469928397
2.376,-29.3701,-77.663,93.164,0.003,-35.046,180.011,5760.506049481289
2.388,-29.3701,-77.9829,91.7526,0.003,-35.2015,180.011,5747.596411122849
2.4,-29.3701,-78.3112,90.3043,0.003,-35.361,180.011,6025.392196126101
2.412,-29.3701,-78.6467,88.8241,0.003,-35.524,180.011,5946.434451758895
2.424,-29.3701,-78.9885,87.3162,0.003,-35.6901,180.011,5280.876244402886
2.436,-29.3701,-79.336,85.7829,0.003,-35.8591,180.011,5074.534474169452
2.448,-29.3701,-79.6886,84.2272,0.003,-36.0304,180.011,5383.147293729635
2.46,-29.3701,-80.0455,82.6526,0.00299998,-36.2039,180.011,7182.380649762854
2.472,-29.3701,-80.406,81.0618,0.00300006,-36.3791,180.011,7749.5594930475045
2.484,-29.3701,-80.7699,79.4564,0.0029998,-36.5559,180.011,7222.294302098196
2.496,-29.3704,-81.1361,77.8407,0.00300073,-36.7339,180.011,7919.210590429415
2.508,-29.3716,-81.5042,76.2167,0.00299736,-36.9128,180.011,7806.236168742328
2.52,-29.3751,-81.8737,74.5863,0.00300952,-37.0923,180.011,6359.162387807773
2.532,-29.3828,-82.2439,72.953,0.0029571,-37.2723,180.011,5971.539657241784
2.544,-29.3971,-82.6143,71.319,0.00288932,-37.4523,180.011,5597.205597098279
2.556,-29.4211,-82.9844,69.6861,0.00290288,-37.6322,180.011,4410.319735840771
2.568,-29.4587,-83.3537,68.0565,0.00289922,-37.8117,180.011,4858.426564369994
2.58,-29.5142,-83.7215,66.4338,0.00290021,-37.9904,180.011,5891.377647711864
2.592,-29.593000000000004,-84.0871,64.8207,0.00289994,-38.1681,180.011,5180.077898751804
2.6039999999999996,-29.7007,-84.45,63.2202,0.00290001,-38.3444,180.011,5554.882212143246
2.616,-29.8436,-84.8095,61.6337,0.0029,-38.5191,180.011,6002.923709869133
2.628,-30.0282,-85.1649,60.0655,0.0029,-38.6919,180.011,3982.651043999616
2.64,-30.2607,-85.5154,58.5191,0.0029,-38.8622,180.011,3759.425871294607
2.6519999999999997,-30.5475,-85.8602,56.998000000000005,0.0029,-39.0297,180.011,3765.050086873853
2.6639999999999997,-30.8951,-86.1984,55.506,0.0029,-39.1941,180.011,2106.0074601725755
2.676,-31.3095,-86.5289,54.048,0.0029,-39.3547,180.011,2571.3970349945093
2.688,-31.796999999999997,-86.8505,52.6288,0.0029,-39.510999999999996,180.011,3582.503402294264
2.7,-32.3636,-87.1622,51.2536,0.0029,-39.6625,180.011,2384.0273739649288
2.7119999999999997,-33.0126,-87.462,49.9311,0.0029,-39.8082,180.011,3327.9682992379653
2.7239999999999998,-33.7484,-87.7486,48.6665,0.0029,-39.9475,180.011,3290.3223086680005
2.736,-34.5719,-88.0201,47.4687,0.0029,-40.0794,180.011,1962.942312564994
2.748,-35.4842,-88.2751,46.3438,0.0029,-40.2034,180.011,2193.541811106081
2.76,-36.4834,-88.5119,45.2989,0.0029,-40.3185,180.011,1533.1638581889672
2.772,-37.5657,-88.7292,44.3401,0.0029,-40.4241,180.011,1010.435412438526
2.784,-38.7264,-88.9263,43.4705,0.0029,-40.5199,180.011,1345.7126676770536
2.7960000000000003,-39.9603,-89.1028,42.6913,0.0029,-40.6057,180.011,1646.563882339612
2.8080000000000003,-41.2603,-89.2591,42.0019,0.0029,-40.6817,180.011,1493.9199624153487
2.82,-42.6192,-89.3956,41.4001,0.0029,-40.7479,180.011,2180.539896629289
2.832,-44.0319,-89.5133,40.8805,0.0029,-40.8052,180.011,2371.706128306642
2.844,-45.49100000000001,-89.6137,40.4376,0.0029,-40.854,180.011,2242.775255234788
2.8560000000000003,-46.992,-89.6984,40.0638,0.0029,-40.8951,180.011,2821.751746904508
2.8680000000000003,-48.5295,-89.7691,39.7521,0.0029,-40.9295,180.011,2716.4408401245864
2.88,-50.0971,-89.8271,39.496,0.0029,-40.9576,180.011,2764.28881137478
2.892,-51.6915,-89.8741,39.2888,0.0029,-40.9805,180.011,2800.814981972238
2.904,-53.3088,-89.9114,39.1243,0.0029,-40.9986,180.011,3087.7527686908857
2.9160000000000004,-54.9432,-89.9403,38.9966,0.0029,-41.0127,180.011,3306.6929512376155
2.928,-56.593999999999994,-89.9622,38.8999,0.0029,-41.0233,180.011,3847.9561429745772
2.94,-58.2556,-89.9782,38.8291,0.0029,-41.0311,180.011,3877.3195781600443
2.952,-59.926,-89.9895,38.7797,0.0029,-41.0366,180.011,4281.637394315048
2.964,-61.6024,-89.9969,38.7468,0.0029,-41.0402,180.011,4386.925785232664
2.9760000000000004,-63.281000000000006,-90.0015,38.7265,0.0029,-41.0424,180.011,4242.632663562541
2.988,-64.9605,-90.0041,38.7149,0.0029,-41.0437,180.011,4413.508883667889
3.0,-66.6408,-90.0054,38.7092,0.0029,-41.0443,180.011,4094.315275813727
3.012,-68.3218,-90.006,38.7068,0.0029,-41.0446,180.011,3882.8736416698985
3.0239999999999996,-70.0011,-90.0061,38.7061,0.0029,-41.0446,180.011,4053.1210182429727
3.036,-71.6808,-90.0061,38.7061,0.0029,-41.0447,180.011,3719.932655958272
3.048,-73.361,-90.0061,38.7061,0.0029,-41.0447,180.011,3328.9985812716595
3.06,-75.0414,-90.0061,38.7061,0.0029,-41.0447,180.011,3604.4628723788373
3.072,-76.7214,-90.0061,38.7061,0.0029,-41.0447,180.011,3124.939616559364
3.0839999999999996,-78.4009,-90.0061,38.7061,0.0029,-41.0447,180.011,2800.1838057914542
3.096,-80.0808,-90.0061,38.7063,0.0029,-41.0446,180.011,2635.075090516709
3.108,-81.7606,-90.0059,38.707,0.0029,-41.0446,180.011,2157.2271521303796
3.12,-83.4403,-90.0053,38.7093,0.0029,-41.0445,180.011,2042.7852470968958
3.1319999999999997,-85.1209,-90.0039,38.7147,0.0029,-41.0443,180.011,2411.082648247361
3.1439999999999997,-86.8017,-90.0013,38.7252,0.0029,-41.0438,180.011,2207.0862534206594
3.156,-88.4812,-89.9967,38.7434,0.0029,-41.043,180.011,2213.6377748631235
3.168,-90.1613,-89.9894,38.7723,0.0029,-41.0417,180.011,2730.8504450008804
3.18,-91.84,-89.9784,38.8157,0.0029,-41.0398,180.011,2329.1034931744675
3.1919999999999997,-93.5155,-89.9625,38.8782,0.0029,-41.037,180.011,2261.3407107881085
3.2039999999999997,-95.1848,-89.9406,38.9648,0.0029,-41.0332,180.011,2232.4963943215726
3.216,-96.845,-89.9112,39.0811,0.0029,-41.028,180.011,2214.028148241693
3.228,-98.4936,-89.8727,39.233000000000004,0.0029,-41.0212,180.011,2242.997744967163
3.24,-100.125,-89.8237,39.4261,0.0029,-41.0126,180.011,2104.8950145129716
3.252,-101.736,-89.7629,39.6662,0.0029,-41.001999999999995,180.011,2364.218731303679
3.264,-103.321,-89.6886,39.9593,0.0029,-40.9889,180.011,2509.5056939423107
3.2760000000000002,-104.876,-89.5995,40.3111,0.0029,-40.9733,180.011,2356.1295509943093
3.2880000000000003,-106.395,-89.4939,40.7277,0.0029,-40.9548,180.011,2311.0884386110492
3.3,-107.87,-89.3707,41.214,0.0029,-40.9332,180.011,2366.7254435028744
3.312,-109.294,-89.2287,41.7746,0.0029,-40.9082,180.011,2030.770940927228
3.324,-110.662,-89.0669,42.4129,0.00289999,-40.8798,180.011,1759.930434045039
3.3360000000000003,-111.965,-88.8852,43.1304,0.0029,-40.8479,180.011,1700.5206000255953
3.3480000000000003,-113.197,-88.6835,43.9265,0.00290006,-40.8125,180.011,1668.5637820714833
3.36,-114.352,-88.4623,44.7995,0.00289954,-40.7736,180.011,1423.959990888948
3.372,-115.42399999999999,-88.2228,45.745,0.00290234,-40.7316,180.011,1234.354454125247
3.384,-116.411,-87.9658,46.7591,0.00288983,-40.6865,180.011,1236.0311127115776
3.3960000000000004,-117.31,-87.693,47.836000000000006,0.00296465,-40.6386,180.011,1112.3598330433542
3.408,-118.12200000000001,-87.4056,48.9701,0.00300967,-40.5882,180.011,1194.674515877997
3.42,-118.848,-87.105,50.1566,0.00299712,-40.5354,180.011,1049.061065372934
3.432,-119.492,-86.7924,51.3906,0.00300078,-40.4805,180.011,1015.3654116073512
3.444,-120.05799999999999,-86.4689,52.6674,0.00299981,-40.4238,180.011,1174.5743046531904
3.4560000000000004,-120.55,-86.1357,53.9821,0.00300004,-40.3653,180.011,1431.0723666713136
3.468,-120.976,-85.7938,55.3318,0.003,-40.3052,180.011,1501.721044905219
3.48,-121.34100000000001,-85.4441,56.7122,0.003,-40.2438,180.011,1715.4285495450133
3.492,-121.65100000000001,-85.0874,58.1201,0.003,-40.1812,180.011,1915.0208106290195
3.5039999999999996,-121.912,-84.7244,59.5526,0.003,-40.1175,180.011,1794.0595702332264
3.516,-122.12899999999999,-84.3557,61.0079,0.003,-40.0528,180.011,2064.6148323148464
3.528,-122.306,-83.9821,62.4828,0.003,-39.9872,180.011,1974.9180741294201
3.54,-122.448,-83.604,63.9749,0.003,-39.9209,180.01,1999.8096039630789
3.552,-122.56,-83.2219,65.4828,0.003,-39.8537,180.011,2456.259436292505
3.5639999999999996,-122.646,-82.8364,67.0045,0.003,-39.7861,180.01,2588.9128109393087
3.576,-122.71,-82.4483,68.5364,0.003,-39.718,180.011,2649.2173482254098
3.588,-122.756,-82.0578,70.0776,0.003,-39.6494,180.01,3163.7165050506874
3.6,-122.787,-81.6654,71.6265,0.003,-39.5805,180.01,3123.582958922638
3.612,-122.807,-81.2717,73.1801,0.003,-39.5114,180.01,3169.498496585009
3.6239999999999997,-122.818,-80.877,74.7385,0.003,-39.4421,180.01,2988.3849041883727
3.636,-122.824,-80.4822,76.2963,0.003,-39.3728,180.01,2988.5914878733433
3.648,-122.82700000000001,-80.0873,77.8554,0.00299998,-39.3035,180.01,2840.569856875058
3.66,-122.82799999999999,-79.6927,79.4125,0.00300005,-39.2342,180.01,2358.0588704547113
