,Time,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Angle 6,Power
68,0.828,-98.4927,-90.0062,38.7062,0.0029,-41.0447,180.011,2385.8195405760976
69,0.84,-96.8127,-90.0062,38.7062,0.0029,-41.0447,180.011,2387.1641001885273
70,0.852,-95.1327,-90.0062,38.7062,0.0029,-41.0447,180.011,2606.9500951364184
71,0.8640000000000001,-93.4527,-90.0062,38.7062,0.0029,-41.0447,180.011,2477.9309458398698
72,0.8759999999999999,-91.7727,-90.0062,38.7062,0.0029,-41.0447,180.011,2364.956081222499
73,0.888,-90.0927,-90.0062,38.7062,0.0029,-41.0447,180.011,2309.571718267387
74,0.9,-88.4127,-90.0062,38.7062,0.0029,-41.0447,180.011,2077.3565825010523
75,0.912,-86.7327,-90.0062,38.7062,0.0029,-41.0447,180.011,2177.308329828373
76,0.924,-85.0527,-90.0062,38.7062,0.0029,-41.0447,180.011,2269.1734251224498
77,0.9359999999999999,-83.3727,-90.0062,38.7062,0.0029,-41.0447,180.011,2437.398844750059
78,0.948,-81.6928,-90.0062,38.7062,0.0029,-41.0447,180.011,2688.569717418691
79,0.96,-80.0127,-90.0062,38.7062,0.0029,-41.0447,180.011,2451.1072087058014
80,0.972,-78.3327,-90.0062,38.7062,0.0029,-41.0447,180.011,2273.4240657954597
81,0.9840000000000001,-76.6527,-90.0062,38.7062,0.0029,-41.0447,180.011,2178.305893995984
82,0.996,-74.9726,-90.0062,38.7062,0.0029,-41.0447,180.011,2143.9089846297993
83,1.008,-73.2921,-90.0062,38.7062,0.0029,-41.0447,180.011,2219.5641533861103
84,1.02,-71.6124,-90.0062,38.7062,0.0029,-41.0447,180.011,2409.8105956765153
85,1.032,-69.9326,-90.0062,38.7064,0.0029,-41.0447,180.011,2498.0969764344286
86,1.044,-68.2527,-90.006,38.7071,0.0029,-41.0447,180.011,2445.101825292024
87,1.056,-66.5728,-90.0054,38.7097,0.0029,-41.0444,180.011,2459.267103595954
88,1.068,-64.893,-90.0041,38.7158,0.0029,-41.0437,180.011,2266.8005522336557
89,1.08,-63.2133,-90.0014,38.7276,0.0029,-41.0424,180.011,2165.191205757822
90,1.092,-61.5333,-89.9967,38.7481,0.0029,-41.0401,180.011,2308.585673490503
91,1.104,-59.854,-89.9893,38.7808,0.0029,-41.0366,180.011,2077.465206077989
92,1.1159999999999999,-58.1799,-89.9782,38.8299,0.0029,-41.0311,180.011,2493.0969598802967
93,1.128,-56.5132,-89.9622,38.9005,0.0029,-41.0234,180.011,2486.771395542154
94,1.14,-54.8569,-89.94,38.998000000000005,0.0029,-41.0126,180.011,2388.973419304774
95,1.1520000000000001,-53.2136,-89.9104,39.1288,0.0029,-40.9982,180.011,2398.6409881175077
96,1.1640000000000001,-51.5857,-89.8718,39.2991,0.0029,-40.9795,180.011,2254.880685034482
97,1.176,-49.979,-89.823,39.5146,0.0029,-40.9557,180.011,2152.406266068838
98,1.188,-48.3946,-89.7623,39.7823,0.0029,-40.9263,180.011,2197.502231183022
99,1.2,-46.8371,-89.6882,40.1093,0.0029,-40.8902,180.011,2318.322366060043
100,1.212,-45.3122,-89.5991,40.5024,0.0029,-40.8469,180.011,2530.127015521782
101,1.224,-43.8223,-89.493,40.9701,0.0029,-40.7953,180.011,2429.3804667755458
102,1.236,-42.3762,-89.3687,41.519,0.0029,-40.7349,180.011,1901.0545954327429
103,1.248,-40.9792,-89.2242,42.1564,0.0029,-40.6647,180.011,1652.6916315766575
104,1.26,-39.641,-89.0587,42.8866,0.0029,-40.5843,180.011,1407.34057922354
105,1.272,-38.3725,-88.8718,43.7115,0.0029,-40.4934,180.011,1260.0267608340553
106,1.284,-37.1867,-88.6642,44.6275,0.0029,-40.3925,180.011,1222.1287311667065
107,1.296,-36.0921,-88.4371,45.6294,0.00290001,-40.2821,180.011,1049.0265830744092
108,1.308,-35.0977,-88.193,46.7064,0.00289996,-40.1635,180.011,1051.8696710066142
109,1.32,-34.205,-87.9336,47.8507,0.00290017,-40.0375,180.011,1436.6133679608001
110,1.3319999999999999,-33.4135,-87.661,49.0529,0.0028993,-39.905,180.011,1465.86428038647
111,1.344,-32.7185,-87.3766,50.3081,0.00290278,-39.7668,180.011,1532.2739117934539
112,1.3559999999999999,-32.115,-87.0817,51.6091,0.00288931,-39.6235,180.011,1958.1255736602905
113,1.368,-31.596,-86.7777,52.9504,0.00295649,-39.4757,180.011,2133.445654753418
114,1.38,-31.1529,-86.4651,54.3298,0.00301022,-39.3238,180.011,2486.35454838564
115,1.392,-30.7782,-86.145,55.7419,0.00299711,-39.1682,180.011,2632.621472457729
116,1.4040000000000001,-30.4646,-85.8182,57.1836,0.00300078,-39.0094,180.011,2374.3416576029827
117,1.416,-30.2049,-85.4852,58.6527,0.0029998,-38.8476,180.011,2303.5005954100743
118,1.4280000000000002,-29.9932,-85.1469,60.1451,0.00300005,-38.6832,180.011,1956.5675128041194
119,1.44,-29.823,-84.8038,61.6593,0.00299999,-38.5164,180.011,1702.812294863339
120,1.452,-29.6892,-84.4564,63.1918,0.003,-38.3476,180.011,1821.2052613472722
121,1.464,-29.5863,-84.1055,64.7401,0.003,-38.177,180.011,2018.4705645341046
122,1.476,-29.5099,-83.7517,66.3009,0.003,-38.0051,180.011,2461.7223699203314
123,1.4880000000000002,-29.4554,-83.3953,67.8735,0.003,-37.8318,180.011,2541.302004522615
124,1.5,-29.4185,-83.0368,69.4552,0.003,-37.6576,180.011,2993.057082027823
125,1.5119999999999998,-29.395,-82.6767,71.0438,0.003,-37.4826,180.011,3241.7242909795145
126,1.524,-29.3814,-82.3159,72.6357,0.003,-37.3073,180.011,3260.7815875470355
127,1.536,-29.3743,-81.9546,74.2297,0.003,-37.1317,180.011,3389.87176918551
128,1.548,-29.3713,-81.593,75.825,0.003,-36.9559,180.011,3062.1954055650426
129,1.56,-29.3703,-81.2322,77.4168,0.003,-36.7807,180.011,3366.344127463927
130,1.5719999999999998,-29.3701,-80.8726,79.0033,0.003,-36.6058,180.011,2897.8420800119093
131,1.584,-29.3701,-80.5144,80.5842,0.003,-36.4317,180.011,2562.993430315956
132,1.5959999999999999,-29.3701,-80.1583,82.1546,0.003,-36.2587,180.011,2395.904447839168
133,1.608,-29.3701,-79.8047,83.7151,0.003,-36.0869,180.011,2361.784513348807
134,1.62,-29.3701,-79.4545,85.2602,0.003,-35.9167,180.011,1734.6115758299848
135,1.632,-29.3701,-79.1083,86.7875,0.003,-35.7484,180.011,1821.1304040278164
136,1.6440000000000001,-29.3701,-78.7664,88.2958,0.003,-35.5823,180.011,1816.6205826867385
137,1.656,-29.3701,-78.4293,89.7831,0.003,-35.4184,180.011,1430.9331695633164
138,1.6680000000000001,-29.3701,-78.0983,91.2436,0.003,-35.2576,180.011,1503.5112581869043
139,1.68,-29.3701,-77.7738,92.6756,0.003,-35.0998,180.011,1234.9861294836123
140,1.692,-29.3701,-77.4566,94.0749,0.003,-34.9457,180.011,751.2796147681607
141,1.704,-29.3701,-77.1477,95.4379,0.003,-34.7956,180.011,465.3004604808756
142,1.716,-29.3701,-76.8482,96.7593,0.003,-34.65,180.011,480.7992989445465
143,1.7280000000000002,-29.3701,-76.5611,98.025,0.003,-34.5121,180.011,422.5482653370803
144,1.74,-29.3701,-76.2901,99.2148,0.003,-34.3969,180.011,418.0711138468399
145,1.7519999999999998,-29.3701,-76.0316,100.335,0.003,-34.3254,180.011,398.08371148597746
146,1.764,-29.3701,-75.7791,101.406,0.003,-34.3165,180.011,382.9944609897137
147,1.776,-29.3701,-75.5262,102.443,0.003,-34.3795,180.012,393.87255053199715
148,1.788,-29.3701,-75.2724,103.43799999999999,0.003,-34.5185,180.012,399.01741381721075
149,1.8,-29.3701,-75.0189,104.381,0.003,-34.7342,180.012,371.47411152266665
150,1.8119999999999998,-29.3701,-74.7674,105.262,0.003,-35.0231,180.012,390.4751374991451
151,1.824,-29.3701,-74.5196,106.07600000000001,0.003,-35.378,180.012,382.3583370391464
152,1.8359999999999999,-29.3701,-74.2779,106.816,0.003,-35.7857,180.012,390.8555968976003
153,1.848,-29.3701,-74.0447,107.48100000000001,0.003,-36.2246,180.012,419.7132713448533
154,1.86,-29.3702,-73.8206,108.079,0.003,-36.6731,180.012,382.14629161490393
155,1.8719999999999999,-29.3702,-73.6082,108.61200000000001,0.003,-37.1105,180.012,405.4033636768578
156,1.8840000000000001,-29.3702,-73.4135,109.072,0.00299999,-37.5206,180.012,407.194410055523
157,1.896,-29.3702,-73.2322,109.475,0.00300003,-37.9133,180.011,413.01467641735366
158,1.9080000000000001,-29.3702,-73.0651,109.824,0.0029999000000000002,-38.2854,180.011,416.6551176900744
159,1.92,-29.3702,-72.9129,110.124,0.00300037,-38.6323,180.011,403.8708008190277
160,1.932,-29.3702,-72.7757,110.37899999999999,0.0029986,-38.9504,180.011,414.16441693556465
161,1.944,-29.3702,-72.6541,110.594,0.00300522,-39.2364,180.011,383.20817512060864
162,1.956,-29.3702,-72.5484,110.775,0.00290723,-39.4873,180.011,404.86038270031395
163,1.9680000000000002,-29.3702,-72.4588,110.925,0.00289809,-39.7001,180.011,397.9217454186624
164,1.98,-29.3702,-72.385,111.04700000000001,0.00290051,-39.8736,180.011,392.1316569892185
165,1.992,-29.3702,-72.3275,111.141,0.00289986,-40.0076,180.011,421.70120412935574
166,2.004,-29.3702,-72.2867,111.20700000000001,0.00290004,-40.1023,180.011,403.2728573756037
167,2.016,-29.3702,-72.2627,111.245,0.00289999,-40.1576,180.011,385.4941645272415
168,2.028,-29.3702,-72.2559,111.256,0.0029,-40.1735,180.011,373.3676179137369
169,2.04,-29.3702,-72.266,111.24,0.0029,-40.15,180.011,397.5364675037127
170,2.052,-29.3702,-72.2932,111.196,0.0029,-40.0871,180.011,374.512911571337
171,2.064,-29.3702,-72.3373,111.125,0.0029,-39.9849,180.011,392.6422590727406
172,2.076,-29.3702,-72.3979,111.02600000000001,0.0029,-39.8433,180.011,395.2703552356654
173,2.088,-29.3702,-72.4748,110.898,0.0029,-39.6623,180.011,397.12268061578146
174,2.1,-29.3702,-72.5675,110.742,0.0029,-39.4422,180.011,397.8489660011085
175,2.112,-29.3702,-72.6762,110.555,0.0029,-39.1844,180.011,391.75734919312646
176,2.124,-29.3702,-72.8007,110.33200000000001,0.0029,-38.891999999999996,180.011,399.10364021217885
177,2.136,-29.3702,-72.9407,110.068,0.0029,-38.5682,180.011,380.6450759273939
178,2.148,-29.3702,-73.0957,109.759,0.0029,-38.2164,180.011,391.5449379491637
179,2.16,-29.3702,-73.2654,109.398,0.0029,-37.8402,180.011,408.5412840463161
180,2.1719999999999997,-29.3702,-73.4489,108.98299999999999,0.00290001,-37.4445,180.012,381.3158138636194
181,2.184,-29.3702,-73.6493,108.50200000000001,0.00289997,-37.0241,180.012,410.9558975163808
182,2.1959999999999997,-29.3702,-73.8642,107.956,0.00290005,-36.5845,180.012,470.92536712161444
183,2.208,-29.3702,-74.0885,107.34899999999999,0.00290008,-36.1393,180.012,1104.3990637987197
184,2.22,-29.3702,-74.3215,106.676,0.00289823,-35.7079,180.012,1433.6828667383918
185,2.2319999999999998,-29.3702,-74.5626,105.929,0.00291569,-35.3112,180.012,1460.5069280931755
186,2.244,-29.3702,-74.8112,105.104,0.00301027,-34.9672,180.012,1597.768840783523
187,2.256,-29.3702,-75.0644,104.208,0.00299742,-34.6896,180.012,1991.9512815251849
188,2.2680000000000002,-29.3702,-75.3211,103.245,0.00300049,-34.4857,180.012,2339.8319299628756
189,2.28,-29.3702,-75.5793,102.226,0.00299994,-34.36,180.012,2905.281233304118
190,2.292,-29.3702,-75.8384,101.156,0.003,-34.3122,180.012,3377.5530416000693
191,2.3040000000000003,-29.3701,-76.0973,100.052,0.003,-34.3375,180.011,4104.738016919594
192,2.316,-29.3701,-76.3615,98.9026,0.003,-34.4231,180.011,4407.842418306394
193,2.3280000000000003,-29.3701,-76.6372,97.69,0.003,-34.547,180.011,3986.483023299556
194,2.34,-29.3701,-76.9282,96.406,0.003,-34.6888,180.011,4419.491455206848
195,2.352,-29.3701,-77.2311,95.0698,0.003,-34.836,180.011,5308.342741072576
196,2.364,-29.3701,-77.5423,93.6967,0.003,-34.9873,180.011,5803.25743995217
197,2.376,-29.3701,-77.8615,92.2881,0.003,-35.1425,180.011,5878.597413629608
198,2.388,-29.3701,-78.188,90.8478,0.003,-35.3012,180.011,6366.138031338824
199,2.4,-29.3701,-78.5206,89.3801,0.003,-35.4628,180.011,6244.165604659791
200,2.412,-29.3701,-78.8588,87.8882,0.003,-35.6271,180.011,5712.707340315147
201,2.424,-29.3701,-79.2023,86.3727,0.003,-35.7941,180.011,4594.7194885096615
202,2.436,-29.3701,-79.5499,84.8389,0.003,-35.963,180.011,5167.489866317691
203,2.448,-29.3701,-79.9015,83.288,0.00299999,-36.1339,180.011,7438.658528990757
204,2.46,-29.3701,-80.2565,81.7218,0.00300002,-36.3064,180.011,8647.589573533416
205,2.472,-29.3701,-80.61399999999999,80.1443,0.00299996,-36.4801,180.011,6965.532977784526
206,2.484,-29.3702,-80.9741,78.5556,0.0030001,-36.6552,180.011,6763.186078821776
207,2.496,-29.3708,-81.3357,76.9603,0.00299985,-36.8309,180.011,7904.558397321866
208,2.508,-29.3731,-81.6985,75.3596,0.00299988,-37.0072,180.011,6700.11569126062
209,2.52,-29.3784,-82.0618,73.7564,0.00300255,-37.1837,180.011,5298.378257204247
210,2.532,-29.3888,-82.4257,72.1513,0.00290558,-37.3606,180.011,5078.649162371608
211,2.544,-29.406999999999996,-82.7894,70.5465,0.00289778,-37.5374,180.011,4404.009841905106
212,2.556,-29.4363,-83.1522,68.9458,0.00290082,-37.7137,180.011,3731.971314295092
213,2.568,-29.4803,-83.5138,67.3503,0.00289971,-37.8894,180.011,4883.424173673892
214,2.58,-29.5438,-83.8735,65.7632,0.0029000999999999996,-38.0643,180.011,5450.500866278839
215,2.592,-29.6318,-84.23100000000001,64.1861,0.00289997,-38.238,180.011,4886.872319062507
216,2.6039999999999996,-29.7501,-84.5859,62.6204,0.00290001,-38.4104,180.011,6023.925293314196
217,2.616,-29.9045,-84.93700000000001,61.0709,0.0029,-38.5811,180.011,4686.121618273793
218,2.628,-30.1013,-85.2843,59.5389,0.0029,-38.7499,180.011,3461.373904048259
219,2.64,-30.3467,-85.6269,58.0272,0.0029,-38.9164,180.011,3343.223947605732
220,2.6519999999999997,-30.6469,-85.9642,56.5391,0.0029,-39.0803,180.011,2504.302522903943
221,2.6639999999999997,-31.0087,-86.2956,55.0771,0.0029,-39.2414,180.011,2084.9863709621623
222,2.676,-31.4383,-86.6199,53.6465,0.0029,-39.3989,180.011,2750.7543033339216
223,2.688,-31.9428,-86.9362,52.2507,0.0029,-39.5527,180.011,2611.180316108116
224,2.7,-32.5295,-87.2439,50.8932,0.0029,-39.7022,180.011,2902.731219247049
225,2.7119999999999997,-33.2043,-87.5414,49.5807,0.0029,-39.8468,180.011,3806.209677360402
226,2.7239999999999998,-33.9721,-87.8269,48.3209,0.0029,-39.9855,180.011,2552.475651014414
227,2.736,-34.8364,-88.0984,47.1231,0.0029,-40.1175,180.011,2185.8863698645723
228,2.748,-35.7981,-88.3537,45.9966,0.0029,-40.2416,180.011,1896.05257563268
229,2.76,-36.8532,-88.5903,44.9531,0.0029,-40.3565,180.011,1256.006555968064
230,2.772,-37.9937,-88.8058,44.0022,0.0029,-40.4613,180.011,1242.3437298078788
231,2.784,-39.2098,-88.9991,43.1491,0.0029,-40.5553,180.011,1633.47595100726
232,2.7960000000000003,-40.4917,-89.1701,42.3946,0.0029,-40.6384,180.011,1742.7025545160895
233,2.8080000000000003,-41.8323,-89.3196,41.7351,0.0029,-40.711,180.011,2158.200909178739
234,2.82,-43.2223,-89.4485,41.1662,0.0029,-40.7737,180.011,3120.5047867603375
235,2.832,-44.6587,-89.5589,40.6797,0.0029,-40.8273,180.011,3265.3174105077233
236,2.844,-46.1339,-89.652,40.2683,0.0029,-40.8726,180.011,3466.411061374443
237,2.8560000000000003,-47.6456,-89.7303,39.9232,0.0029,-40.9106,180.011,3941.0286479032907
238,2.8680000000000003,-49.1882,-89.7951,39.6375,0.0029,-40.942,180.011,3984.096720673997
239,2.88,-50.758,-89.8479,39.4042,0.0029,-40.9677,180.011,3154.1085442200906
240,2.892,-52.3525,-89.8904,39.2165,0.0029,-40.9885,180.011,3004.8849285384804
241,2.904,-53.968,-89.92399999999999,39.0685,0.0029,-41.0047,180.011,2747.6569813992537
242,2.9160000000000004,-55.6014,-89.9498,38.9545,0.0029,-41.0173,180.011,2561.4836352185657
243,2.928,-57.2507,-89.9692,38.869,0.0029,-41.0267,180.011,3085.1959024498483
244,2.94,-58.9103,-89.9831,38.8075,0.0029,-41.0335,180.011,3289.0951841379665
245,2.952,-60.58,-89.9928,38.7651,0.0029,-41.0382,180.011,3809.169394138771
246,2.964,-62.2555,-89.999,38.7376,0.0029,-41.0412,180.011,4106.458208470601
247,2.9760000000000004,-63.9358,-90.0027,38.7211,0.0029,-41.043,180.011,4180.36813883795
248,2.988,-65.6157,-90.0047,38.7121,0.0029,-41.044,180.011,4253.003637935019
249,3.0,-67.2954,-90.0057,38.708,0.0029,-41.0445,180.011,3741.787390166096
250,3.012,-68.9752,-90.0061,38.7064,0.0029,-41.0446,180.011,3752.83972031408
251,3.0239999999999996,-70.656,-90.0061,38.7061,0.0029,-41.0447,180.011,3678.189086786496
252,3.036,-72.3349,-90.0061,38.7061,0.0029,-41.0447,180.011,3431.7692264847215
253,3.048,-74.0148,-90.0061,38.7061,0.0029,-41.0447,180.011,3699.24822713619
254,3.06,-75.6954,-90.0061,38.7061,0.0029,-41.0447,180.011,3636.817696021884
255,3.072,-77.3749,-90.0061,38.7061,0.0029,-41.0447,180.011,3326.3161887966216
256,3.0839999999999996,-79.0546,-90.0061,38.7062,0.0029,-41.0447,180.011,3033.6455214723997
257,3.096,-80.7358,-90.006,38.7064,0.0029,-41.0446,180.011,2546.248535806334
258,3.108,-82.4158,-90.0058,38.7076,0.0029,-41.0446,180.011,1926.667506727029
259,3.12,-84.0955,-90.0049,38.7109,0.0029,-41.0444,180.011,1757.1840464450502
260,3.1319999999999997,-85.7754,-90.0031,38.718,0.0029,-41.0442,180.011,2257.9531501460588
261,3.1439999999999997,-87.4552,-89.9998,38.7312,0.0029,-41.0435,180.011,2389.5870713176428
262,3.156,-89.135,-89.9942,38.7531,0.0029,-41.0426,180.011,2459.8923319532796
263,3.168,-90.8149,-89.9856,38.7872,0.0029,-41.0411,180.011,2375.02032554047
264,3.18,-92.4927,-89.9728,38.8375,0.0029,-41.0388,180.011,2751.3700223159253
265,3.1919999999999997,-94.1639,-89.9548,38.9086,0.0029,-41.0357,180.011,2221.437978470574
266,3.2039999999999997,-95.82700000000001,-89.9302,39.0059,0.0029,-41.0313,180.011,1882.9874283136087
267,3.216,-97.4783,-89.8976,39.1348,0.0029,-41.0256,180.011,2411.2997897042146
268,3.228,-99.1156,-89.8554,39.3012,0.0029,-41.0182,180.011,2141.764030222838
269,3.24,-100.734,-89.8023,39.5107,0.0029,-41.0089,180.011,1962.142232397454
270,3.252,-102.33200000000001,-89.7367,39.7693,0.0029,-40.9974,180.011,2587.3827807078633
271,3.264,-103.905,-89.6572,40.0833,0.0029,-40.9834,180.011,2446.1353718580335
272,3.2760000000000002,-105.449,-89.56200000000001,40.4591,0.0029,-40.9667,180.011,2374.355511783028
273,3.2880000000000003,-106.958,-89.4495,40.903,0.0029,-40.946999999999996,180.011,2352.234005374615
274,3.3,-108.427,-89.3181,41.4217,0.0029,-40.9239,180.011,2131.916308372064
275,3.312,-109.85,-89.1662,42.021,0.00290001,-40.8972,180.011,1749.8795516252783
276,3.324,-111.21700000000001,-88.9931,42.7044,0.00289995,-40.8669,180.011,1509.6469271245724
277,3.3360000000000003,-112.51799999999999,-88.7985,43.4724,0.00290016,-40.8327,180.011,1609.2371586975855
278,3.3480000000000003,-113.743,-88.5831,44.3227,0.00289946,-40.7949,180.011,1466.7193997729914
279,3.36,-114.882,-88.3484,45.248999999999995,0.00290176,-40.7536,180.011,1158.869383807984
280,3.372,-115.928,-88.0963,46.244,0.00289474,-40.7094,180.011,1226.2859911823828
281,3.384,-116.88,-87.8286,47.3007,0.00291423,-40.6624,180.011,1462.2703690660687
282,3.3960000000000004,-117.738,-87.54700000000001,48.4124,0.00300515,-40.6129,180.011,1519.553315667
283,3.408,-118.505,-87.2531,49.571999999999996,0.00299997,-40.5614,180.011,1561.4753963272003
284,3.42,-119.184,-86.9483,50.7753,0.00299946,-40.5079,180.011,1628.529667940245
285,3.432,-119.78200000000001,-86.6334,52.0182,0.00300033,-40.4526,180.011,1923.5919777950685
286,3.444,-120.304,-86.3095,53.2965,0.00299986,-40.3958,180.011,2021.28115353384
287,3.4560000000000004,-120.757,-85.9772,54.6078,0.00300005,-40.3374,180.011,1789.41714292457
288,3.468,-121.147,-85.6377,55.9482,0.00299998,-40.2778,180.011,1905.5227269788136
289,3.48,-121.48100000000001,-85.2914,57.3148,0.003,-40.217,180.011,1663.3362794365125
290,3.492,-121.764,-84.9389,58.7063,0.003,-40.1551,180.011,1335.921945675006
291,3.5039999999999996,-122.00200000000001,-84.5807,60.1201,0.003,-40.0923,180.011,1188.4788676424334
