[HEADER]
GEAR_NOMINAL_VEL = 1.0
NUM_ROB_JOINTS = 6
CRC = 216159436
[RECORDS]
0.6	-12.3651	-115.281	85.8198	161.469	25.5221	18.2557
0.612	-12.4048	-114.847	85.8531	161.489	25.5296	18.231
0.624	-12.4425	-114.41	85.8764	161.507	25.5366	18.2081
0.636	-12.4782	-113.971	85.8897	161.522	25.5431	18.1871
0.648	-12.512	-113.529	85.893	161.537	25.549	18.1679
0.66	-12.5438	-113.084	85.8865	161.549	25.5544	18.1505
0.672	-12.5737	-112.636	85.8703	161.56	25.5592	18.1349
0.684	-12.6017	-112.186	85.8443	161.57	25.5636	18.121
0.696	-12.6278	-111.733	85.8088	161.577	25.5674	18.1089
0.708	-12.6521	-111.278	85.7639	161.583	25.5708	18.0985
0.72	-12.6745	-110.821	85.7098	161.588	25.5736	18.0898
0.732	-12.6952	-110.361	85.6469	161.591	25.576	18.0827
0.744	-12.7141	-109.9	85.5753	161.593	25.5779	18.0771
0.756	-12.7314	-109.436	85.4956	161.593	25.5794	18.0731
0.768	-12.7472	-108.97	85.408	161.592	25.5805	18.0705
0.78	-12.7616	-108.501	85.3131	161.59	25.5812	18.0692
0.792	-12.7745	-108.031	85.2112	161.587	25.5815	18.0692
0.804	-12.7863	-107.559	85.1028	161.582	25.5814	18.0703
0.816	-12.7968	-107.086	84.9883	161.577	25.5811	18.0726
0.828	-12.8062	-106.61	84.8681	161.571	25.5804	18.0759
0.84	-12.8146	-106.133	84.7427	161.564	25.5795	18.0801
0.852	-12.822	-105.654	84.6125	161.556	25.5783	18.0852
0.864	-12.8287	-105.173	84.478	161.547	25.5769	18.0911
0.876	-12.8347	-104.691	84.3395	161.537	25.5752	18.0976
0.888	-12.84	-104.207	84.1976	161.527	25.5734	18.1048
0.9	-12.8446	-103.722	84.0525	161.517	25.5714	18.1125
0.912	-12.8488	-103.235	83.9047	161.507	25.5693	18.1207
0.924	-12.8526	-102.747	83.7545	161.496	25.5671	18.1293
0.936	-12.8561	-102.258	83.6023	161.484	25.5648	18.1382
0.948	-12.8594	-101.767	83.4485	161.472	25.5624	18.1474
0.96	-12.8625	-101.275	83.2934	161.46	25.56	18.1568
0.972	-12.8654	-100.782	83.1372	161.448	25.5575	18.1663
0.984	-12.8681	-100.287	82.9802	161.436	25.5549	18.176
0.996	-12.8708	-99.7917	82.8224	161.424	25.5524	18.1858
1.008	-12.8735	-99.2952	82.6642	161.412	25.5499	18.1955
1.02	-12.8763	-98.7977	82.5056	161.399	25.5473	18.2054
1.032	-12.879	-98.2992	82.3468	161.387	25.5447	18.2152
1.044	-12.8817	-97.7998	82.1876	161.375	25.5421	18.2251
1.056	-12.8845	-97.2995	82.0281	161.362	25.5394	18.2352
1.068	-12.8872	-96.7984	81.8682	161.349	25.5368	18.2454
1.08	-12.89	-96.2966	81.708	161.336	25.534	18.2558
1.092	-12.8927	-95.794	81.5474	161.323	25.5313	18.2664
1.104	-12.8955	-95.2908	81.3865	161.309	25.5284	18.2772
1.116	-12.8982	-94.787	81.2252	161.296	25.5255	18.2884
1.128	-12.901	-94.2824	81.0634	161.281	25.5224	18.2999
1.14	-12.9037	-93.7773	80.9013	161.267	25.5193	18.3118
1.152	-12.9065	-93.2717	80.7386	161.252	25.516	18.3242
1.164	-12.9093	-92.7658	80.5755	161.236	25.5125	18.3373
1.176	-12.9121	-92.2594	80.4118	161.22	25.5089	18.351
1.188	-12.9149	-91.7528	80.2476	161.203	25.5051	18.3653
1.2	-12.9177	-91.2458	80.0828	161.186	25.501	18.3805
1.212	-12.9205	-90.7386	79.9174	161.167	25.4967	18.3967
1.224	-12.9234	-90.2311	79.7512	161.148	25.4921	18.4138
1.236	-12.9263	-89.7233	79.5843	161.127	25.4872	18.4321
1.248	-12.9291	-89.2154	79.4166	161.105	25.482	18.4514
1.26	-12.9319	-88.7073	79.248	161.082	25.4764	18.4721
1.272	-12.9348	-88.1994	79.0785	161.058	25.4704	18.4943
1.284	-12.9377	-87.6916	78.9081	161.031	25.464	18.5181
1.296	-12.9407	-87.1838	78.7367	161.004	25.4572	18.5436
1.308	-12.9436	-86.676	78.5641	160.974	25.4498	18.5709
1.32	-12.9466	-86.1683	78.3902	160.942	25.4419	18.6001
1.332	-12.9495	-85.6608	78.2151	160.909	25.4333	18.6316
1.344	-12.9525	-85.1536	78.0386	160.873	25.4241	18.6654
1.356	-12.9555	-84.6467	77.8606	160.834	25.4142	18.7016
1.368	-12.9586	-84.14	77.681	160.794	25.4036	18.7406
1.38	-12.9617	-83.6337	77.4998	160.75	25.3922	18.7824
1.392	-12.9648	-83.1281	77.3169	160.703	25.38	18.8273
1.404	-12.9679	-82.6229	77.132	160.653	25.3669	18.8756
1.416	-12.971	-82.1182	76.9451	160.6	25.3527	18.9273
1.428	-12.9742	-81.614	76.7559	160.543	25.3376	18.9827
1.44	-12.9775	-81.1104	76.5645	160.482	25.3213	19.0422
1.452	-12.9808	-80.6074	76.3705	160.416	25.3038	19.1059
1.464	-12.9841	-80.1052	76.1741	160.347	25.2852	19.1741
1.476	-12.9874	-79.6039	75.9749	160.272	25.2652	19.2471
1.488	-12.9908	-79.1035	75.7728	160.193	25.2438	19.3251
1.5	-12.9942	-78.604	75.5676	160.109	25.2209	19.4085
1.512	-12.9977	-78.1053	75.3591	160.019	25.1965	19.4976
1.524	-13.0012	-77.6075	75.1473	159.923	25.1704	19.5927
1.536	-13.0048	-77.1108	74.9318	159.821	25.1426	19.6941
1.548	-13.0085	-76.6152	74.7124	159.712	25.1129	19.802
1.56	-13.0122	-76.1208	74.4891	159.596	25.0813	19.917
1.572	-13.016	-75.6276	74.2616	159.473	25.0477	20.0393
1.584	-13.0198	-75.1357	74.0296	159.343	25.012	20.1693
1.596	-13.0238	-74.6452	73.7929	159.205	24.974	20.3075
1.608	-13.0278	-74.1561	73.5513	159.059	24.9337	20.4544
1.62	-13.0319	-73.6685	73.3045	158.903	24.8908	20.6102
1.632	-13.0361	-73.1824	73.0522	158.738	24.8454	20.7755
1.644	-13.0403	-72.6977	72.7942	158.564	24.7971	20.9508
1.656	-13.0446	-72.2149	72.5302	158.379	24.746	21.1364
1.668	-13.0492	-71.7341	72.2599	158.183	24.6919	21.333
1.68	-13.0537	-71.2551	71.9831	157.977	24.6346	21.5411
1.692	-13.0583	-70.7779	71.6993	157.759	24.5741	21.7613
1.704	-13.063	-70.3029	71.4082	157.528	24.51	21.9941
1.716	-13.0679	-69.83	71.1096	157.284	24.4423	22.2401
1.728	-13.073	-69.3594	70.803	157.026	24.3708	22.4998
1.74	-13.0781	-68.8912	70.4881	156.754	24.2953	22.7739
1.752	-13.0834	-68.4254	70.1647	156.469	24.2157	23.063
1.764	-13.0888	-67.9624	69.8325	156.168	24.1318	23.3675
1.776	-13.0943	-67.5023	69.4912	155.85	24.0435	23.688
1.788	-13.1	-67.045	69.1403	155.517	23.9506	24.025
1.8	-13.1058	-66.5907	68.7799	155.168	23.8531	24.3789
1.812	-13.1118	-66.1398	68.4099	154.801	23.751	24.7499
1.824	-13.118	-65.6922	68.0301	154.418	23.644	25.1379
1.836	-13.1242	-65.2479	67.6406	154.018	23.5323	25.5432
1.848	-13.1307	-64.807	67.2414	153.602	23.4159	25.9657
1.86	-13.1373	-64.3696	66.8329	153.169	23.295	26.4046
1.872	-13.144	-63.9359	66.4158	152.721	23.1697	26.8593
1.884	-13.1508	-63.5057	65.9903	152.258	23.0402	27.3291
1.896	-13.1578	-63.0787	65.5569	151.781	22.9068	27.8131
1.908	-13.1648	-62.6549	65.1161	151.291	22.7698	28.3103
1.92	-13.172	-62.2342	64.6687	150.789	22.6294	28.8196
1.932	-13.1793	-61.8164	64.2154	150.276	22.4859	29.3401
1.944	-13.1867	-61.4013	63.7564	149.753	22.3396	29.8708
1.956	-13.1941	-60.9886	63.2923	149.221	22.1907	30.4108
1.968	-13.2016	-60.5782	62.8237	148.681	22.0396	30.9592
1.98	-13.2092	-60.17	62.3512	148.134	21.8865	31.515
1.992	-13.2168	-59.7638	61.8752	147.58	21.7314	32.0773
2.004	-13.2244	-59.3594	61.396	147.02	21.5748	32.6454
2.016	-13.2321	-58.9566	60.9142	146.456	21.4168	33.2186
2.028	-13.2399	-58.5551	60.43	145.887	21.2576	33.7963
2.04	-13.2477	-58.155	59.9438	145.314	21.0973	34.3779
2.052	-13.2555	-57.756	59.4559	144.738	20.936	34.9627
2.064	-13.2633	-57.3581	58.9666	144.16	20.7741	35.5503
2.076	-13.2711	-56.961	58.4762	143.58	20.6115	36.14
2.088	-13.2789	-56.5648	57.9851	142.998	20.4485	36.7314
2.1	-13.2867	-56.1695	57.4935	142.414	20.2851	37.324
2.112	-13.2946	-55.7748	57.0016	141.83	20.1215	37.9174
2.124	-13.3025	-55.3809	56.5096	141.246	19.9578	38.5112
2.136	-13.3104	-54.9875	56.0176	140.661	19.7941	39.1052
2.148	-13.3182	-54.5946	55.5259	140.076	19.6304	39.6991
2.16	-13.3261	-54.2022	55.0345	139.491	19.4667	40.2928
2.172	-13.3339	-53.8104	54.5436	138.907	19.3032	40.886
2.184	-13.3418	-53.4191	54.0534	138.324	19.1399	41.4783
2.196	-13.3496	-53.0286	53.564	137.742	18.9769	42.0697
2.208	-13.3573	-52.6387	53.0756	137.161	18.8142	42.6599
2.22	-13.3651	-52.2495	52.5879	136.581	18.6518	43.2491
2.232	-13.3729	-51.861	52.101	136.002	18.4896	43.8374
2.244	-13.3807	-51.4733	51.6152	135.424	18.3277	44.4245
2.256	-13.3884	-51.0866	51.1306	134.848	18.1663	45.01
2.268	-13.3961	-50.7009	50.6473	134.273	18.0053	45.594
2.28	-13.4038	-50.3161	50.1652	133.7	17.8447	46.1765
2.292	-13.4115	-49.9324	49.6844	133.128	17.6846	46.7575
2.304	-13.4192	-49.5497	49.2049	132.558	17.5249	47.3368
2.316	-13.4268	-49.1682	48.7268	131.989	17.3656	47.9145
2.328	-13.4344	-48.7879	48.2503	131.422	17.2068	48.4904
2.34	-13.442	-48.4088	47.7753	130.857	17.0486	49.0643
2.352	-13.4495	-48.0311	47.302	130.294	16.891	49.6362
2.364	-13.4571	-47.6548	46.8305	129.733	16.734	50.2059
2.376	-13.4646	-47.28	46.3609	129.175	16.5776	50.7733
2.388	-13.4721	-46.9068	45.8933	128.618	16.4218	51.3384
2.4	-13.4795	-46.5353	45.4277	128.064	16.2667	51.901
2.412	-13.4869	-46.1653	44.9641	127.513	16.1122	52.4611
2.424	-13.4943	-45.797	44.5026	126.964	15.9585	53.0188
2.436	-13.5017	-45.4304	44.0433	126.418	15.8055	53.5738
2.448	-13.5089	-45.0658	43.5864	125.874	15.6533	54.1259
2.46	-13.5162	-44.7031	43.132	125.334	15.502	54.675
2.472	-13.5234	-44.3425	42.68	124.796	15.3515	55.2211
2.484	-13.5306	-43.9839	42.2306	124.261	15.2018	55.7641
2.496	-13.5377	-43.6274	41.7839	123.73	15.053	56.3038
2.508	-13.5448	-43.2731	41.34	123.202	14.9051	56.8402
2.52	-13.5519	-42.9213	40.8991	122.677	14.7582	57.3729
2.532	-13.5589	-42.5719	40.4613	122.157	14.6124	57.9019
2.544	-13.5658	-42.2249	40.0266	121.64	14.4676	58.4272
2.556	-13.5727	-41.8805	39.595	121.127	14.3238	58.9487
2.568	-13.5795	-41.5387	39.1668	120.617	14.1812	59.4662
2.58	-13.5863	-41.1997	38.742	120.112	14.0397	59.9795
2.592	-13.593	-40.8636	38.3208	119.611	13.8994	60.4884
2.604	-13.5997	-40.5304	37.9033	119.114	13.7604	60.9929
2.616	-13.6063	-40.2002	37.4896	118.622	13.6226	61.4927
2.628	-13.6128	-39.8732	37.0798	118.134	13.4861	61.9879
2.64	-13.6193	-39.5494	36.6741	117.652	13.3509	62.4781
2.652	-13.6257	-39.229	36.2727	117.174	13.2172	62.9632
2.664	-13.6321	-38.9122	35.8757	116.702	13.0849	63.443
2.676	-13.6383	-38.599	35.4833	116.236	12.9542	63.9172
2.688	-13.6446	-38.2896	35.0956	115.775	12.8251	64.3856
2.7	-13.6507	-37.984	34.7127	115.32	12.6976	64.8482
2.712	-13.6567	-37.6825	34.3349	114.87	12.5717	65.3047
2.724	-13.6626	-37.3851	33.9622	114.426	12.4476	65.755
2.736	-13.6685	-37.092	33.5949	113.989	12.3252	66.1988
2.748	-13.6742	-36.8034	33.2333	113.559	12.2047	66.6358
2.76	-13.6799	-36.5194	32.8774	113.136	12.0862	67.0658
2.772	-13.6855	-36.2402	32.5276	112.72	11.9697	67.4885
2.784	-13.6911	-35.9661	32.1841	112.311	11.8552	67.9035
2.796	-13.6964	-35.6973	31.8472	111.91	11.743	68.3106
2.808	-13.7017	-35.4339	31.5172	111.518	11.6331	68.7094
2.82	-13.7068	-35.1762	31.1944	111.134	11.5256	69.0995
2.832	-13.7118	-34.9244	30.879	110.759	11.4206	69.4803
2.844	-13.7168	-34.6788	30.5714	110.394	11.3184	69.8509
2.856	-13.7215	-34.4394	30.2721	110.04	11.2192	70.2104
2.868	-13.7261	-34.2068	29.9815	109.698	11.1232	70.5574
2.88	-13.7306	-33.9811	29.7002	109.371	11.0303	70.8903
2.892	-13.7349	-33.7626	29.4289	109.058	10.941	71.2076
2.904	-13.739	-33.5519	29.1683	108.763	10.8556	71.5081
2.916	-13.7429	-33.3493	28.9191	108.486	10.7745	71.7897
2.928	-13.7466	-33.1552	28.6823	108.231	10.6981	72.0494
2.94	-13.7501	-32.9703	28.4589	108.002	10.6271	72.2839
2.952	-13.7533	-32.7951	28.2504	107.801	10.5623	72.4885
2.964	-13.7561	-32.6304	28.059	107.636	10.5047	72.6573
2.976	-13.7586	-32.4774	27.8868	107.514	10.4555	72.7834
2.988	-13.7607	-32.3376	27.7369	107.443	10.4161	72.8582
3	-13.7622	-32.2147	27.6149	107.432	10.3888	72.8717
3.012	-13.7631	-32.1104	27.5225	107.486	10.3743	72.8218
3.024	-13.7636	-32.0182	27.4535	107.6	10.3712	72.71
3.036	-13.7637	-31.9304	27.3997	107.774	10.3773	72.5401
3.048	-13.7635	-31.8402	27.3516	107.991	10.3891	72.3262
3.06	-13.7634	-31.7405	27.2995	108.236	10.403	72.0839
3.072	-13.7633	-31.6265	27.238	108.505	10.4184	71.8192
3.084	-13.763	-31.5011	27.1693	108.795	10.4352	71.5332
3.096	-13.7628	-31.367	27.0949	109.1	10.4532	71.2335
3.108	-13.7626	-31.2263	27.0157	109.412	10.4721	70.9257
3.12	-13.7624	-31.0807	26.9326	109.729	10.4915	70.6146
3.132	-13.7621	-30.932	26.8466	110.044	10.5113	70.3046
3.144	-13.7619	-30.782	26.7583	110.355	10.5311	69.9991
3.156	-13.7617	-30.632	26.669	110.658	10.5508	69.7015
3.168	-13.7615	-30.484	26.5796	110.95	10.5701	69.4148
3.18	-13.7613	-30.3395	26.4912	111.228	10.5887	69.142
3.192	-13.7611	-30.2009	26.4052	111.489	10.6066	68.8863
3.204	-13.7609	-30.0705	26.3235	111.729	10.6232	68.6515
3.216	-13.7608	-29.9523	26.2485	111.942	10.638	68.4431
3.228	-13.7606	-29.8428	26.1785	112.135	10.6517	68.2539
3.24	-13.7605	-29.7333	26.1079	112.326	10.6654	68.068
3.252	-13.7603	-29.6226	26.0383	112.531	10.6805	67.8669
3.264	-13.7604	-29.5188	25.9797	112.769	10.699	67.6326
3.276	-13.7605	-29.4261	25.9388	113.058	10.7233	67.3452
3.288	-13.761	-29.3472	25.9207	113.416	10.7551	66.989
3.3	-13.7617	-29.2836	25.9298	113.858	10.797	66.546
3.312	-13.7629	-29.237	25.9707	114.404	10.8517	65.9986
3.324	-13.7644	-29.21	26.048	115.062	10.9218	65.3361
3.336	-13.7663	-29.2046	26.1645	115.834	11.0087	64.5589
3.348	-13.7688	-29.2223	26.3226	116.721	11.1147	63.6634
3.36	-13.7717	-29.2636	26.5235	117.72	11.2412	62.6536
3.372	-13.7752	-29.3287	26.7672	118.822	11.3894	61.5373
3.384	-13.7791	-29.4171	27.0521	120.018	11.5593	60.3264
3.396	-13.7836	-29.5279	27.3769	121.295	11.7518	59.0305
3.408	-13.7885	-29.6596	27.7403	122.645	11.9681	57.6591
3.42	-13.7939	-29.8117	28.1416	124.06	12.2097	56.2211
3.432	-13.7999	-29.9834	28.5803	125.531	12.4781	54.7252
3.444	-13.8064	-30.1742	29.0559	127.048	12.7749	53.1808
3.456	-13.8134	-30.3842	29.5685	128.601	13.1019	51.5964
3.468	-13.821	-30.6125	30.1174	130.182	13.4605	49.9823
3.48	-13.8292	-30.859	30.702	131.779	13.8519	48.3497
3.492	-13.838	-31.1214	31.318	133.374	14.2749	46.717
3.504	-13.8473	-31.3967	31.9591	134.949	14.7262	45.1024
3.516	-13.8569	-31.6818	32.6191	136.488	15.202	43.5217
3.528	-13.8668	-31.9736	33.2918	137.979	15.6981	41.9878
3.54	-13.877	-32.2691	33.9713	139.411	16.2105	40.5114
3.552	-13.8874	-32.5659	34.6522	140.777	16.7349	39.1007
3.564	-13.8979	-32.8612	35.3293	142.07	17.2669	37.7624
3.576	-13.9083	-33.1527	35.9976	143.286	17.8023	36.5013
3.588	-13.9187	-33.4382	36.6522	144.422	18.3366	35.3209
3.6	-13.929	-33.7154	37.2889	145.475	18.8654	34.2233
3.612	-13.9389	-33.9824	37.9029	146.445	19.3845	33.2098
3.624	-13.9486	-34.2371	38.4904	147.333	19.8894	32.2808
3.636	-13.958	-34.4779	39.0474	148.137	20.3759	31.4359
3.648	-13.9669	-34.7035	39.5713	148.862	20.8406	30.6728
3.66	-13.9752	-34.9137	40.0615	149.513	21.2823	29.9859
3.672	-13.9831	-35.1072	40.5152	150.092	21.6969	29.3728
3.684	-13.9905	-35.2841	40.9317	150.605	22.0825	28.828
3.696	-13.9973	-35.4449	41.3121	151.058	22.4386	28.345
3.708	-14.0035	-35.5903	41.6574	151.459	22.7653	27.9181
3.72	-14.0091	-35.7209	41.9687	151.81	23.0623	27.5422
3.732	-14.0142	-35.8372	42.2467	152.117	23.3298	27.2135
3.744	-14.0186	-35.9396	42.4922	152.383	23.5675	26.9284
3.756	-14.0226	-36.0284	42.7059	152.61	23.7758	26.6843
3.768	-14.026	-36.1044	42.8891	152.802	23.9553	26.4778
3.78	-14.0289	-36.1687	43.0444	152.962	24.1082	26.3051
3.792	-14.0313	-36.2223	43.1743	153.094	24.2365	26.1623
3.804	-14.0333	-36.2664	43.2812	153.202	24.3427	26.0459
3.816	-14.0349	-36.3019	43.3673	153.288	24.4285	25.953
3.828	-14.0363	-36.3297	43.4352	153.355	24.4963	25.8804
3.84	-14.0372	-36.3509	43.487	153.406	24.5482	25.8253
3.852	-14.0379	-36.3664	43.5249	153.443	24.5862	25.7853
3.864	-14.0384	-36.3772	43.5512	153.469	24.6126	25.7576
3.876	-14.0388	-36.3841	43.5679	153.484	24.6295	25.7401
3.888	-14.0389	-36.3879	43.5773	153.493	24.6391	25.7303
3.9	-14.039	-36.3896	43.5815	153.498	24.6433	25.726
3.912	-14.039	-36.39	43.5825	153.498	24.6443	25.7249
3.924	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
3.936	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
3.948	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
3.96	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
3.972	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
3.984	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
3.996	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.008	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.02	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.032	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.044	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.056	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.068	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.08	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.092	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.104	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.116	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.128	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.14	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.152	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.164	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.176	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.188	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.2	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.212	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.224	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.236	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.248	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.26	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.272	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.284	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.296	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.308	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.32	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.332	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.344	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.356	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.368	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.38	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.392	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.404	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.416	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.428	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.44	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.452	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.464	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.476	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.488	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.5	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.512	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.524	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.536	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.548	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.56	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.572	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.584	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.596	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.608	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.62	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.632	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.644	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.656	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.668	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.68	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.692	-14.039	-36.39	43.5825	153.498	24.6442	25.7249
4.704	-14.039	-36.3901	43.5823	153.497	24.6437	25.7256
4.716	-14.0389	-36.3905	43.5812	153.494	24.6408	25.7288
4.728	-14.0388	-36.3914	43.5786	153.486	24.6339	25.7364
4.74	-14.0386	-36.3931	43.5739	153.471	24.6214	25.7505
4.752	-14.0382	-36.3959	43.5663	153.447	24.6014	25.773
4.764	-14.0377	-36.3997	43.5553	153.412	24.5722	25.806
4.776	-14.0369	-36.4051	43.5401	153.364	24.5321	25.8517
4.788	-14.0359	-36.412	43.52	153.299	24.4796	25.9121
4.8	-14.0346	-36.4207	43.4944	153.217	24.4127	25.9898
4.812	-14.0331	-36.4314	43.4626	153.113	24.33	26.0871
4.824	-14.0311	-36.4442	43.4239	152.988	24.2305	26.2052
4.836	-14.0289	-36.4588	43.3781	152.842	24.1136	26.3443
4.848	-14.0262	-36.4754	43.325	152.675	23.9788	26.5039
4.86	-14.0231	-36.4935	43.264	152.486	23.8256	26.684
4.872	-14.0196	-36.5131	43.195	152.28	23.6542	26.8832
